feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo5723	groupcontrol	0.398669	1.222648	0.3261	7.44e-1	1.00e0	0.1200	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo5722	groupcontrol	0.213793	0.781737	0.2735	7.84e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo5724	groupcontrol	0.683821	0.781737	0.8747	3.82e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo4527	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo3072	groupcontrol	-1.984377	0.704742	-2.8157	4.87e-3	5.79e-2	0.1800	0.0000	low	low
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo3070	groupcontrol	2.136395	0.954711	2.2377	2.52e-2	2.45e-1	0.1700	0.0000	low	not_significant
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__;d__denovo3076	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__;d__denovo3075	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo3074	groupcontrol	-0.000000	0.905226	-0.0000	1.00e0	1.00e0	0.2100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo3079	groupcontrol	2.404179	0.908328	2.6468	8.13e-3	9.22e-2	0.2500	0.0000	medium	low
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo5258	groupcontrol	NaN	1.054093	NaN	NaN	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__;d__denovo6158	groupcontrol	1.171674	1.048810	1.1171	2.64e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;s__;d__denovo175	groupcontrol	1.095273	1.219322	0.8983	3.69e-1	1.00e0	0.3000	0.0005	medium	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__;d__denovo170	groupcontrol	-0.553505	0.630953	-0.8773	3.80e-1	1.00e0	0.4100	0.0007	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__;d__denovo4424	groupcontrol	NaN	0.645497	NaN	NaN	1.00e0	0.1500	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Finegoldia;s__;d__denovo2080	groupcontrol	-0.819631	1.190807	-0.6883	4.91e-1	1.00e0	0.1400	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo674	groupcontrol	-2.345618	0.950002	-2.4691	1.35e-2	1.44e-1	0.1200	0.0001	low	suggestive
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo677	groupcontrol	0.422390	1.231076	0.3431	7.32e-1	1.00e0	0.1100	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo676	groupcontrol	0.532850	1.079577	0.4936	6.22e-1	1.00e0	0.1800	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo671	groupcontrol	-0.580492	1.526864	-0.3802	7.04e-1	1.00e0	0.2700	0.0001	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo673	groupcontrol	0.019344	0.897808	0.0215	9.83e-1	1.00e0	0.1100	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo672	groupcontrol	0.584154	0.742480	0.7868	4.31e-1	1.00e0	0.2600	0.0001	medium	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo679	groupcontrol	-0.604361	0.786525	-0.7684	4.42e-1	1.00e0	0.3300	0.0001	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo5519	groupcontrol	0.271023	0.591608	0.4581	6.47e-1	1.00e0	0.1400	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo1881	groupcontrol	-1.004277	0.708518	-1.4174	1.56e-1	9.30e-1	0.1400	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo7080	groupcontrol	0.927344	0.918148	1.0100	3.12e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo8443	groupcontrol	NaN	1.054093	NaN	NaN	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo8449	groupcontrol	-2.030789	0.872213	-2.3283	1.99e-2	2.00e-1	0.1000	0.0000	low	suggestive
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo4714	groupcontrol	0.540397	0.759555	0.7115	4.77e-1	1.00e0	0.1500	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo1255	groupcontrol	-0.381457	0.897217	-0.4252	6.71e-1	1.00e0	0.1900	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo1250	groupcontrol	0.371204	0.433949	0.8554	3.92e-1	1.00e0	0.2900	0.0000	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo1252	groupcontrol	0.245801	0.491546	0.5001	6.17e-1	1.00e0	0.3000	0.0000	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo1259	groupcontrol	0.433496	1.029273	0.4212	6.74e-1	1.00e0	0.1700	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo1258	groupcontrol	-0.074868	0.801831	-0.0934	9.26e-1	1.00e0	0.2100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis;s__;d__denovo8762	groupcontrol	NaN	1.048809	NaN	NaN	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo3617	groupcontrol	0.827209	0.768707	1.0761	2.82e-1	1.00e0	0.1300	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo2500	groupcontrol	-4.849746	0.620831	-7.8117	5.55e-15	1.20e-13	0.1900	0.0000	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2502	groupcontrol	-0.096906	0.636210	-0.1523	8.79e-1	1.00e0	0.1700	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo2506	groupcontrol	NaN	0.747545	NaN	NaN	1.00e0	0.1900	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo2508	groupcontrol	-0.516774	1.058381	-0.4883	6.25e-1	1.00e0	0.1500	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo6612	groupcontrol	NaN	0.774597	NaN	NaN	1.00e0	0.1200	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo3615	groupcontrol	NaN	0.755929	NaN	NaN	1.00e0	0.1600	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo3671	groupcontrol	-1.395130	0.892280	-1.5636	1.18e-1	7.94e-1	0.1400	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo3670	groupcontrol	0.329243	0.645498	0.5101	6.10e-1	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo3672	groupcontrol	0.965196	0.894060	1.0796	2.80e-1	1.00e0	0.1700	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo3675	groupcontrol	0.971099	1.315879	0.7380	4.61e-1	1.00e0	0.1600	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo3677	groupcontrol	-0.891745	1.066071	-0.8365	4.03e-1	1.00e0	0.1300	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo3676	groupcontrol	628.276423	100000.000004	0.0063	9.95e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo3678	groupcontrol	1.079884	1.102120	0.9798	3.27e-1	1.00e0	0.1500	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__;d__denovo7569	groupcontrol	1.740659	1.170627	1.4869	1.37e-1	8.64e-1	0.1000	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo3163	groupcontrol	-5.069324	1.060121	-4.7818	1.74e-6	2.71e-5	0.1800	0.0000	low	very_high
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo3162	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo3164	groupcontrol	0.130624	0.566947	0.2304	8.18e-1	1.00e0	0.1800	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__;d__denovo10049	groupcontrol	NaN	0.790569	NaN	NaN	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__;d__denovo10045	groupcontrol	NaN	1.054093	NaN	NaN	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo3895	groupcontrol	NaN	1.040833	NaN	NaN	1.00e0	0.1300	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo7955	groupcontrol	458.623309	57735.191571	0.0079	9.94e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;s__;d__denovo3619	groupcontrol	0.367721	1.108663	0.3317	7.40e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo3618	groupcontrol	0.571237	0.651340	0.8770	3.80e-1	1.00e0	0.1400	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo5149	groupcontrol	571.814923	100000.007167	0.0057	9.95e-1	1.00e0	0.1300	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo3556	groupcontrol	NaN	0.640513	NaN	NaN	1.00e0	0.1600	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo5143	groupcontrol	0.352866	0.677004	0.5212	6.02e-1	1.00e0	0.1100	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo5144	groupcontrol	NaN	1.054093	NaN	NaN	1.00e0	0.1000	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo5146	groupcontrol	0.900257	1.054094	0.8541	3.93e-1	1.00e0	0.1000	0.0000	low	not_significant
