feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo460	groupcontrol	-0.008991	0.066595	-0.1350	8.93e-1	9.96e-1	0.2440	-0.1327	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo463	groupcontrol	-0.013965	0.066919	-0.2087	8.35e-1	9.96e-1	0.1756	-0.1943	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo836	groupcontrol	0.009094	0.050352	0.1806	8.57e-1	9.96e-1	0.1071	-0.3348	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb;s__;d__denovo109	groupcontrol	0.063610	0.149413	0.4257	6.71e-1	9.96e-1	0.3750	0.4591	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo108	groupcontrol	-0.158568	0.123162	-1.2875	1.99e-1	9.96e-1	0.1131	-0.1731	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo107	groupcontrol	-0.171664	0.147662	-1.1625	2.46e-1	9.96e-1	0.3661	0.3904	medium	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo106	groupcontrol	-0.178855	0.134052	-1.3342	1.83e-1	9.96e-1	0.1815	0.0686	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo103	groupcontrol	0.071930	0.153109	0.4698	6.39e-1	9.96e-1	0.2768	0.3636	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo102	groupcontrol	0.158786	0.148279	1.0709	2.85e-1	9.96e-1	0.5357	0.8397	high	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo101	groupcontrol	-0.185342	0.144422	-1.2833	2.00e-1	9.96e-1	0.1488	0.0481	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter;s__;d__denovo1079	groupcontrol	0.024805	0.054091	0.4586	6.47e-1	9.96e-1	0.1071	-0.3551	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto;s__;d__denovo92	groupcontrol	-0.083645	0.132167	-0.6329	5.27e-1	9.96e-1	0.1071	-0.1525	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo93	groupcontrol	0.184592	0.150859	1.2236	2.22e-1	9.96e-1	0.3958	0.4432	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo90	groupcontrol	0.040612	0.155550	0.2611	7.94e-1	9.96e-1	0.4226	0.6065	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia;s__;d__denovo91	groupcontrol	0.107366	0.127919	0.8393	4.02e-1	9.96e-1	0.1399	-0.1267	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo96	groupcontrol	-0.017202	0.143227	-0.1201	9.04e-1	9.96e-1	0.1726	-0.0139	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI;s__;d__denovo97	groupcontrol	-0.066098	0.153870	-0.4296	6.68e-1	9.96e-1	0.3452	0.3900	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo98	groupcontrol	0.023978	0.155419	0.1543	8.77e-1	9.96e-1	0.2649	0.2895	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo99	groupcontrol	0.140380	0.150581	0.9323	3.52e-1	9.96e-1	0.2738	0.2026	medium	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__;d__denovo180	groupcontrol	0.066616	0.117810	0.5655	5.72e-1	9.96e-1	0.3065	0.1668	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo6	groupcontrol	0.144485	0.295256	0.4894	6.25e-1	9.96e-1	0.6786	3.0173	high	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo7	groupcontrol	0.089051	0.307600	0.2895	7.72e-1	9.96e-1	0.5655	2.2642	high	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo936	groupcontrol	-0.046345	0.048044	-0.9646	3.35e-1	9.96e-1	0.1012	-0.3516	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo937	groupcontrol	0.008055	0.047354	0.1701	8.65e-1	9.96e-1	0.1220	-0.3344	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo144	groupcontrol	-0.120791	0.136075	-0.8877	3.75e-1	9.96e-1	0.2470	0.2250	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo284	groupcontrol	0.041405	0.091534	0.4523	6.51e-1	9.96e-1	0.2262	-0.0443	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo343	groupcontrol	0.064147	0.084650	0.7578	4.49e-1	9.96e-1	0.2917	0.0127	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;s__;d__denovo344	groupcontrol	-0.028943	0.083298	-0.3475	7.28e-1	9.96e-1	0.2054	-0.1325	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo349	groupcontrol	-0.112112	0.079970	-1.4019	1.62e-1	9.96e-1	0.2024	-0.1329	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo348	groupcontrol	-0.015617	0.085118	-0.1835	8.55e-1	9.96e-1	0.2113	-0.0866	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__;s__;d__denovo163	groupcontrol	0.074196	0.110116	0.6738	5.01e-1	9.96e-1	0.1190	-0.1901	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo169	groupcontrol	-0.140255	0.121004	-1.1591	2.47e-1	9.96e-1	0.2411	0.1091	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo699	groupcontrol	0.019011	0.055220	0.3443	7.31e-1	9.96e-1	0.1190	-0.3101	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1181	groupcontrol	-0.022816	0.044977	-0.5073	6.12e-1	9.96e-1	0.1042	-0.3638	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1196	groupcontrol	-0.032288	0.041524	-0.7776	4.37e-1	9.96e-1	0.1101	-0.3603	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo578	groupcontrol	0.054033	0.058942	0.9167	3.60e-1	9.96e-1	0.1667	-0.2455	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo579	groupcontrol	-0.041046	0.057709	-0.7113	4.77e-1	9.96e-1	0.2054	-0.2161	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__;d__denovo572	groupcontrol	0.013618	0.058321	0.2335	8.16e-1	9.96e-1	0.1101	-0.3056	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo577	groupcontrol	-0.026239	0.059960	-0.4376	6.62e-1	9.96e-1	0.2083	-0.2088	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo968	groupcontrol	0.011613	0.048716	0.2384	8.12e-1	9.96e-1	0.1190	-0.3374	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo609	groupcontrol	0.063063	0.058698	1.0744	2.83e-1	9.96e-1	0.1399	-0.2803	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo912	groupcontrol	-0.001819	0.049009	-0.0371	9.70e-1	9.96e-1	0.1071	-0.3417	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo914	groupcontrol	-0.072137	0.049477	-1.4580	1.46e-1	9.96e-1	0.1161	-0.3388	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo916	groupcontrol	-0.062512	0.047921	-1.3045	1.93e-1	9.96e-1	0.1071	-0.3428	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo104	groupcontrol	0.165208	0.149403	1.1058	2.70e-1	9.96e-1	0.2381	0.1432	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;d__denovo361	groupcontrol	-0.109651	0.080035	-1.3700	1.72e-1	9.96e-1	0.1905	-0.1472	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo149	groupcontrol	-0.070649	0.120648	-0.5856	5.59e-1	9.96e-1	0.2649	0.1387	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__;d__denovo148	groupcontrol	-0.039320	0.122879	-0.3200	7.49e-1	9.96e-1	0.1131	-0.1116	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo147	groupcontrol	-0.231619	0.111680	-2.0740	3.88e-2	9.96e-1	0.1548	-0.1369	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo146	groupcontrol	-0.205548	0.125698	-1.6353	1.03e-1	9.96e-1	0.4196	0.4459	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo145	groupcontrol	-0.037311	0.124220	-0.3004	7.64e-1	9.96e-1	0.1458	-0.0718	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo948	groupcontrol	-0.095598	0.046945	-2.0364	4.25e-2	9.96e-1	0.1220	-0.3387	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1122	groupcontrol	0.029005	0.047082	0.6160	5.38e-1	9.96e-1	0.1042	-0.3572	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo550	groupcontrol	0.003849	0.058969	0.0653	9.48e-1	9.96e-1	0.1815	-0.2235	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo551	groupcontrol	-0.079761	0.072943	-1.0935	2.75e-1	9.96e-1	0.1399	-0.2699	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo552	groupcontrol	0.043143	0.060771	0.7099	4.78e-1	9.96e-1	0.1726	-0.2392	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo553	groupcontrol	-0.118673	0.059088	-2.0084	4.54e-2	9.96e-1	0.1071	-0.3100	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo556	groupcontrol	-0.118510	0.061609	-1.9236	5.53e-2	9.96e-1	0.2083	-0.1993	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo557	groupcontrol	-0.003976	0.055880	-0.0712	9.43e-1	9.96e-1	0.1696	-0.2515	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo558	groupcontrol	-0.020055	0.059521	-0.3369	7.36e-1	9.96e-1	0.1548	-0.2707	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo976	groupcontrol	-0.050741	0.056073	-0.9049	3.66e-1	9.96e-1	0.1131	-0.3482	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo974	groupcontrol	-0.052435	0.044915	-1.1674	2.44e-1	9.96e-1	0.1250	-0.3352	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo301	groupcontrol	0.027143	0.093769	0.2895	7.72e-1	9.96e-1	0.1280	-0.1752	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo993	groupcontrol	-0.049638	0.046243	-1.0734	2.84e-1	9.96e-1	0.1012	-0.3520	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo996	groupcontrol	-0.017405	0.044806	-0.3884	6.98e-1	9.96e-1	0.1190	-0.3454	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo998	groupcontrol	-0.042377	0.047670	-0.8890	3.75e-1	9.96e-1	0.1101	-0.3481	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo894	groupcontrol	-0.055992	0.048686	-1.1501	2.51e-1	9.96e-1	0.1131	-0.3354	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo897	groupcontrol	-0.010759	0.059457	-0.1809	8.57e-1	9.96e-1	0.1101	-0.3400	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo893	groupcontrol	-0.007130	0.049908	-0.1429	8.86e-1	9.96e-1	0.1101	-0.3413	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo892	groupcontrol	0.018429	0.048740	0.3781	7.06e-1	9.96e-1	0.1339	-0.3208	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo961	groupcontrol	0.014004	0.056245	0.2490	8.04e-1	9.96e-1	0.1190	-0.3409	low	not_significant
