feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo425	groupcontrol	-0.990652	0.508812	-1.9470	5.15e-2	2.27e-1	0.1220	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo991	groupcontrol	-0.218323	0.324443	-0.6729	5.01e-1	8.92e-1	0.1131	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo997	groupcontrol	-3.466379	0.414010	-8.3727	0.00e0	0.00e0	0.1012	0.0000	low	very_high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo71	groupcontrol	-0.191230	0.360363	-0.5307	5.96e-1	9.19e-1	0.4077	0.0021	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo76	groupcontrol	-0.962604	0.393425	-2.4467	1.44e-2	7.50e-2	0.3661	0.0018	medium	low
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo674	groupcontrol	-0.005195	0.312441	-0.0166	9.87e-1	9.99e-1	0.1220	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo672	groupcontrol	1.021067	0.425940	2.3972	1.65e-2	8.50e-2	0.1994	0.0001	low	low
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1195	groupcontrol	0.167310	0.353554	0.4732	6.36e-1	9.19e-1	0.1071	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo934	groupcontrol	-3.831740	0.389992	-9.8252	0.00e0	0.00e0	0.1131	0.0000	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo446	groupcontrol	-0.204798	0.423859	-0.4832	6.29e-1	9.19e-1	0.2173	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo447	groupcontrol	0.202453	0.334195	0.6058	5.45e-1	9.05e-1	0.1667	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo444	groupcontrol	0.571957	0.391221	1.4620	1.44e-1	4.45e-1	0.1786	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo442	groupcontrol	1.285802	0.354763	3.6244	2.90e-4	2.02e-3	0.1696	0.0001	low	high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo440	groupcontrol	0.105646	0.293607	0.3598	7.19e-1	9.44e-1	0.2381	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1080	groupcontrol	0.884539	0.317821	2.7831	5.38e-3	3.03e-2	0.1190	0.0000	low	moderate
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo1082	groupcontrol	1.229103	0.365116	3.3663	7.62e-4	4.84e-3	0.1131	0.0000	low	high
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo1089	groupcontrol	0.376960	0.509422	0.7400	4.59e-1	8.50e-1	0.1012	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__;g__;s__;d__denovo385	groupcontrol	0.198976	0.537868	0.3699	7.11e-1	9.44e-1	0.1518	0.0002	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo387	groupcontrol	-0.185699	1.046764	-0.1774	8.59e-1	9.82e-1	0.1220	0.0002	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo388	groupcontrol	-0.005058	0.244225	-0.0207	9.83e-1	9.99e-1	0.2768	0.0002	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo129	groupcontrol	-0.160624	0.449673	-0.3572	7.21e-1	9.44e-1	0.2917	0.0009	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo659	groupcontrol	-0.872496	0.259500	-3.3622	7.73e-4	4.85e-3	0.1786	0.0001	low	high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;d__denovo653	groupcontrol	-2.113492	0.515783	-4.0976	4.17e-5	3.40e-4	0.1131	0.0001	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo656	groupcontrol	0.564849	0.360165	1.5683	1.17e-1	4.08e-1	0.1726	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo654	groupcontrol	1.494098	0.385496	3.8758	1.06e-4	8.38e-4	0.1756	0.0001	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1275	groupcontrol	0.331719	0.578521	0.5734	5.66e-1	9.13e-1	0.1042	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo464	groupcontrol	-0.188971	0.274465	-0.6885	4.91e-1	8.83e-1	0.2649	0.0001	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo465	groupcontrol	-0.055535	0.449385	-0.1236	9.02e-1	9.86e-1	0.1429	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo466	groupcontrol	-0.116377	0.497796	-0.2338	8.15e-1	9.67e-1	0.1310	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo460	groupcontrol	-0.060334	0.277063	-0.2178	8.28e-1	9.72e-1	0.2440	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo463	groupcontrol	-0.138649	0.294067	-0.4715	6.37e-1	9.19e-1	0.1756	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo836	groupcontrol	-0.346968	0.340193	-1.0199	3.08e-1	7.20e-1	0.1071	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb;s__;d__denovo109	groupcontrol	0.335008	0.457495	0.7323	4.64e-1	8.51e-1	0.3750	0.0014	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo108	groupcontrol	-1.294887	0.836484	-1.5480	1.22e-1	4.10e-1	0.1131	0.0014	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo107	groupcontrol	-0.307836	0.485242	-0.6344	5.26e-1	9.05e-1	0.3661	0.0012	medium	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo106	groupcontrol	-0.587050	0.624847	-0.9395	3.47e-1	7.59e-1	0.1815	0.0012	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo103	groupcontrol	0.398645	0.296610	1.3440	1.79e-1	5.15e-1	0.2768	0.0012	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo102	groupcontrol	-0.015809	0.296988	-0.0532	9.58e-1	9.99e-1	0.5357	0.0014	high	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo101	groupcontrol	0.154819	0.491928	0.3147	7.53e-1	9.47e-1	0.1488	0.0014	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter;s__;d__denovo1079	groupcontrol	0.074078	0.569485	0.1301	8.97e-1	9.86e-1	0.1071	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto;s__;d__denovo92	groupcontrol	-0.869959	0.751259	-1.1580	2.47e-1	6.26e-1	0.1071	0.0022	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo93	groupcontrol	0.176565	0.500103	0.3531	7.24e-1	9.44e-1	0.3958	0.0017	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo90	groupcontrol	-0.073129	0.374749	-0.1951	8.45e-1	9.81e-1	0.4226	0.0015	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia;s__;d__denovo91	groupcontrol	0.155680	1.071741	0.1453	8.85e-1	9.83e-1	0.1399	0.0023	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo96	groupcontrol	-0.492319	0.732711	-0.6719	5.02e-1	8.92e-1	0.1726	0.0017	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI;s__;d__denovo97	groupcontrol	-0.728297	0.357391	-2.0378	4.16e-2	1.86e-1	0.3452	0.0020	medium	suggestive
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo98	groupcontrol	0.515907	0.349192	1.4774	1.40e-1	4.42e-1	0.2649	0.0014	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo99	groupcontrol	-0.593898	0.506083	-1.1735	2.41e-1	6.22e-1	0.2738	0.0013	medium	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__;d__denovo180	groupcontrol	0.363982	0.335683	1.0843	2.78e-1	6.77e-1	0.3065	0.0006	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo6	groupcontrol	-0.082529	0.214732	-0.3843	7.01e-1	9.44e-1	0.6786	0.0412	high	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo7	groupcontrol	-0.096832	0.248908	-0.3890	6.97e-1	9.42e-1	0.5655	0.0375	high	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo936	groupcontrol	5.436599	0.439901	12.3587	0.00e0	0.00e0	0.1012	0.0000	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo937	groupcontrol	0.166696	0.414735	0.4019	6.88e-1	9.41e-1	0.1220	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo144	groupcontrol	0.533662	0.295509	1.8059	7.09e-2	2.81e-1	0.2470	0.0008	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo284	groupcontrol	-0.694670	0.657671	-1.0563	2.91e-1	6.90e-1	0.2262	0.0003	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo343	groupcontrol	0.351366	0.231603	1.5171	1.29e-1	4.22e-1	0.2917	0.0002	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;s__;d__denovo344	groupcontrol	1.144896	0.330882	3.4601	5.40e-4	3.57e-3	0.2054	0.0002	low	high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo349	groupcontrol	-1.258320	0.384541	-3.2723	1.07e-3	6.44e-3	0.2024	0.0002	low	high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo348	groupcontrol	0.365956	0.320758	1.1409	2.54e-1	6.37e-1	0.2113	0.0002	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__;s__;d__denovo163	groupcontrol	0.942562	0.688707	1.3686	1.71e-1	4.98e-1	0.1190	0.0009	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo169	groupcontrol	-0.799039	0.501648	-1.5928	1.11e-1	3.98e-1	0.2411	0.0007	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo699	groupcontrol	0.212771	0.362009	0.5878	5.57e-1	9.07e-1	0.1190	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1181	groupcontrol	-0.657850	0.457521	-1.4379	1.50e-1	4.56e-1	0.1042	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1196	groupcontrol	0.859942	0.659977	1.3030	1.93e-1	5.48e-1	0.1101	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo578	groupcontrol	0.597681	0.394059	1.5167	1.29e-1	4.22e-1	0.1667	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo579	groupcontrol	1.220323	0.334764	3.6453	2.67e-4	1.89e-3	0.2054	0.0001	low	high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__;d__denovo572	groupcontrol	0.156516	0.525206	0.2980	7.66e-1	9.47e-1	0.1101	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo577	groupcontrol	-0.052623	0.239929	-0.2193	8.26e-1	9.72e-1	0.2083	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo968	groupcontrol	0.492530	0.444047	1.1092	2.67e-1	6.64e-1	0.1190	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo609	groupcontrol	-5.802743	0.356449	-16.2793	0.00e0	0.00e0	0.1399	0.0001	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo912	groupcontrol	-0.339705	0.356928	-0.9517	3.41e-1	7.56e-1	0.1071	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo914	groupcontrol	-0.069073	0.414461	-0.1667	8.68e-1	9.82e-1	0.1161	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo916	groupcontrol	1.802197	0.471810	3.8198	1.34e-4	1.02e-3	0.1071	0.0000	low	high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo104	groupcontrol	-0.943840	0.487931	-1.9344	5.31e-2	2.28e-1	0.2381	0.0018	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;d__denovo361	groupcontrol	-0.308136	0.406740	-0.7576	4.49e-1	8.48e-1	0.1905	0.0002	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo149	groupcontrol	0.317600	0.584782	0.5431	5.87e-1	9.19e-1	0.2649	0.0008	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__;d__denovo148	groupcontrol	-0.044835	0.500995	-0.0895	9.29e-1	9.90e-1	0.1131	0.0007	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo147	groupcontrol	-0.924530	0.593035	-1.5590	1.19e-1	4.10e-1	0.1548	0.0009	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo146	groupcontrol	0.177875	0.373073	0.4768	6.34e-1	9.19e-1	0.4196	0.0008	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo145	groupcontrol	-0.021694	0.542541	-0.0400	9.68e-1	9.99e-1	0.1458	0.0010	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo948	groupcontrol	2.007475	0.406247	4.9415	7.75e-7	7.29e-6	0.1220	0.0000	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1122	groupcontrol	0.702528	0.391370	1.7950	7.26e-2	2.84e-1	0.1042	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo550	groupcontrol	0.593509	0.337855	1.7567	7.90e-2	3.04e-1	0.1815	0.0001	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo551	groupcontrol	-0.243777	0.407632	-0.5980	5.50e-1	9.05e-1	0.1399	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo552	groupcontrol	0.751809	0.328936	2.2856	2.23e-2	1.10e-1	0.1726	0.0001	low	suggestive
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo553	groupcontrol	0.305641	0.872758	0.3502	7.26e-1	9.44e-1	0.1071	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo556	groupcontrol	-0.064276	0.251265	-0.2558	7.98e-1	9.66e-1	0.2083	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo557	groupcontrol	-0.135509	0.328661	-0.4123	6.80e-1	9.41e-1	0.1696	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo558	groupcontrol	0.189473	0.891681	0.2125	8.32e-1	9.73e-1	0.1548	0.0001	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo976	groupcontrol	0.158007	0.336297	0.4698	6.38e-1	9.19e-1	0.1131	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo974	groupcontrol	0.742879	0.317745	2.3380	1.94e-2	9.77e-2	0.1250	0.0000	low	low
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo301	groupcontrol	0.080104	0.415481	0.1928	8.47e-1	9.81e-1	0.1280	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo993	groupcontrol	0.173961	0.358870	0.4847	6.28e-1	9.19e-1	0.1012	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo996	groupcontrol	19.741160	0.395684	49.8913	0.00e0	0.00e0	0.1190	0.0000	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo998	groupcontrol	0.420420	0.707070	0.5946	5.52e-1	9.05e-1	0.1101	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo894	groupcontrol	-0.075684	0.350391	-0.2160	8.29e-1	9.72e-1	0.1131	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo897	groupcontrol	2.800653	0.409965	6.8314	8.41e-12	9.14e-11	0.1101	0.0001	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo893	groupcontrol	-5.537069	0.397652	-13.9244	0.00e0	0.00e0	0.1101	0.0000	low	very_high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo892	groupcontrol	-0.176478	0.543389	-0.3248	7.45e-1	9.47e-1	0.1339	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;d__denovo961	groupcontrol	0.233895	0.493599	0.4739	6.36e-1	9.19e-1	0.1190	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo1147	groupcontrol	29.606499	0.418330	70.7731	0.00e0	0.00e0	0.1071	0.0000	low	very_high
