feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo16984	groupcontrol	-0.962348	0.573067	-1.6793	9.31e-2	3.22e-1	0.1552	0.0000	low	not_significant
d__denovo16985	groupcontrol	-0.264234	0.776227	-0.3404	7.34e-1	9.80e-1	0.1034	0.0000	low	not_significant
d__denovo16983	groupcontrol	0.000000	0.666667	0.0000	1.00e0	1.00e0	0.1034	0.0000	low	not_significant
d__denovo16980	groupcontrol	-1.168343	0.714810	-1.6345	1.02e-1	3.44e-1	0.1121	0.0000	low	not_significant
d__denovo16981	groupcontrol	0.194822	0.753379	0.2586	7.96e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo12938	groupcontrol	8.569999	0.623623	13.7423	0.00e0	0.00e0	0.1293	0.0000	low	very_high
d__denovo8445	groupcontrol	0.319738	0.665802	0.4802	6.31e-1	9.26e-1	0.2414	0.0000	low	not_significant
d__denovo8444	groupcontrol	-1.075528	0.769204	-1.3982	1.62e-1	4.64e-1	0.1034	0.0000	low	not_significant
d__denovo8442	groupcontrol	-1.120748	0.843239	-1.3291	1.84e-1	4.99e-1	0.1034	0.0000	low	not_significant
d__denovo9460	groupcontrol	-1.419474	2.786256	-0.5095	6.10e-1	9.13e-1	0.1034	0.0000	low	not_significant
d__denovo8449	groupcontrol	-0.493575	0.801006	-0.6162	5.38e-1	8.68e-1	0.1379	0.0000	low	not_significant
d__denovo29159	groupcontrol	NaN	0.585540	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo24302	groupcontrol	NaN	0.585540	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo1476	groupcontrol	-0.170573	0.513927	-0.3319	7.40e-1	9.82e-1	0.4483	0.0000	medium	not_significant
d__denovo4979	groupcontrol	-0.279464	0.515135	-0.5425	5.87e-1	9.01e-1	0.2155	0.0000	low	not_significant
d__denovo20530	groupcontrol	-0.141511	0.658281	-0.2150	8.30e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo10306	groupcontrol	3.567007	0.426365	8.3661	0.00e0	0.00e0	0.2931	0.0000	medium	very_high
d__denovo9314	groupcontrol	-1.783394	0.792672	-2.2499	2.45e-2	1.16e-1	0.1121	0.0000	low	suggestive
d__denovo9316	groupcontrol	0.626100	0.515614	1.2143	2.25e-1	5.65e-1	0.1552	0.0000	low	not_significant
d__denovo9311	groupcontrol	-0.853365	0.519739	-1.6419	1.01e-1	3.40e-1	0.2155	0.0000	low	not_significant
d__denovo10303	groupcontrol	0.087274	1.054097	0.0828	9.34e-1	1.00e0	0.1379	0.0000	low	not_significant
d__denovo15204	groupcontrol	0.975726	0.963067	1.0131	3.11e-1	6.68e-1	0.1034	0.0000	low	not_significant
d__denovo15207	groupcontrol	NaN	0.774597	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo15201	groupcontrol	0.102590	1.645192	0.0624	9.50e-1	1.00e0	0.1034	0.0000	low	not_significant
d__denovo15202	groupcontrol	10.213978	0.507525	20.1251	0.00e0	0.00e0	0.1983	0.0000	low	very_high
d__denovo15208	groupcontrol	-1.191450	0.557774	-2.1361	3.27e-2	1.48e-1	0.1207	0.0000	low	suggestive
d__denovo15209	groupcontrol	-0.663702	0.834807	-0.7950	4.27e-1	7.81e-1	0.1897	0.0000	low	not_significant
d__denovo14683	groupcontrol	2258940570.021365	0.605576	3730234195.4759	0.00e0	0.00e0	0.1466	0.0000	low	very_high
d__denovo13650	groupcontrol	-9.925214	0.680052	-14.5948	0.00e0	0.00e0	0.1810	0.0000	low	very_high
d__denovo4009	groupcontrol	-0.016347	0.629690	-0.0260	9.79e-1	1.00e0	0.1466	0.0000	low	not_significant
d__denovo4008	groupcontrol	0.259189	0.764525	0.3390	7.35e-1	9.80e-1	0.2759	0.0000	medium	not_significant
d__denovo4003	groupcontrol	-0.475880	0.460820	-1.0327	3.02e-1	6.59e-1	0.3793	0.0000	medium	not_significant
d__denovo4002	groupcontrol	-0.560070	1.134039	-0.4939	6.21e-1	9.19e-1	0.1207	0.0000	low	not_significant
d__denovo4001	groupcontrol	-1.546948	0.649894	-2.3803	1.73e-2	8.74e-2	0.2155	0.0000	low	low
d__denovo4000	groupcontrol	-0.523936	0.918900	-0.5702	5.69e-1	8.89e-1	0.1552	0.0000	low	not_significant
d__denovo4007	groupcontrol	-0.376330	0.662856	-0.5677	5.70e-1	8.90e-1	0.3103	0.0000	medium	not_significant
d__denovo4006	groupcontrol	-0.225738	0.575676	-0.3921	6.95e-1	9.61e-1	0.2155	0.0000	low	not_significant
d__denovo4005	groupcontrol	-0.911451	0.460695	-1.9784	4.79e-2	1.97e-1	0.3017	0.0000	medium	suggestive
d__denovo4004	groupcontrol	-0.337787	0.392312	-0.8610	3.89e-1	7.48e-1	0.4397	0.0000	medium	not_significant
d__denovo18249	groupcontrol	NaN	0.547723	NaN	NaN	1.00e0	0.1293	0.0000	low	not_significant
d__denovo14553	groupcontrol	-0.874200	0.583308	-1.4987	1.34e-1	4.12e-1	0.1121	0.0000	low	not_significant
d__denovo14557	groupcontrol	NaN	0.487950	NaN	NaN	1.00e0	0.1724	0.0000	low	not_significant
d__denovo14556	groupcontrol	NaN	0.651339	NaN	NaN	1.00e0	0.1207	0.0000	low	not_significant
d__denovo14554	groupcontrol	-0.322244	0.449467	-0.7169	4.73e-1	8.18e-1	0.1724	0.0000	low	not_significant
d__denovo12890	groupcontrol	-0.080948	0.577783	-0.1401	8.89e-1	1.00e0	0.1379	0.0000	low	not_significant
d__denovo12894	groupcontrol	-1.016774	0.671779	-1.5136	1.30e-1	4.04e-1	0.1034	0.0000	low	not_significant
d__denovo26891	groupcontrol	NaN	0.600925	NaN	NaN	1.00e0	0.1121	0.0000	low	not_significant
d__denovo15488	groupcontrol	-0.381162	0.468807	-0.8130	4.16e-1	7.72e-1	0.1724	0.0000	low	not_significant
d__denovo5228	groupcontrol	0.582381	0.627287	0.9284	3.53e-1	7.17e-1	0.1724	0.0000	low	not_significant
d__denovo17118	groupcontrol	-0.018487	0.503953	-0.0367	9.71e-1	1.00e0	0.1379	0.0000	low	not_significant
d__denovo66	groupcontrol	-1.294425	0.611578	-2.1165	3.43e-2	1.53e-1	0.5259	0.0029	high	suggestive
d__denovo17112	groupcontrol	0.246416	0.503953	0.4890	6.25e-1	9.22e-1	0.1379	0.0000	low	not_significant
d__denovo17113	groupcontrol	-5.643396	0.737763	-7.6493	2.02e-14	2.47e-13	0.1034	0.0000	low	very_high
d__denovo17115	groupcontrol	-0.104041	0.968312	-0.1074	9.14e-1	1.00e0	0.1207	0.0000	low	not_significant
d__denovo10971	groupcontrol	-4.321423	0.508595	-8.4968	0.00e0	0.00e0	0.2414	0.0000	low	very_high
d__denovo3851	groupcontrol	-0.575907	0.492447	-1.1695	2.42e-1	5.88e-1	0.3103	0.0000	medium	not_significant
d__denovo3852	groupcontrol	-0.540941	0.800815	-0.6755	4.99e-1	8.40e-1	0.1810	0.0000	low	not_significant
d__denovo3854	groupcontrol	1.302655	0.365958	3.5596	3.71e-4	2.70e-3	0.3534	0.0000	medium	high
d__denovo1981	groupcontrol	-0.317664	0.385403	-0.8242	4.10e-1	7.67e-1	0.5517	0.0000	high	not_significant
d__denovo1980	groupcontrol	0.645304	0.737783	0.8747	3.82e-1	7.40e-1	0.1207	0.0000	low	not_significant
d__denovo1985	groupcontrol	2.459008	0.541127	4.5442	5.51e-6	4.67e-5	0.2672	0.0000	medium	very_high
d__denovo1984	groupcontrol	-3.402638	0.777237	-4.3779	1.20e-5	9.97e-5	0.1638	0.0000	low	very_high
d__denovo1989	groupcontrol	-0.640564	0.551897	-1.1607	2.46e-1	5.93e-1	0.3534	0.0000	medium	not_significant
d__denovo15985	groupcontrol	-2.826182	0.910353	-3.1045	1.91e-3	1.23e-2	0.1293	0.0000	low	moderate
d__denovo15981	groupcontrol	0.139837	0.651339	0.2147	8.30e-1	1.00e0	0.1207	0.0000	low	not_significant
d__denovo15980	groupcontrol	-2.058067	0.911519	-2.2578	2.40e-2	1.15e-1	0.1293	0.0000	low	suggestive
d__denovo16792	groupcontrol	-1.089782	0.711102	-1.5325	1.25e-1	3.95e-1	0.1121	0.0000	low	not_significant
d__denovo6511	groupcontrol	0.141738	0.601457	0.2357	8.14e-1	1.00e0	0.2414	0.0000	low	not_significant
d__denovo6510	groupcontrol	0.127317	0.765525	0.1663	8.68e-1	1.00e0	0.2155	0.0000	low	not_significant
d__denovo6515	groupcontrol	-0.000000	0.369247	-0.0000	1.00e0	1.00e0	0.2931	0.0000	medium	not_significant
d__denovo5358	groupcontrol	0.074959	0.600363	0.1249	9.01e-1	1.00e0	0.2500	0.0000	medium	not_significant
d__denovo17665	groupcontrol	-2.595100	0.515383	-5.0353	4.77e-7	4.37e-6	0.1724	0.0000	low	very_high
d__denovo4858	groupcontrol	-0.168467	0.626259	-0.2690	7.88e-1	1.00e0	0.2672	0.0000	medium	not_significant
d__denovo4852	groupcontrol	0.607159	0.648154	0.9368	3.49e-1	7.13e-1	0.1552	0.0000	low	not_significant
d__denovo4853	groupcontrol	-0.411796	0.594239	-0.6930	4.88e-1	8.31e-1	0.2155	0.0000	low	not_significant
d__denovo4855	groupcontrol	0.407055	0.798338	0.5099	6.10e-1	9.13e-1	0.1724	0.0000	low	not_significant
d__denovo4856	groupcontrol	-0.860062	0.508103	-1.6927	9.05e-2	3.16e-1	0.2328	0.0000	low	not_significant
d__denovo4857	groupcontrol	0.024083	0.590268	0.0408	9.67e-1	1.00e0	0.1983	0.0000	low	not_significant
d__denovo8169	groupcontrol	0.946999	0.529486	1.7885	7.37e-2	2.71e-1	0.2155	0.0000	low	not_significant
d__denovo8164	groupcontrol	0.834545	0.681233	1.2251	2.21e-1	5.59e-1	0.1810	0.0000	low	not_significant
d__denovo8165	groupcontrol	0.906886	0.733223	1.2368	2.16e-1	5.53e-1	0.1466	0.0000	low	not_significant
d__denovo8166	groupcontrol	2.376953	0.486393	4.8869	1.02e-6	9.16e-6	0.2328	0.0000	low	very_high
d__denovo8167	groupcontrol	-0.165071	0.462911	-0.3566	7.21e-1	9.73e-1	0.1810	0.0000	low	not_significant
d__denovo8161	groupcontrol	-1.280035	0.545415	-2.3469	1.89e-2	9.43e-2	0.3017	0.0000	medium	low
d__denovo8162	groupcontrol	-0.217265	0.590015	-0.3682	7.13e-1	9.68e-1	0.2241	0.0000	low	not_significant
d__denovo8163	groupcontrol	0.137927	0.510970	0.2699	7.87e-1	1.00e0	0.1552	0.0000	low	not_significant
d__denovo11222	groupcontrol	-0.795489	0.730555	-1.0889	2.76e-1	6.30e-1	0.1034	0.0000	low	not_significant
d__denovo11227	groupcontrol	6.789792	0.577553	11.7561	0.00e0	0.00e0	0.1552	0.0000	low	very_high
d__denovo11225	groupcontrol	1.824119	0.457735	3.9851	6.75e-5	5.27e-4	0.2069	0.0000	low	very_high
d__denovo5728	groupcontrol	0.588079	0.551293	1.0667	2.86e-1	6.41e-1	0.2759	0.0000	medium	not_significant
d__denovo25204	groupcontrol	-0.810429	0.956816	-0.8470	3.97e-1	7.55e-1	0.1121	0.0000	low	not_significant
d__denovo5725	groupcontrol	-0.019634	0.464533	-0.0423	9.66e-1	1.00e0	0.3534	0.0000	medium	not_significant
d__denovo4527	groupcontrol	1.465474	0.702624	2.0857	3.70e-2	1.62e-1	0.2845	0.0000	medium	suggestive
d__denovo2868	groupcontrol	-0.971709	0.651087	-1.4924	1.36e-1	4.15e-1	0.2759	0.0000	medium	not_significant
d__denovo3073	groupcontrol	-0.437093	0.472759	-0.9246	3.55e-1	7.19e-1	0.5259	0.0000	high	not_significant
d__denovo3071	groupcontrol	-1.037322	0.568711	-1.8240	6.82e-2	2.57e-1	0.3276	0.0000	medium	not_significant
d__denovo3070	groupcontrol	-1.056482	1.193437	-0.8852	3.76e-1	7.35e-1	0.4397	0.0000	medium	not_significant
d__denovo3077	groupcontrol	-0.510382	0.771649	-0.6614	5.08e-1	8.47e-1	0.1897	0.0000	low	not_significant
d__denovo3075	groupcontrol	-0.072461	0.447757	-0.1618	8.71e-1	1.00e0	0.4052	0.0000	medium	not_significant
d__denovo3074	groupcontrol	0.016189	0.588470	0.0275	9.78e-1	1.00e0	0.2931	0.0000	medium	not_significant
d__denovo3079	groupcontrol	-0.202649	0.489676	-0.4138	6.79e-1	9.52e-1	0.3362	0.0000	medium	not_significant
d__denovo12247	groupcontrol	1.715238	0.504779	3.3980	6.79e-4	4.76e-3	0.2241	0.0000	low	high
d__denovo175	groupcontrol	0.124646	0.358747	0.3474	7.28e-1	9.77e-1	0.8448	0.0008	very_high	not_significant
d__denovo12246	groupcontrol	0.923225	0.638308	1.4464	1.48e-1	4.39e-1	0.1466	0.0000	low	not_significant
d__denovo12129	groupcontrol	0.014328	1.148243	0.0125	9.90e-1	1.00e0	0.1897	0.0000	low	not_significant
d__denovo12241	groupcontrol	-0.221141	0.790636	-0.2797	7.80e-1	9.99e-1	0.1638	0.0000	low	not_significant
d__denovo7099	groupcontrol	-0.036220	1.050286	-0.0345	9.72e-1	1.00e0	0.2241	0.0000	low	not_significant
d__denovo10399	groupcontrol	-1.048576	0.926374	-1.1319	2.58e-1	6.09e-1	0.1121	0.0000	low	not_significant
d__denovo2080	groupcontrol	0.034067	0.478880	0.0711	9.43e-1	1.00e0	0.4741	0.0000	medium	not_significant
d__denovo10391	groupcontrol	0.497040	0.753705	0.6595	5.10e-1	8.47e-1	0.1293	0.0000	low	not_significant
d__denovo10390	groupcontrol	-0.049565	0.727906	-0.0681	9.46e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo65	groupcontrol	-0.141657	0.364522	-0.3886	6.98e-1	9.62e-1	0.9052	0.0037	very_high	not_significant
d__denovo18250	groupcontrol	0.253214	0.577351	0.4386	6.61e-1	9.42e-1	0.1379	0.0000	low	not_significant
d__denovo675	groupcontrol	-1.107605	0.649694	-1.7048	8.82e-2	3.11e-1	0.5000	0.0001	high	not_significant
d__denovo674	groupcontrol	0.393183	0.378873	1.0378	2.99e-1	6.56e-1	0.6810	0.0001	high	not_significant
d__denovo677	groupcontrol	0.033589	0.468075	0.0718	9.43e-1	1.00e0	0.5086	0.0001	high	not_significant
d__denovo676	groupcontrol	-0.868276	0.724967	-1.1977	2.31e-1	5.73e-1	0.4310	0.0001	medium	not_significant
d__denovo671	groupcontrol	-0.077217	0.368940	-0.2093	8.34e-1	1.00e0	0.9052	0.0001	very_high	not_significant
d__denovo670	groupcontrol	1.139785	0.779366	1.4625	1.44e-1	4.31e-1	0.4310	0.0001	medium	not_significant
d__denovo672	groupcontrol	-1.162558	1.055719	-1.1012	2.71e-1	6.25e-1	0.3362	0.0001	medium	not_significant
d__denovo679	groupcontrol	-1.438662	1.031890	-1.3942	1.63e-1	4.66e-1	0.1207	0.0003	low	not_significant
d__denovo678	groupcontrol	-0.284740	0.369196	-0.7712	4.41e-1	7.92e-1	0.6293	0.0001	high	not_significant
d__denovo12615	groupcontrol	-0.877849	0.733929	-1.1961	2.32e-1	5.74e-1	0.1466	0.0000	low	not_significant
d__denovo15048	groupcontrol	-0.281342	2.113484	-0.1331	8.94e-1	1.00e0	0.1034	0.0000	low	not_significant
d__denovo15049	groupcontrol	-3.084883	1.047122	-2.9461	3.22e-3	1.99e-2	0.1121	0.0000	low	moderate
d__denovo14358	groupcontrol	0.139816	0.574857	0.2432	8.08e-1	1.00e0	0.1207	0.0000	low	not_significant
d__denovo15044	groupcontrol	-0.419589	0.699017	-0.6003	5.48e-1	8.76e-1	0.1034	0.0000	low	not_significant
d__denovo15045	groupcontrol	-0.218598	0.767289	-0.2849	7.76e-1	9.98e-1	0.1379	0.0000	low	not_significant
d__denovo19108	groupcontrol	7.693084	0.604122	12.7343	0.00e0	0.00e0	0.1379	0.0000	low	very_high
d__denovo14351	groupcontrol	NaN	0.534522	NaN	NaN	1.00e0	0.1207	0.0000	low	not_significant
d__denovo7374	groupcontrol	0.070845	0.909916	0.0779	9.38e-1	1.00e0	0.1034	0.0000	low	not_significant
d__denovo19100	groupcontrol	NaN	0.600925	NaN	NaN	1.00e0	0.1121	0.0000	low	not_significant
d__denovo19106	groupcontrol	NaN	0.774597	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo14896	groupcontrol	-1.691830	1.053520	-1.6059	1.08e-1	3.59e-1	0.1121	0.0000	low	not_significant
d__denovo14897	groupcontrol	-1.383314	0.973355	-1.4212	1.55e-1	4.52e-1	0.1121	0.0000	low	not_significant
d__denovo9481	groupcontrol	-0.251244	0.470249	-0.5343	5.93e-1	9.04e-1	0.2241	0.0000	low	not_significant
d__denovo21971	groupcontrol	-1.740964	0.781624	-2.2274	2.59e-2	1.22e-1	0.1034	0.0000	low	suggestive
d__denovo21973	groupcontrol	NaN	0.527046	NaN	NaN	1.00e0	0.1293	0.0000	low	not_significant
d__denovo21972	groupcontrol	0.479444	0.739577	0.6483	5.17e-1	8.53e-1	0.1121	0.0000	low	not_significant
d__denovo14798	groupcontrol	-0.073536	0.645498	-0.1139	9.09e-1	1.00e0	0.1293	0.0000	low	not_significant
d__denovo14792	groupcontrol	-0.182416	0.705873	-0.2584	7.96e-1	1.00e0	0.1034	0.0000	low	not_significant
d__denovo12214	groupcontrol	0.253326	0.577351	0.4388	6.61e-1	9.42e-1	0.1034	0.0000	low	not_significant
d__denovo8446	groupcontrol	0.701068	0.684543	1.0241	3.06e-1	6.63e-1	0.1207	0.0000	low	not_significant
d__denovo11755	groupcontrol	19.846540	5.767840	3.4409	5.80e-4	4.11e-3	0.1121	0.0000	low	high
d__denovo11550	groupcontrol	1.025975	0.421637	2.4333	1.50e-2	7.73e-2	0.2069	0.0000	low	low
d__denovo11551	groupcontrol	0.245322	0.569051	0.4311	6.66e-1	9.45e-1	0.1810	0.0000	low	not_significant
d__denovo13071	groupcontrol	1.494964	0.595672	2.5097	1.21e-2	6.42e-2	0.1724	0.0000	low	low
d__denovo13070	groupcontrol	-0.460853	0.468808	-0.9830	3.26e-1	6.86e-1	0.1724	0.0000	low	not_significant
d__denovo13077	groupcontrol	-3.738196	1.258063	-2.9714	2.96e-3	1.86e-2	0.1034	0.0000	low	moderate
d__denovo19011	groupcontrol	NaN	0.503953	NaN	NaN	1.00e0	0.1379	0.0000	low	not_significant
d__denovo19010	groupcontrol	-0.113602	0.517549	-0.2195	8.26e-1	1.00e0	0.1293	0.0000	low	not_significant
d__denovo19012	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo12302	groupcontrol	0.375139	0.429972	0.8725	3.83e-1	7.41e-1	0.1983	0.0000	low	not_significant
d__denovo12305	groupcontrol	1.464179	0.875184	1.6730	9.43e-2	3.25e-1	0.1207	0.0000	low	not_significant
d__denovo12306	groupcontrol	-1.325949	0.512485	-2.5873	9.67e-3	5.28e-2	0.1466	0.0000	low	low
d__denovo12308	groupcontrol	-4.808454	0.762049	-6.3099	2.79e-10	2.95e-9	0.1466	0.0000	low	very_high
d__denovo12309	groupcontrol	0.069191	0.650639	0.1063	9.15e-1	1.00e0	0.1207	0.0000	low	not_significant
d__denovo15931	groupcontrol	1.074656	0.472835	2.2728	2.30e-2	1.11e-1	0.1724	0.0000	low	suggestive
d__denovo4714	groupcontrol	0.630590	0.460359	1.3698	1.71e-1	4.79e-1	0.3276	0.0000	medium	not_significant
d__denovo22403	groupcontrol	16.025793	0.707107	22.6639	0.00e0	0.00e0	0.1034	0.0000	low	very_high
d__denovo22407	groupcontrol	3.735887	0.692971	5.3911	7.00e-8	6.69e-7	0.1034	0.0000	low	very_high
d__denovo22408	groupcontrol	-0.194589	0.774597	-0.2512	8.02e-1	1.00e0	0.1034	0.0000	low	not_significant
d__denovo4249	groupcontrol	0.353300	0.510053	0.6927	4.89e-1	8.31e-1	0.2931	0.0000	medium	not_significant
d__denovo20319	groupcontrol	-515404.289368	13.373560	-38539.0497	0.00e0	0.00e0	0.1379	0.0000	low	very_high
d__denovo20312	groupcontrol	0.949034	0.744880	1.2741	2.03e-1	5.32e-1	0.1121	0.0000	low	not_significant
d__denovo20311	groupcontrol	-2.062769	0.659112	-3.1296	1.75e-3	1.14e-2	0.1207	0.0000	low	moderate
d__denovo20314	groupcontrol	-573.396832	40824.919530	-0.0140	9.89e-1	1.00e0	0.1552	0.0000	low	not_significant
d__denovo20315	groupcontrol	0.199342	0.600507	0.3320	7.40e-1	9.82e-1	0.1034	0.0000	low	not_significant
d__denovo18658	groupcontrol	4.189821	0.606301	6.9105	4.83e-12	5.44e-11	0.1379	0.0000	low	very_high
d__denovo24300	groupcontrol	6.718631	0.718042	9.3569	0.00e0	0.00e0	0.1207	0.0000	low	very_high
d__denovo18655	groupcontrol	-0.000000	0.666667	-0.0000	1.00e0	1.00e0	0.1034	0.0000	low	not_significant
d__denovo2510	groupcontrol	0.386784	0.462518	0.8363	4.03e-1	7.61e-1	0.4310	0.0000	medium	not_significant
d__denovo15824	groupcontrol	13.121512	0.707107	18.5566	0.00e0	0.00e0	0.1034	0.0000	low	very_high
d__denovo15825	groupcontrol	-1.475521	0.615183	-2.3985	1.65e-2	8.39e-2	0.1121	0.0000	low	low
d__denovo15826	groupcontrol	-0.053764	0.570088	-0.0943	9.25e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo15821	groupcontrol	5.230762	0.657558	7.9548	1.78e-15	2.24e-14	0.1293	0.0000	low	very_high
d__denovo15829	groupcontrol	-0.750905	0.561057	-1.3384	1.81e-1	4.94e-1	0.1121	0.0000	low	not_significant
d__denovo15834	groupcontrol	1.445279	0.702214	2.0582	3.96e-2	1.71e-1	0.1121	0.0000	low	suggestive
d__denovo16553	groupcontrol	5.712495	0.585076	9.7637	0.00e0	0.00e0	0.1466	0.0000	low	very_high
d__denovo3995	groupcontrol	-0.016457	0.484581	-0.0340	9.73e-1	1.00e0	0.2500	0.0000	medium	not_significant
d__denovo16557	groupcontrol	0.587110	0.557774	1.0526	2.93e-1	6.47e-1	0.1207	0.0000	low	not_significant
d__denovo16556	groupcontrol	-0.001628	0.650399	-0.0025	9.98e-1	1.00e0	0.1379	0.0000	low	not_significant
d__denovo14783	groupcontrol	0.189612	0.547723	0.3462	7.29e-1	9.77e-1	0.1293	0.0000	low	not_significant
d__denovo23464	groupcontrol	0.195414	1.011350	0.1932	8.47e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo23466	groupcontrol	NaN	0.591608	NaN	NaN	1.00e0	0.1207	0.0000	low	not_significant
d__denovo21191	groupcontrol	-3.170933	0.694259	-4.5674	4.94e-6	4.21e-5	0.1207	0.0000	low	very_high
d__denovo1257	groupcontrol	-2.980546	0.898660	-3.3167	9.11e-4	6.25e-3	0.1293	0.0000	low	high
d__denovo1253	groupcontrol	0.060304	0.431851	0.1396	8.89e-1	1.00e0	0.6034	0.0001	high	not_significant
d__denovo1252	groupcontrol	-0.836559	0.856348	-0.9769	3.29e-1	6.89e-1	0.2155	0.0000	low	not_significant
d__denovo1258	groupcontrol	-0.013452	0.743139	-0.0181	9.86e-1	1.00e0	0.1293	0.0000	low	not_significant
d__denovo8762	groupcontrol	0.033100	0.599822	0.0552	9.56e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo8765	groupcontrol	1.646683	0.517956	3.1792	1.48e-3	9.75e-3	0.1983	0.0000	low	high
d__denovo8769	groupcontrol	0.162820	0.626905	0.2597	7.95e-1	1.00e0	0.1466	0.0000	low	not_significant
d__denovo2501	groupcontrol	-0.201451	0.390766	-0.5155	6.06e-1	9.11e-1	0.5000	0.0000	high	not_significant
d__denovo2505	groupcontrol	0.689819	0.529929	1.3017	1.93e-1	5.16e-1	0.3276	0.0000	medium	not_significant
d__denovo2509	groupcontrol	-0.320481	0.347678	-0.9218	3.57e-1	7.20e-1	0.5086	0.0000	high	not_significant
d__denovo6612	groupcontrol	-0.671210	0.505988	-1.3265	1.85e-1	5.00e-1	0.2069	0.0000	low	not_significant
d__denovo6617	groupcontrol	0.479500	0.399728	1.1996	2.30e-1	5.72e-1	0.2672	0.0000	medium	not_significant
d__denovo11020	groupcontrol	-0.119205	0.539361	-0.2210	8.25e-1	1.00e0	0.1379	0.0000	low	not_significant
d__denovo11026	groupcontrol	4.523827	0.548646	8.2454	2.22e-16	2.89e-15	0.1810	0.0000	low	very_high
d__denovo11028	groupcontrol	-1.077468	0.474859	-2.2690	2.33e-2	1.12e-1	0.1983	0.0000	low	suggestive
d__denovo11029	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo21856	groupcontrol	3.238281	0.820988	3.9444	8.00e-5	6.22e-4	0.1293	0.0000	low	very_high
d__denovo21855	groupcontrol	0.212764	0.768706	0.2768	7.82e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo14001	groupcontrol	-0.416508	0.847710	-0.4913	6.23e-1	9.20e-1	0.1466	0.0000	low	not_significant
d__denovo2369	groupcontrol	0.464338	0.594012	0.7817	4.34e-1	7.87e-1	0.2672	0.0000	medium	not_significant
