feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo66	groupcontrol	0.337156	0.453162	0.7440	4.59e-1	9.40e-1	0.9205	4.0838	very_high	not_significant
d__denovo3851	groupcontrol	0.062318	0.130021	0.4793	6.33e-1	9.75e-1	0.1818	-0.1159	low	not_significant
d__denovo3852	groupcontrol	-0.289344	0.127318	-2.2726	2.55e-2	9.25e-1	0.2273	-0.0842	low	not_significant
d__denovo3855	groupcontrol	0.082291	0.127190	0.6470	5.19e-1	9.55e-1	0.1705	-0.1338	low	not_significant
d__denovo3856	groupcontrol	0.369275	0.111740	3.3048	1.39e-3	9.25e-1	0.1364	-0.1848	low	not_significant
d__denovo3858	groupcontrol	-0.076784	0.134523	-0.5708	5.70e-1	9.69e-1	0.2159	-0.0949	low	not_significant
d__denovo1981	groupcontrol	0.107869	0.175462	0.6148	5.40e-1	9.61e-1	0.2614	0.0716	medium	not_significant
d__denovo1980	groupcontrol	-0.102856	0.175574	-0.5858	5.60e-1	9.65e-1	0.2841	0.0820	medium	not_significant
d__denovo1983	groupcontrol	0.206788	0.150748	1.3717	1.74e-1	9.25e-1	0.1477	-0.1405	low	not_significant
d__denovo1982	groupcontrol	-0.092498	0.180751	-0.5117	6.10e-1	9.75e-1	0.1818	-0.0412	low	not_significant
d__denovo1985	groupcontrol	0.170739	0.170178	1.0033	3.19e-1	9.29e-1	0.2727	0.0395	medium	not_significant
d__denovo1987	groupcontrol	0.067595	0.167674	0.4031	6.88e-1	9.84e-1	0.3068	0.0875	medium	not_significant
d__denovo1989	groupcontrol	0.547927	0.166709	3.2867	1.47e-3	9.25e-1	0.1818	-0.0418	low	not_significant
d__denovo1988	groupcontrol	-0.236545	0.185157	-1.2775	2.05e-1	9.25e-1	0.2273	0.0361	low	not_significant
d__denovo6448	groupcontrol	-0.012965	0.100720	-0.1287	8.98e-1	9.93e-1	0.1477	-0.1957	low	not_significant
d__denovo5251	groupcontrol	0.123192	0.111800	1.1019	2.74e-1	9.27e-1	0.1250	-0.1943	low	not_significant
d__denovo1778	groupcontrol	-0.057158	0.180000	-0.3175	7.52e-1	9.89e-1	0.2955	0.1096	medium	not_significant
d__denovo6519	groupcontrol	-0.091072	0.101989	-0.8930	3.74e-1	9.31e-1	0.1136	-0.2319	low	not_significant
d__denovo5358	groupcontrol	-0.023849	0.118111	-0.2019	8.40e-1	9.90e-1	0.1364	-0.1831	low	not_significant
d__denovo5359	groupcontrol	0.031435	0.118550	0.2652	7.92e-1	9.89e-1	0.1591	-0.1687	low	not_significant
d__denovo4522	groupcontrol	0.108440	0.119135	0.9102	3.65e-1	9.29e-1	0.1023	-0.2169	low	not_significant
d__denovo4853	groupcontrol	-0.102405	0.115158	-0.8893	3.76e-1	9.31e-1	0.1818	-0.1512	low	not_significant
d__denovo4854	groupcontrol	0.166877	0.111922	1.4910	1.40e-1	9.25e-1	0.1250	-0.2071	low	not_significant
d__denovo4855	groupcontrol	0.136526	0.113930	1.1983	2.34e-1	9.25e-1	0.1250	-0.1985	low	not_significant
d__denovo4856	groupcontrol	0.001367	0.116063	0.0118	9.91e-1	9.97e-1	0.1591	-0.1777	low	not_significant
d__denovo4857	groupcontrol	0.221978	0.115730	1.9181	5.84e-2	9.25e-1	0.1364	-0.1870	low	not_significant
d__denovo8164	groupcontrol	0.045333	0.098699	0.4593	6.47e-1	9.75e-1	0.1023	-0.2486	low	not_significant
d__denovo8162	groupcontrol	-0.004881	0.090721	-0.0538	9.57e-1	9.95e-1	0.1023	-0.2521	low	not_significant
d__denovo4524	groupcontrol	-0.132191	0.121488	-1.0881	2.80e-1	9.27e-1	0.1818	-0.1400	low	not_significant
d__denovo11222	groupcontrol	-0.021014	0.090665	-0.2318	8.17e-1	9.89e-1	0.1023	-0.2611	low	not_significant
d__denovo5720	groupcontrol	0.181255	0.109007	1.6628	1.00e-1	9.25e-1	0.1023	-0.2300	low	not_significant
d__denovo5722	groupcontrol	-0.183979	0.107271	-1.7151	8.99e-2	9.25e-1	0.1364	-0.2073	low	not_significant
d__denovo5725	groupcontrol	0.062866	0.112401	0.5593	5.77e-1	9.70e-1	0.1136	-0.2091	low	not_significant
d__denovo5724	groupcontrol	-0.183915	0.105525	-1.7429	8.49e-2	9.25e-1	0.1705	-0.1707	low	not_significant
d__denovo4527	groupcontrol	0.166236	0.116380	1.4284	1.57e-1	9.25e-1	0.1591	-0.1673	low	not_significant
d__denovo2868	groupcontrol	-0.230869	0.147375	-1.5665	1.21e-1	9.25e-1	0.1818	-0.1032	low	not_significant
d__denovo3072	groupcontrol	0.177530	0.142773	1.2434	2.17e-1	9.25e-1	0.1705	-0.1073	low	not_significant
d__denovo3071	groupcontrol	-0.135547	0.147975	-0.9160	3.62e-1	9.29e-1	0.1023	-0.1789	low	not_significant
d__denovo3070	groupcontrol	0.216455	0.130187	1.6626	1.00e-1	9.25e-1	0.1136	-0.1976	low	not_significant
d__denovo3077	groupcontrol	-0.130870	0.133049	-0.9836	3.28e-1	9.29e-1	0.1250	-0.1887	low	not_significant
d__denovo3078	groupcontrol	0.194485	0.145225	1.3392	1.84e-1	9.25e-1	0.1818	-0.0996	low	not_significant
d__denovo5258	groupcontrol	-0.017488	0.110211	-0.1587	8.74e-1	9.93e-1	0.1023	-0.2321	low	not_significant
d__denovo174	groupcontrol	0.180689	0.440823	0.4099	6.83e-1	9.81e-1	0.3864	0.8830	medium	not_significant
d__denovo175	groupcontrol	0.653334	0.513411	1.2725	2.07e-1	9.25e-1	0.4091	1.2672	medium	not_significant
d__denovo170	groupcontrol	0.694760	0.499076	1.3921	1.67e-1	9.25e-1	0.3068	0.8460	medium	not_significant
d__denovo2080	groupcontrol	0.274272	0.170196	1.6115	1.11e-1	9.25e-1	0.2500	0.0248	medium	not_significant
d__denovo675	groupcontrol	-0.228280	0.239798	-0.9520	3.44e-1	9.29e-1	0.4091	0.3856	medium	not_significant
d__denovo677	groupcontrol	-0.066291	0.173781	-0.3815	7.04e-1	9.88e-1	0.1136	-0.1776	low	not_significant
d__denovo671	groupcontrol	0.092708	0.298935	0.3101	7.57e-1	9.89e-1	0.4318	0.6152	medium	not_significant
d__denovo670	groupcontrol	-0.150425	0.304882	-0.4934	6.23e-1	9.75e-1	0.2841	0.3867	medium	not_significant
d__denovo672	groupcontrol	-0.217444	0.226028	-0.9620	3.39e-1	9.29e-1	0.2727	0.0942	medium	not_significant
d__denovo5519	groupcontrol	-0.010178	0.116472	-0.0874	9.31e-1	9.95e-1	0.1136	-0.2146	low	not_significant
d__denovo1881	groupcontrol	0.158996	0.170852	0.9306	3.55e-1	9.29e-1	0.2273	-0.0002	low	not_significant
d__denovo11755	groupcontrol	0.007386	0.082911	0.0891	9.29e-1	9.95e-1	0.1136	-0.2602	low	not_significant
d__denovo13072	groupcontrol	0.026328	0.077550	0.3395	7.35e-1	9.89e-1	0.1023	-0.2727	low	not_significant
d__denovo12306	groupcontrol	-0.038042	0.082563	-0.4608	6.46e-1	9.75e-1	0.1023	-0.2669	low	not_significant
d__denovo12307	groupcontrol	-0.038042	0.083113	-0.4577	6.48e-1	9.75e-1	0.1023	-0.2669	low	not_significant
d__denovo8449	groupcontrol	0.075501	0.089128	0.8471	3.99e-1	9.31e-1	0.1023	-0.2514	low	not_significant
d__denovo4714	groupcontrol	0.037071	0.113589	0.3264	7.45e-1	9.89e-1	0.1932	-0.1333	low	not_significant
d__denovo1255	groupcontrol	0.230150	0.209965	1.0961	2.76e-1	9.27e-1	0.2159	0.0550	low	not_significant
d__denovo1257	groupcontrol	-0.230330	0.213117	-1.0808	2.83e-1	9.28e-1	0.2727	0.1399	medium	not_significant
d__denovo1250	groupcontrol	0.075462	0.201476	0.3745	7.09e-1	9.89e-1	0.5682	0.5195	high	not_significant
d__denovo1258	groupcontrol	0.127393	0.216473	0.5885	5.58e-1	9.65e-1	0.3523	0.2753	medium	not_significant
d__denovo8765	groupcontrol	-0.005896	0.092037	-0.0641	9.49e-1	9.95e-1	0.1023	-0.2514	low	not_significant
d__denovo3617	groupcontrol	0.027353	0.130135	0.2102	8.34e-1	9.89e-1	0.1023	-0.1998	low	not_significant
d__denovo2500	groupcontrol	-0.101325	0.159176	-0.6366	5.26e-1	9.60e-1	0.2159	-0.0446	low	not_significant
d__denovo2502	groupcontrol	-0.338950	0.154099	-2.1996	3.05e-2	9.25e-1	0.3182	0.0583	medium	not_significant
d__denovo2505	groupcontrol	0.002436	0.161165	0.0151	9.88e-1	9.97e-1	0.2955	0.0488	medium	not_significant
d__denovo2506	groupcontrol	0.093562	0.163316	0.5729	5.68e-1	9.69e-1	0.1591	-0.0809	low	not_significant
d__denovo2508	groupcontrol	-0.025682	0.155477	-0.1652	8.69e-1	9.93e-1	0.1591	-0.1199	low	not_significant
d__denovo2509	groupcontrol	0.250668	0.157621	1.5903	1.15e-1	9.25e-1	0.1932	-0.0591	low	not_significant
d__denovo6611	groupcontrol	0.115852	0.100203	1.1562	2.51e-1	9.25e-1	0.1136	-0.2157	low	not_significant
d__denovo3615	groupcontrol	-0.222321	0.138669	-1.6032	1.13e-1	9.25e-1	0.2045	-0.0918	low	not_significant
d__denovo5730	groupcontrol	-0.081440	0.111016	-0.7336	4.65e-1	9.41e-1	0.1023	-0.2212	low	not_significant
d__denovo3677	groupcontrol	0.145483	0.131186	1.1090	2.71e-1	9.27e-1	0.1705	-0.1196	low	not_significant
d__denovo3678	groupcontrol	-0.131489	0.136119	-0.9660	3.37e-1	9.29e-1	0.2159	-0.0868	low	not_significant
d__denovo7563	groupcontrol	0.070581	0.093099	0.7581	4.50e-1	9.40e-1	0.1136	-0.2312	low	not_significant
d__denovo3163	groupcontrol	0.290702	0.137227	2.1184	3.70e-2	9.25e-1	0.2500	-0.0322	medium	not_significant
d__denovo10049	groupcontrol	-0.003987	0.090910	-0.0439	9.65e-1	9.95e-1	0.1023	-0.2553	low	not_significant
d__denovo10041	groupcontrol	-0.085384	0.089396	-0.9551	3.42e-1	9.29e-1	0.1023	-0.2553	low	not_significant
d__denovo10043	groupcontrol	0.048339	0.090918	0.5317	5.96e-1	9.75e-1	0.1136	-0.2506	low	not_significant
d__denovo253	groupcontrol	1.115784	0.355895	3.1351	2.35e-3	9.25e-1	0.1477	0.1962	low	not_significant
d__denovo5149	groupcontrol	-0.112132	0.116879	-0.9594	3.40e-1	9.29e-1	0.1136	-0.2113	low	not_significant
d__denovo9315	groupcontrol	0.127160	0.089222	1.4252	1.58e-1	9.25e-1	0.1023	-0.2572	low	not_significant
d__denovo5140	groupcontrol	-0.118821	0.118135	-1.0058	3.17e-1	9.29e-1	0.1023	-0.2136	low	not_significant
d__denovo9317	groupcontrol	-0.130160	0.091724	-1.4190	1.60e-1	9.25e-1	0.1136	-0.2428	low	not_significant
d__denovo12193	groupcontrol	0.062948	0.081787	0.7697	4.44e-1	9.40e-1	0.1136	-0.2602	low	not_significant
d__denovo2269	groupcontrol	0.182557	0.160711	1.1359	2.59e-1	9.27e-1	0.2955	0.0654	medium	not_significant
d__denovo2268	groupcontrol	-0.031084	0.115257	-0.2697	7.88e-1	9.89e-1	0.1136	-0.2178	low	not_significant
d__denovo2261	groupcontrol	0.144981	0.160018	0.9060	3.67e-1	9.29e-1	0.1477	-0.0955	low	not_significant
d__denovo2260	groupcontrol	0.027707	0.157805	0.1756	8.61e-1	9.93e-1	0.2500	-0.0185	medium	not_significant
d__denovo2263	groupcontrol	-0.156723	0.158784	-0.9870	3.26e-1	9.29e-1	0.3295	0.0992	medium	not_significant
d__denovo2265	groupcontrol	-0.148995	0.165250	-0.9016	3.70e-1	9.29e-1	0.1591	-0.1082	low	not_significant
d__denovo2266	groupcontrol	0.124955	0.158455	0.7886	4.33e-1	9.37e-1	0.1818	-0.0752	low	not_significant
d__denovo3459	groupcontrol	0.074401	0.139648	0.5328	5.96e-1	9.75e-1	0.2500	-0.0506	medium	not_significant
d__denovo6631	groupcontrol	-0.041360	0.108979	-0.3795	7.05e-1	9.88e-1	0.1250	-0.2110	low	not_significant
d__denovo1078	groupcontrol	0.048981	0.252326	0.1941	8.47e-1	9.93e-1	0.2614	0.2468	medium	not_significant
d__denovo1072	groupcontrol	-0.334666	0.174579	-1.9170	5.86e-2	9.25e-1	0.2273	-0.0347	low	not_significant
d__denovo1075	groupcontrol	0.076065	0.229913	0.3308	7.42e-1	9.89e-1	0.2727	0.1920	medium	not_significant
d__denovo1074	groupcontrol	0.075555	0.161446	0.4680	6.41e-1	9.75e-1	0.1364	-0.1713	low	not_significant
d__denovo1077	groupcontrol	0.137185	0.130827	1.0486	2.97e-1	9.29e-1	0.1591	-0.1482	low	not_significant
d__denovo10846	groupcontrol	0.034548	0.084513	0.4088	6.84e-1	9.81e-1	0.1023	-0.2611	low	not_significant
d__denovo2287	groupcontrol	0.139608	0.168266	0.8297	4.09e-1	9.32e-1	0.1932	-0.0438	low	not_significant
d__denovo1862	groupcontrol	0.112463	0.186565	0.6028	5.48e-1	9.61e-1	0.1136	-0.1008	low	not_significant
d__denovo1860	groupcontrol	-0.048093	0.190080	-0.2530	8.01e-1	9.89e-1	0.2500	0.0547	medium	not_significant
d__denovo1864	groupcontrol	0.014123	0.180763	0.0781	9.38e-1	9.95e-1	0.2500	0.0514	medium	not_significant
d__denovo8356	groupcontrol	-0.074157	0.101033	-0.7340	4.65e-1	9.41e-1	0.1023	-0.2456	low	not_significant
d__denovo7839	groupcontrol	0.006799	0.095073	0.0715	9.43e-1	9.95e-1	0.1023	-0.2428	low	not_significant
d__denovo7832	groupcontrol	0.012213	0.105531	0.1157	9.08e-1	9.93e-1	0.1136	-0.2351	low	not_significant
d__denovo7830	groupcontrol	0.073587	0.101537	0.7247	4.71e-1	9.44e-1	0.1136	-0.2331	low	not_significant
d__denovo7835	groupcontrol	0.007891	0.099605	0.0792	9.37e-1	9.95e-1	0.1250	-0.2265	low	not_significant
d__denovo5570	groupcontrol	-0.051289	0.109930	-0.4666	6.42e-1	9.75e-1	0.1705	-0.1679	low	not_significant
d__denovo5571	groupcontrol	-0.151833	0.113653	-1.3359	1.85e-1	9.25e-1	0.1364	-0.1919	low	not_significant
d__denovo5573	groupcontrol	0.170151	0.109210	1.5580	1.23e-1	9.25e-1	0.1477	-0.1783	low	not_significant
d__denovo5575	groupcontrol	0.225934	0.106594	2.1196	3.69e-2	9.25e-1	0.1023	-0.2279	low	not_significant
d__denovo9407	groupcontrol	-0.176915	0.088451	-2.0001	4.86e-2	9.25e-1	0.1136	-0.2486	low	not_significant
d__denovo9403	groupcontrol	0.025740	0.095105	0.2707	7.87e-1	9.89e-1	0.1023	-0.2553	low	not_significant
d__denovo3280	groupcontrol	-0.026388	0.136766	-0.1929	8.47e-1	9.93e-1	0.2273	-0.0632	low	not_significant
d__denovo4269	groupcontrol	0.061069	0.125743	0.4857	6.28e-1	9.75e-1	0.1818	-0.1234	low	not_significant
d__denovo2711	groupcontrol	-0.350550	0.151170	-2.3189	2.28e-2	9.25e-1	0.1932	-0.0635	low	not_significant
d__denovo2710	groupcontrol	0.098608	0.144992	0.6801	4.98e-1	9.48e-1	0.1477	-0.1389	low	not_significant
d__denovo2713	groupcontrol	-0.029976	0.156922	-0.1910	8.49e-1	9.93e-1	0.1818	-0.0746	low	not_significant
d__denovo2715	groupcontrol	0.376426	0.148122	2.5413	1.28e-2	9.25e-1	0.2273	-0.0219	low	not_significant
d__denovo2718	groupcontrol	-0.082952	0.150990	-0.5494	5.84e-1	9.72e-1	0.1023	-0.1862	low	not_significant
d__denovo6000	groupcontrol	-0.189104	0.108163	-1.7483	8.40e-2	9.25e-1	0.1136	-0.2235	low	not_significant
d__denovo6003	groupcontrol	-0.131564	0.105870	-1.2427	2.17e-1	9.25e-1	0.1250	-0.2052	low	not_significant
d__denovo6005	groupcontrol	-0.135456	0.108334	-1.2504	2.15e-1	9.25e-1	0.1250	-0.2052	low	not_significant
d__denovo6006	groupcontrol	0.057705	0.103373	0.5582	5.78e-1	9.70e-1	0.1477	-0.1919	low	not_significant
d__denovo834	groupcontrol	0.067867	0.266235	0.2549	7.99e-1	9.89e-1	0.2614	0.2396	medium	not_significant
d__denovo6131	groupcontrol	-0.120800	0.111386	-1.0845	2.81e-1	9.27e-1	0.1023	-0.2319	low	not_significant
d__denovo4718	groupcontrol	-0.051940	0.118292	-0.4391	6.62e-1	9.75e-1	0.1364	-0.1870	low	not_significant
d__denovo4713	groupcontrol	-0.034195	0.123754	-0.2763	7.83e-1	9.89e-1	0.1023	-0.2091	low	not_significant
d__denovo4711	groupcontrol	0.144733	0.120636	1.1997	2.34e-1	9.25e-1	0.1818	-0.1419	low	not_significant
d__denovo4717	groupcontrol	-0.006271	0.119854	-0.0523	9.58e-1	9.95e-1	0.1023	-0.2079	low	not_significant
d__denovo5025	groupcontrol	-0.114923	0.122621	-0.9372	3.51e-1	9.29e-1	0.1250	-0.1880	low	not_significant
d__denovo6822	groupcontrol	-0.146683	0.106530	-1.3769	1.72e-1	9.25e-1	0.1250	-0.2149	low	not_significant
d__denovo6820	groupcontrol	0.118417	0.097432	1.2154	2.28e-1	9.25e-1	0.1250	-0.2149	low	not_significant
d__denovo6826	groupcontrol	-0.103831	0.102353	-1.0144	3.13e-1	9.29e-1	0.1250	-0.2149	low	not_significant
d__denovo6825	groupcontrol	-0.003540	0.096187	-0.0368	9.71e-1	9.95e-1	0.1023	-0.2463	low	not_significant
d__denovo6824	groupcontrol	0.015670	0.101120	0.1550	8.77e-1	9.93e-1	0.1364	-0.2120	low	not_significant
d__denovo6829	groupcontrol	-0.150364	0.096065	-1.5652	1.21e-1	9.25e-1	0.1591	-0.1928	low	not_significant
d__denovo6828	groupcontrol	0.010299	0.103597	0.0994	9.21e-1	9.94e-1	0.1250	-0.2168	low	not_significant
d__denovo540	groupcontrol	0.056318	0.284881	0.1977	8.44e-1	9.92e-1	0.1705	0.0949	low	not_significant
d__denovo3378	groupcontrol	0.028161	0.141835	0.1986	8.43e-1	9.92e-1	0.2045	-0.0838	low	not_significant
d__denovo7599	groupcontrol	0.207540	0.093989	2.2081	2.99e-2	9.25e-1	0.1136	-0.2312	low	not_significant
d__denovo102	groupcontrol	0.821539	0.340523	2.4126	1.80e-2	9.25e-1	0.1591	0.0641	low	not_significant
d__denovo7655	groupcontrol	0.018025	0.097518	0.1848	8.54e-1	9.93e-1	0.1136	-0.2331	low	not_significant
d__denovo7652	groupcontrol	-0.010816	0.098127	-0.1102	9.12e-1	9.94e-1	0.1136	-0.2312	low	not_significant
d__denovo7651	groupcontrol	0.045176	0.097353	0.4640	6.44e-1	9.75e-1	0.1023	-0.2398	low	not_significant
d__denovo4634	groupcontrol	0.032888	0.124277	0.2646	7.92e-1	9.89e-1	0.1136	-0.1999	low	not_significant
d__denovo6474	groupcontrol	-0.075185	0.105046	-0.7157	4.76e-1	9.44e-1	0.1136	-0.2254	low	not_significant
d__denovo5243	groupcontrol	-0.181354	0.106668	-1.7002	9.27e-2	9.25e-1	0.1818	-0.1554	low	not_significant
d__denovo4637	groupcontrol	-0.114119	0.122062	-0.9349	3.52e-1	9.29e-1	0.1932	-0.1368	low	not_significant
d__denovo932	groupcontrol	0.294622	0.215726	1.3657	1.76e-1	9.25e-1	0.1932	0.0323	low	not_significant
d__denovo4638	groupcontrol	0.107031	0.117521	0.9107	3.65e-1	9.29e-1	0.1591	-0.1649	low	not_significant
d__denovo930	groupcontrol	0.197660	0.246726	0.8011	4.25e-1	9.36e-1	0.4205	0.4585	medium	not_significant
d__denovo931	groupcontrol	0.246517	0.240453	1.0252	3.08e-1	9.29e-1	0.3295	0.2988	medium	not_significant
d__denovo934	groupcontrol	0.477703	0.237808	2.0088	4.77e-2	9.25e-1	0.2500	0.1675	medium	not_significant
d__denovo938	groupcontrol	-0.387684	0.170637	-2.2720	2.56e-2	9.25e-1	0.1136	-0.1463	low	not_significant
d__denovo6992	groupcontrol	0.032022	0.099804	0.3209	7.49e-1	9.89e-1	0.1705	-0.1862	low	not_significant
d__denovo1330	groupcontrol	-0.089854	0.212091	-0.4237	6.73e-1	9.75e-1	0.4773	0.4393	medium	not_significant
d__denovo5949	groupcontrol	-0.207395	0.103118	-2.0112	4.74e-2	9.25e-1	0.1477	-0.1919	low	not_significant
d__denovo3854	groupcontrol	0.081121	0.124940	0.6493	5.18e-1	9.55e-1	0.1136	-0.2073	low	not_significant
d__denovo3859	groupcontrol	-0.187545	0.133809	-1.4016	1.65e-1	9.25e-1	0.1932	-0.1147	low	not_significant
d__denovo6991	groupcontrol	0.029892	0.106209	0.2814	7.79e-1	9.89e-1	0.1364	-0.2102	low	not_significant
d__denovo3374	groupcontrol	-0.086136	0.145527	-0.5919	5.55e-1	9.64e-1	0.2159	-0.0742	low	not_significant
d__denovo3375	groupcontrol	0.018117	0.140765	0.1287	8.98e-1	9.93e-1	0.2045	-0.0971	low	not_significant
d__denovo3376	groupcontrol	-0.005679	0.145916	-0.0389	9.69e-1	9.95e-1	0.2045	-0.0794	low	not_significant
d__denovo3379	groupcontrol	-0.041418	0.143144	-0.2893	7.73e-1	9.89e-1	0.2045	-0.0755	low	not_significant
d__denovo5795	groupcontrol	0.009665	0.109856	0.0880	9.30e-1	9.95e-1	0.1136	-0.2184	low	not_significant
d__denovo165	groupcontrol	0.326684	0.470210	0.6948	4.89e-1	9.48e-1	0.7841	2.9553	very_high	not_significant
d__denovo164	groupcontrol	0.928895	0.462647	2.0078	4.78e-2	9.25e-1	0.3068	0.7612	medium	not_significant
d__denovo167	groupcontrol	-0.299184	0.490130	-0.6104	5.43e-1	9.61e-1	0.7386	2.5665	high	not_significant
d__denovo166	groupcontrol	0.799540	0.559637	1.4287	1.57e-1	9.25e-1	0.4432	1.6544	medium	not_significant
d__denovo161	groupcontrol	0.248763	0.507476	0.4902	6.25e-1	9.75e-1	0.5000	1.4047	high	not_significant
d__denovo160	groupcontrol	0.420152	0.465351	0.9029	3.69e-1	9.29e-1	0.2045	0.4958	low	not_significant
d__denovo6471	groupcontrol	-0.028220	0.101547	-0.2779	7.82e-1	9.89e-1	0.1136	-0.2197	low	not_significant
d__denovo6592	groupcontrol	-0.082313	0.110689	-0.7436	4.59e-1	9.40e-1	0.1136	-0.2207	low	not_significant
d__denovo6590	groupcontrol	-0.260162	0.105789	-2.4592	1.59e-2	9.25e-1	0.1477	-0.1937	low	not_significant
d__denovo6597	groupcontrol	0.035263	0.108616	0.3247	7.46e-1	9.89e-1	0.1364	-0.2053	low	not_significant
d__denovo6594	groupcontrol	0.034588	0.106514	0.3247	7.46e-1	9.89e-1	0.1023	-0.2328	low	not_significant
d__denovo8255	groupcontrol	-0.149102	0.094306	-1.5810	1.18e-1	9.25e-1	0.1250	-0.2303	low	not_significant
d__denovo8258	groupcontrol	-0.034541	0.094218	-0.3666	7.15e-1	9.89e-1	0.1136	-0.2409	low	not_significant
d__denovo8259	groupcontrol	-0.022277	0.099326	-0.2243	8.23e-1	9.89e-1	0.1364	-0.2236	low	not_significant
d__denovo1665	groupcontrol	0.327268	0.171089	1.9129	5.91e-2	9.25e-1	0.1705	-0.0601	low	not_significant
d__denovo6514	groupcontrol	0.004068	0.106310	0.0383	9.70e-1	9.95e-1	0.1364	-0.2044	low	not_significant
d__denovo1667	groupcontrol	0.044889	0.201445	0.2228	8.24e-1	9.89e-1	0.1818	0.0155	low	not_significant
d__denovo6518	groupcontrol	0.052731	0.101749	0.5183	6.06e-1	9.75e-1	0.1364	-0.2024	low	not_significant
d__denovo7648	groupcontrol	-0.043779	0.094023	-0.4656	6.43e-1	9.75e-1	0.1250	-0.2265	low	not_significant
d__denovo7649	groupcontrol	-0.096105	0.098048	-0.9802	3.30e-1	9.29e-1	0.1136	-0.2312	low	not_significant
d__denovo7643	groupcontrol	-0.048763	0.099271	-0.4912	6.25e-1	9.75e-1	0.1023	-0.2428	low	not_significant
d__denovo7645	groupcontrol	-0.031084	0.098073	-0.3170	7.52e-1	9.89e-1	0.1364	-0.2178	low	not_significant
d__denovo7647	groupcontrol	-0.086059	0.096351	-0.8932	3.74e-1	9.31e-1	0.1250	-0.2352	low	not_significant
d__denovo2030	groupcontrol	-0.400589	0.169511	-2.3632	2.04e-2	9.25e-1	0.2500	0.0428	medium	not_significant
d__denovo2032	groupcontrol	0.081552	0.175633	0.4643	6.44e-1	9.75e-1	0.1705	-0.0733	low	not_significant
d__denovo2035	groupcontrol	0.021779	0.170714	0.1276	8.99e-1	9.93e-1	0.2386	0.0014	low	not_significant
d__denovo2037	groupcontrol	0.025120	0.176693	0.1422	8.87e-1	9.93e-1	0.1591	-0.0567	low	not_significant
d__denovo3341	groupcontrol	0.280140	0.130319	2.1497	3.44e-2	9.25e-1	0.1818	-0.1233	low	not_significant
d__denovo3340	groupcontrol	-0.129080	0.142996	-0.9027	3.69e-1	9.29e-1	0.2159	-0.0771	low	not_significant
d__denovo3342	groupcontrol	-0.071780	0.142439	-0.5039	6.16e-1	9.75e-1	0.2045	-0.0770	low	not_significant
d__denovo3347	groupcontrol	0.228515	0.125762	1.8170	7.27e-2	9.25e-1	0.1136	-0.1905	low	not_significant
d__denovo3348	groupcontrol	0.154356	0.140212	1.1009	2.74e-1	9.27e-1	0.1023	-0.1774	low	not_significant
d__denovo2574	groupcontrol	0.194793	0.154649	1.2596	2.11e-1	9.25e-1	0.2614	0.0110	medium	not_significant
