feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo62	groupcontrol	-0.183417	0.149274	-1.2287	2.22e-1	8.31e-1	0.1569	-0.1536	low	not_significant
d__denovo60	groupcontrol	-0.044283	0.139596	-0.3172	7.52e-1	9.22e-1	0.1078	-0.2403	low	not_significant
d__denovo66	groupcontrol	0.034143	0.132028	0.2586	7.96e-1	9.22e-1	0.3431	0.0109	medium	not_significant
d__denovo65	groupcontrol	0.005995	0.139497	0.0430	9.66e-1	9.74e-1	0.2059	-0.1278	low	not_significant
d__denovo64	groupcontrol	0.024229	0.150730	0.1607	8.73e-1	9.50e-1	0.2451	-0.0873	low	not_significant
d__denovo39	groupcontrol	0.046521	0.184167	0.2526	8.01e-1	9.22e-1	0.2549	0.0552	medium	not_significant
d__denovo80	groupcontrol	-0.094553	0.112995	-0.8368	4.05e-1	8.31e-1	0.1078	-0.2864	low	not_significant
d__denovo198	groupcontrol	-0.056274	0.077574	-0.7254	4.70e-1	8.38e-1	0.1373	-0.2887	low	not_significant
d__denovo197	groupcontrol	0.046531	0.080957	0.5748	5.67e-1	8.90e-1	0.1078	-0.3077	low	not_significant
d__denovo164	groupcontrol	0.064934	0.087943	0.7384	4.62e-1	8.36e-1	0.1569	-0.2571	low	not_significant
d__denovo27	groupcontrol	0.049183	0.194152	0.2533	8.01e-1	9.22e-1	0.4412	0.3196	medium	not_significant
d__denovo26	groupcontrol	-0.144385	0.172445	-0.8373	4.04e-1	8.31e-1	0.6275	0.5915	high	not_significant
d__denovo25	groupcontrol	-0.221101	0.205423	-1.0763	2.84e-1	8.31e-1	0.3824	0.3275	medium	not_significant
d__denovo24	groupcontrol	0.275828	0.177090	1.5576	1.22e-1	8.31e-1	0.5784	0.5572	high	not_significant
d__denovo23	groupcontrol	0.307590	0.201925	1.5233	1.31e-1	8.31e-1	0.4706	0.4039	medium	not_significant
d__denovo20	groupcontrol	0.136022	0.215682	0.6307	5.30e-1	8.88e-1	0.4118	0.3955	medium	not_significant
d__denovo29	groupcontrol	-0.080949	0.175534	-0.4612	6.46e-1	9.20e-1	0.5294	0.4333	high	not_significant
d__denovo28	groupcontrol	-0.056938	0.194936	-0.2921	7.71e-1	9.22e-1	0.3824	0.2665	medium	not_significant
d__denovo90	groupcontrol	-0.023433	0.127336	-0.1840	8.54e-1	9.42e-1	0.1275	-0.2283	low	not_significant
d__denovo132	groupcontrol	-0.090446	0.106023	-0.8531	3.96e-1	8.31e-1	0.1471	-0.2318	low	not_significant
d__denovo130	groupcontrol	-0.055383	0.106215	-0.5214	6.03e-1	9.20e-1	0.1275	-0.2421	low	not_significant
d__denovo136	groupcontrol	0.014491	0.107384	0.1349	8.93e-1	9.56e-1	0.1078	-0.2731	low	not_significant
d__denovo58	groupcontrol	0.115447	0.147214	0.7842	4.35e-1	8.31e-1	0.2549	-0.0179	medium	not_significant
d__denovo59	groupcontrol	-0.166320	0.140874	-1.1806	2.41e-1	8.31e-1	0.1373	-0.2117	low	not_significant
d__denovo56	groupcontrol	0.041350	0.150423	0.2749	7.84e-1	9.22e-1	0.1373	-0.1778	low	not_significant
d__denovo57	groupcontrol	0.142242	0.150609	0.9444	3.47e-1	8.31e-1	0.2353	-0.0497	low	not_significant
d__denovo54	groupcontrol	-0.205839	0.144111	-1.4283	1.56e-1	8.31e-1	0.3431	0.0605	medium	not_significant
d__denovo52	groupcontrol	0.155655	0.162025	0.9607	3.39e-1	8.31e-1	0.1765	-0.1233	low	not_significant
d__denovo53	groupcontrol	-0.116272	0.149635	-0.7770	4.39e-1	8.31e-1	0.1471	-0.2007	low	not_significant
d__denovo50	groupcontrol	-0.120597	0.151461	-0.7962	4.28e-1	8.31e-1	0.3039	0.0067	medium	not_significant
d__denovo1	groupcontrol	-0.453850	0.315407	-1.4389	1.53e-1	8.31e-1	0.7843	2.3947	very_high	not_significant
d__denovo2	groupcontrol	0.519203	0.299230	1.7351	8.58e-2	8.31e-1	0.4216	0.7609	medium	not_significant
d__denovo3	groupcontrol	0.205592	0.205022	1.0028	3.18e-1	8.31e-1	0.8431	1.5035	very_high	not_significant
d__denovo4	groupcontrol	-0.015798	0.266784	-0.0592	9.53e-1	9.69e-1	0.5686	0.8984	high	not_significant
d__denovo5	groupcontrol	-0.696544	0.248099	-2.8075	6.00e-3	6.59e-1	0.5882	0.9270	high	not_significant
d__denovo6	groupcontrol	0.528329	0.260344	2.0293	4.51e-2	7.62e-1	0.3627	0.4448	medium	not_significant
d__denovo7	groupcontrol	-0.215043	0.245329	-0.8765	3.83e-1	8.31e-1	0.5784	0.8140	high	not_significant
d__denovo226	groupcontrol	-0.182512	0.078425	-2.3272	2.20e-2	6.76e-1	0.1176	-0.3102	low	not_significant
d__denovo9	groupcontrol	-0.233808	0.235734	-0.9918	3.24e-1	8.31e-1	0.5490	0.7561	high	not_significant
d__denovo224	groupcontrol	-0.044560	0.078452	-0.5680	5.71e-1	8.90e-1	0.1275	-0.3044	low	not_significant
d__denovo223	groupcontrol	-0.095510	0.079359	-1.2035	2.32e-1	8.31e-1	0.1176	-0.3102	low	not_significant
d__denovo13	groupcontrol	0.139508	0.235819	0.5916	5.55e-1	8.90e-1	0.1569	0.0243	low	not_significant
d__denovo11	groupcontrol	0.182375	0.240561	0.7581	4.50e-1	8.32e-1	0.4510	0.5477	medium	not_significant
d__denovo17	groupcontrol	-0.202594	0.229971	-0.8810	3.80e-1	8.31e-1	0.2451	0.1415	low	not_significant
d__denovo15	groupcontrol	-0.020292	0.224947	-0.0902	9.28e-1	9.56e-1	0.4020	0.3669	medium	not_significant
d__denovo176	groupcontrol	0.002358	0.082320	0.0286	9.77e-1	9.77e-1	0.1373	-0.2804	low	not_significant
d__denovo178	groupcontrol	-0.033088	0.095086	-0.3480	7.29e-1	9.22e-1	0.1078	-0.3036	low	not_significant
d__denovo18	groupcontrol	0.368962	0.217105	1.6995	9.23e-2	8.31e-1	0.4314	0.4550	medium	not_significant
d__denovo19	groupcontrol	-0.211579	0.217553	-0.9725	3.33e-1	8.31e-1	0.4412	0.4731	medium	not_significant
d__denovo12	groupcontrol	0.055015	0.215892	0.2548	7.99e-1	9.22e-1	0.1176	-0.1332	low	not_significant
d__denovo10	groupcontrol	0.057702	0.253045	0.2280	8.20e-1	9.22e-1	0.3333	0.3614	medium	not_significant
d__denovo14	groupcontrol	0.367456	0.222812	1.6492	1.02e-1	8.31e-1	0.4216	0.4688	medium	not_significant
d__denovo249	groupcontrol	-0.017021	0.071418	-0.2383	8.12e-1	9.22e-1	0.1078	-0.3260	low	not_significant
d__denovo255	groupcontrol	0.090208	0.074151	1.2165	2.27e-1	8.31e-1	0.1078	-0.3260	low	not_significant
d__denovo163	groupcontrol	-0.056449	0.090448	-0.6241	5.34e-1	8.88e-1	0.1373	-0.2703	low	not_significant
d__denovo131	groupcontrol	0.050288	0.101404	0.4959	6.21e-1	9.20e-1	0.2059	-0.1916	low	not_significant
d__denovo104	groupcontrol	0.030056	0.128577	0.2338	8.16e-1	9.22e-1	0.1078	-0.2522	low	not_significant
d__denovo103	groupcontrol	-0.177494	0.112445	-1.5785	1.18e-1	8.31e-1	0.2451	-0.1235	low	not_significant
d__denovo102	groupcontrol	-0.014975	0.117959	-0.1270	8.99e-1	9.56e-1	0.1863	-0.1803	low	not_significant
d__denovo100	groupcontrol	0.096868	0.118639	0.8165	4.16e-1	8.31e-1	0.1373	-0.2412	low	not_significant
d__denovo41	groupcontrol	0.054178	0.173082	0.3130	7.55e-1	9.22e-1	0.3627	0.1763	medium	not_significant
d__denovo40	groupcontrol	0.120136	0.169836	0.7074	4.81e-1	8.45e-1	0.3725	0.1916	medium	not_significant
d__denovo43	groupcontrol	0.059244	0.171821	0.3448	7.31e-1	9.22e-1	0.2059	-0.0604	low	not_significant
d__denovo45	groupcontrol	0.064236	0.161710	0.3972	6.92e-1	9.22e-1	0.1471	-0.1536	low	not_significant
d__denovo44	groupcontrol	-0.222076	0.167052	-1.3294	1.87e-1	8.31e-1	0.2255	-0.0456	low	not_significant
d__denovo46	groupcontrol	-0.124777	0.160054	-0.7796	4.37e-1	8.31e-1	0.2941	0.0086	medium	not_significant
d__denovo49	groupcontrol	0.212664	0.150589	1.4122	1.61e-1	8.31e-1	0.3039	0.0278	medium	not_significant
d__denovo48	groupcontrol	0.014260	0.160307	0.0890	9.29e-1	9.56e-1	0.1176	-0.1921	low	not_significant
d__denovo212	groupcontrol	0.114460	0.082997	1.3791	1.71e-1	8.31e-1	0.1078	-0.3127	low	not_significant
d__denovo217	groupcontrol	-0.079771	0.083032	-0.9607	3.39e-1	8.31e-1	0.1078	-0.3127	low	not_significant
d__denovo215	groupcontrol	-0.035438	0.085760	-0.4132	6.80e-1	9.22e-1	0.1275	-0.2994	low	not_significant
