feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
Feature_0027	grouptreatment	-1.371498	0.810539	-1.6921	9.00e-2	6.04e-1	0.4000	0.7538	medium	not_significant
Feature_0028	grouptreatment	0.585420	0.829468	0.7058	4.64e-1	8.64e-1	0.4500	0.9498	medium	not_significant
Feature_0029	grouptreatment	-0.397905	0.802047	-0.4961	6.38e-1	9.11e-1	0.4000	0.6583	medium	not_significant
Feature_0030	grouptreatment	0.947193	0.857278	1.1049	2.45e-1	7.62e-1	0.3250	0.5924	medium	not_significant
Feature_0031	grouptreatment	0.270537	0.820664	0.3297	7.36e-1	9.34e-1	0.3500	0.4956	medium	not_significant
Feature_0032	grouptreatment	-1.354322	0.650509	-2.0819	3.80e-2	3.23e-1	0.2250	-0.1987	low	not_significant
Feature_0033	grouptreatment	1.109941	0.860169	1.2904	2.23e-1	7.62e-1	0.4500	1.0819	medium	not_significant
Feature_0034	grouptreatment	-0.621256	0.846139	-0.7342	4.83e-1	8.64e-1	0.4500	0.9819	medium	not_significant
Feature_0035	grouptreatment	-0.468923	0.761908	-0.6155	5.31e-1	8.81e-1	0.2750	0.1334	medium	not_significant
Feature_0036	grouptreatment	0.606179	0.819611	0.7396	4.80e-1	8.64e-1	0.4250	0.8688	medium	not_significant
Feature_0037	grouptreatment	-0.647344	0.706490	-0.9163	3.56e-1	8.48e-1	0.3000	0.0636	medium	not_significant
Feature_0038	grouptreatment	-1.098394	0.783528	-1.4019	1.62e-1	7.09e-1	0.4000	0.6865	medium	not_significant
Feature_0039	grouptreatment	0.046118	0.866935	0.0532	9.48e-1	9.84e-1	0.5250	1.3772	high	not_significant
Feature_0040	grouptreatment	-0.369335	0.797650	-0.4630	6.23e-1	9.11e-1	0.4500	0.8699	medium	not_significant
Feature_0041	grouptreatment	-0.670438	0.631548	-1.0616	2.92e-1	8.21e-1	0.3750	0.0868	medium	not_significant
Feature_0042	grouptreatment	-0.424885	0.792634	-0.5360	5.78e-1	9.11e-1	0.3750	0.5055	medium	not_significant
Feature_0043	grouptreatment	1.291072	0.792873	1.6283	1.07e-1	6.44e-1	0.4750	1.0861	medium	not_significant
Feature_0044	grouptreatment	-0.432996	0.788496	-0.5491	5.85e-1	9.11e-1	0.4250	0.6935	medium	not_significant
Feature_0045	grouptreatment	-0.199341	0.633326	-0.3148	7.56e-1	9.34e-1	0.2500	-0.2119	medium	not_significant
Feature_0046	grouptreatment	0.239941	0.683065	0.3513	7.49e-1	9.34e-1	0.3750	0.2668	medium	not_significant
Feature_0047	grouptreatment	0.392803	0.809448	0.4853	6.35e-1	9.11e-1	0.5250	1.2347	high	not_significant
Feature_0048	grouptreatment	-1.826459	0.652998	-2.7970	1.10e-2	1.68e-1	0.3750	0.3312	medium	suggestive
Feature_0049	grouptreatment	-0.075393	0.798373	-0.0944	9.40e-1	9.84e-1	0.4500	0.8007	medium	not_significant
Feature_0050	grouptreatment	0.076105	0.797960	0.0954	9.30e-1	9.84e-1	0.5500	1.2679	high	not_significant
Feature_0051	grouptreatment	-0.458943	0.742692	-0.6179	5.37e-1	8.83e-1	0.4500	0.7491	medium	not_significant
Feature_0052	grouptreatment	-0.153845	0.768013	-0.2003	8.46e-1	9.84e-1	0.5250	1.1565	high	not_significant
Feature_0053	grouptreatment	0.328807	0.705485	0.4661	6.56e-1	9.15e-1	0.4250	0.5246	medium	not_significant
Feature_0054	grouptreatment	-0.172094	0.691911	-0.2487	7.94e-1	9.58e-1	0.3500	0.1761	medium	not_significant
Feature_0055	grouptreatment	-2.011111	0.588195	-3.4191	5.00e-3	1.11e-1	0.6000	0.7877	high	suggestive
Feature_0056	grouptreatment	1.052975	0.708057	1.4871	1.50e-1	7.09e-1	0.4000	0.5090	medium	not_significant
Feature_0057	grouptreatment	0.499717	0.695608	0.7184	4.48e-1	8.64e-1	0.3000	0.0941	medium	not_significant
Feature_0058	grouptreatment	-0.727970	0.694831	-1.0477	3.09e-1	8.42e-1	0.4000	0.4318	medium	not_significant
Feature_0059	grouptreatment	0.554218	0.742232	0.7467	4.59e-1	8.64e-1	0.4750	0.7742	medium	not_significant
Feature_0060	grouptreatment	1.073531	0.747057	1.4370	1.69e-1	7.09e-1	0.4250	0.6203	medium	not_significant
Feature_0061	grouptreatment	-1.524744	0.474679	-3.2122	4.00e-3	1.11e-1	0.2750	-0.3685	medium	suggestive
Feature_0062	grouptreatment	0.506488	0.731224	0.6927	5.06e-1	8.81e-1	0.4250	0.6097	medium	not_significant
Feature_0063	grouptreatment	-0.226724	0.736974	-0.3076	7.52e-1	9.34e-1	0.3750	0.4278	medium	not_significant
Feature_0064	grouptreatment	-0.317003	0.620646	-0.5108	5.76e-1	9.11e-1	0.2750	-0.1645	medium	not_significant
Feature_0065	grouptreatment	0.157136	0.726018	0.2164	8.22e-1	9.74e-1	0.4750	0.7788	medium	not_significant
Feature_0066	grouptreatment	-0.107465	0.707938	-0.1518	8.79e-1	9.84e-1	0.3500	0.2956	medium	not_significant
Feature_0067	grouptreatment	0.246714	0.697612	0.3537	7.46e-1	9.34e-1	0.4750	0.6442	medium	not_significant
Feature_0068	grouptreatment	0.643689	0.670421	0.9601	3.49e-1	8.48e-1	0.4250	0.4758	medium	not_significant
Feature_0069	grouptreatment	-0.000201	0.631125	-0.0003	9.98e-1	9.98e-1	0.2500	-0.2050	medium	not_significant
Feature_0070	grouptreatment	-0.241712	0.696142	-0.3472	7.15e-1	9.31e-1	0.3750	0.3053	medium	not_significant
Feature_0071	grouptreatment	-0.517907	0.601990	-0.8603	4.21e-1	8.64e-1	0.3500	0.0149	medium	not_significant
Feature_0072	grouptreatment	0.556736	0.705253	0.7894	4.31e-1	8.64e-1	0.5250	0.9581	high	not_significant
Feature_0073	grouptreatment	-0.999456	0.607677	-1.6447	1.10e-1	6.44e-1	0.3000	-0.1010	medium	not_significant
Feature_0074	grouptreatment	0.707856	0.605826	1.1684	2.85e-1	8.21e-1	0.3000	-0.0969	medium	not_significant
Feature_0075	grouptreatment	-0.860381	0.677793	-1.2694	1.97e-1	7.44e-1	0.4000	0.3828	medium	not_significant
Feature_0076	grouptreatment	-0.325109	0.690879	-0.4706	6.54e-1	9.15e-1	0.4000	0.3860	medium	not_significant
Feature_0077	grouptreatment	-1.358544	0.424583	-3.1997	5.00e-3	1.11e-1	0.2500	-0.5461	medium	suggestive
Feature_0078	grouptreatment	-0.475499	0.660886	-0.7195	4.74e-1	8.64e-1	0.5750	0.9649	high	not_significant
Feature_0079	grouptreatment	0.057849	0.613198	0.0943	9.26e-1	9.84e-1	0.5000	0.5131	high	not_significant
Feature_0080	grouptreatment	0.720750	0.604010	1.1933	2.43e-1	7.62e-1	0.4750	0.4390	medium	not_significant
Feature_0081	grouptreatment	1.542206	0.624285	2.4704	1.60e-2	1.87e-1	0.4250	0.4832	medium	suggestive
Feature_0082	grouptreatment	-0.042009	0.493383	-0.0851	9.44e-1	9.84e-1	0.2500	-0.4531	medium	not_significant
Feature_0083	grouptreatment	-0.296886	0.593607	-0.5001	6.21e-1	9.11e-1	0.4000	0.0543	medium	not_significant
Feature_0084	grouptreatment	-0.150956	0.587892	-0.2568	7.97e-1	9.58e-1	0.3750	0.0588	medium	not_significant
Feature_0085	grouptreatment	0.694774	0.820411	0.8469	4.09e-1	8.64e-1	0.4500	0.8369	medium	not_significant
Feature_0086	grouptreatment	-0.823396	0.567752	-1.4503	1.67e-1	7.09e-1	0.4500	0.2608	medium	not_significant
Feature_0087	grouptreatment	0.833441	0.566831	1.4704	1.67e-1	7.09e-1	0.3250	-0.0975	medium	not_significant
Feature_0088	grouptreatment	-0.861515	0.421425	-2.0443	3.90e-2	3.23e-1	0.2000	-0.7272	low	not_significant
Feature_0089	grouptreatment	0.414665	0.562839	0.7367	4.66e-1	8.64e-1	0.3750	-0.0299	medium	not_significant
Feature_0090	grouptreatment	-0.181437	0.525778	-0.3451	7.22e-1	9.31e-1	0.4000	0.0003	medium	not_significant
Feature_0091	grouptreatment	0.004197	0.518723	0.0081	9.91e-1	9.96e-1	0.3000	-0.3490	medium	not_significant
Feature_0092	grouptreatment	1.408053	0.782771	1.7988	8.30e-2	6.04e-1	0.3750	0.4150	medium	not_significant
Feature_0093	grouptreatment	-0.066186	0.687100	-0.0963	9.32e-1	9.84e-1	0.3250	-0.0129	medium	not_significant
Feature_0094	grouptreatment	-0.516349	0.582157	-0.8870	3.46e-1	8.48e-1	0.3750	0.0118	medium	not_significant
Feature_0095	grouptreatment	-1.098555	0.330172	-3.3272	4.00e-3	1.11e-1	0.2500	-0.6930	medium	suggestive
Feature_0096	grouptreatment	0.732449	0.556979	1.3150	1.85e-1	7.22e-1	0.4500	0.2356	medium	not_significant
Feature_0097	grouptreatment	-0.221944	0.510640	-0.4346	6.71e-1	9.15e-1	0.4000	-0.0997	medium	not_significant
Feature_0098	grouptreatment	-0.325120	0.469838	-0.6920	4.86e-1	8.64e-1	0.3250	-0.3643	medium	not_significant
Feature_0099	grouptreatment	0.314773	0.550861	0.5714	5.76e-1	9.11e-1	0.5000	0.3305	high	not_significant
Feature_0100	grouptreatment	0.247607	0.509221	0.4862	6.06e-1	9.11e-1	0.4500	0.0535	medium	not_significant
Feature_0101	grouptreatment	1.948798	0.752822	2.5887	1.30e-2	1.72e-1	0.4000	0.5952	medium	suggestive
Feature_0102	grouptreatment	0.229959	0.530291	0.4336	6.81e-1	9.15e-1	0.4250	0.0814	medium	not_significant
Feature_0103	grouptreatment	0.058637	0.447117	0.1311	8.98e-1	9.84e-1	0.2500	-0.5353	medium	not_significant
Feature_0104	grouptreatment	0.204003	0.535648	0.3809	7.17e-1	9.31e-1	0.4000	-0.0172	medium	not_significant
Feature_0105	grouptreatment	0.494365	0.392538	1.2594	2.40e-1	7.62e-1	0.3000	-0.5703	medium	not_significant
Feature_0106	grouptreatment	-0.388072	0.516670	-0.7511	4.70e-1	8.64e-1	0.3250	-0.2419	medium	not_significant
Feature_0107	grouptreatment	-1.108310	0.459462	-2.4122	2.40e-2	2.27e-1	0.3500	-0.2835	medium	not_significant
Feature_0108	grouptreatment	-0.119405	0.498611	-0.2395	7.99e-1	9.58e-1	0.3000	-0.3111	medium	not_significant
Feature_0109	grouptreatment	-0.669286	0.461829	-1.4492	1.71e-1	7.09e-1	0.3750	-0.2499	medium	not_significant
Feature_0110	grouptreatment	-0.452094	0.462496	-0.9775	3.57e-1	8.48e-1	0.3000	-0.4097	medium	not_significant
Feature_0111	grouptreatment	0.491916	0.500578	0.9827	3.33e-1	8.48e-1	0.4750	0.0605	medium	not_significant
Feature_0112	grouptreatment	-0.480905	0.489708	-0.9820	3.34e-1	8.48e-1	0.3750	-0.1479	medium	not_significant
Feature_0113	grouptreatment	-0.284336	0.461111	-0.6166	5.27e-1	8.81e-1	0.4250	-0.1385	medium	not_significant
Feature_0114	grouptreatment	0.054677	0.465660	0.1174	9.14e-1	9.84e-1	0.4000	-0.2289	medium	not_significant
Feature_0115	grouptreatment	0.056150	0.396295	0.1417	9.01e-1	9.84e-1	0.3750	-0.3989	medium	not_significant
Feature_0116	grouptreatment	0.354094	0.449306	0.7881	4.68e-1	8.64e-1	0.2500	-0.5118	medium	not_significant
Feature_0117	grouptreatment	-0.486825	0.492124	-0.9892	3.47e-1	8.48e-1	0.4250	-0.0895	medium	not_significant
Feature_0118	grouptreatment	0.910701	0.678172	1.3429	1.60e-1	7.09e-1	0.2250	-0.2662	low	not_significant
Feature_0119	grouptreatment	0.209148	0.507818	0.4119	6.84e-1	9.15e-1	0.4000	-0.0525	medium	not_significant
Feature_0120	grouptreatment	1.184307	0.407555	2.9059	1.20e-2	1.71e-1	0.2750	-0.4458	medium	suggestive
Feature_0121	grouptreatment	1.032415	0.451976	2.2842	2.00e-2	2.20e-1	0.3000	-0.3536	medium	not_significant
Feature_0122	grouptreatment	-0.532985	0.437972	-1.2169	2.17e-1	7.62e-1	0.4000	-0.2806	medium	not_significant
Feature_0123	grouptreatment	0.172435	0.371495	0.4642	6.28e-1	9.11e-1	0.3000	-0.5765	medium	not_significant
Feature_0124	grouptreatment	0.386843	0.433151	0.8931	3.55e-1	8.48e-1	0.3250	-0.4598	medium	not_significant
Feature_0125	grouptreatment	-0.211567	0.433501	-0.4880	6.23e-1	9.11e-1	0.4000	-0.2796	medium	not_significant
Feature_0126	grouptreatment	-0.688050	0.225311	-3.0538	3.00e-3	1.11e-1	0.1750	-0.9787	low	suggestive
Feature_0127	grouptreatment	0.730213	0.408031	1.7896	8.80e-2	6.04e-1	0.3750	-0.3421	medium	not_significant
Feature_0128	grouptreatment	0.298249	0.408516	0.7301	4.48e-1	8.64e-1	0.2750	-0.5516	medium	not_significant
Feature_0129	grouptreatment	0.202148	0.361574	0.5591	5.95e-1	9.11e-1	0.3000	-0.6134	medium	not_significant
Feature_0130	grouptreatment	-0.039736	0.440991	-0.0901	9.26e-1	9.84e-1	0.3250	-0.3971	medium	not_significant
Feature_0131	grouptreatment	-0.140992	0.390678	-0.3609	7.25e-1	9.31e-1	0.2250	-0.6876	low	not_significant
Feature_0132	grouptreatment	0.411414	0.447012	0.9204	3.74e-1	8.64e-1	0.3750	-0.2774	medium	not_significant
Feature_0133	grouptreatment	-0.061488	0.411471	-0.1494	8.84e-1	9.84e-1	0.3750	-0.3603	medium	not_significant
Feature_0134	grouptreatment	-0.513873	0.395877	-1.2981	1.99e-1	7.44e-1	0.3250	-0.4788	medium	not_significant
Feature_0135	grouptreatment	-0.304448	0.372731	-0.8168	4.06e-1	8.64e-1	0.4500	-0.3381	medium	not_significant
Feature_0136	grouptreatment	0.045151	0.439628	0.1027	9.39e-1	9.84e-1	0.3750	-0.3425	medium	not_significant
Feature_0137	grouptreatment	0.042373	0.387568	0.1093	9.17e-1	9.84e-1	0.4000	-0.3945	medium	not_significant
Feature_0138	grouptreatment	0.064411	0.360667	0.1786	8.77e-1	9.84e-1	0.3750	-0.5060	medium	not_significant
Feature_0139	grouptreatment	-0.474574	0.364172	-1.3032	2.26e-1	7.62e-1	0.3250	-0.5270	medium	not_significant
Feature_0140	grouptreatment	-0.709793	0.397213	-1.7869	7.60e-2	5.82e-1	0.4000	-0.3519	medium	not_significant
Feature_0141	grouptreatment	-0.263372	0.366732	-0.7182	4.84e-1	8.64e-1	0.3000	-0.5651	medium	not_significant
Feature_0142	grouptreatment	-0.375942	0.331941	-1.1326	2.61e-1	7.99e-1	0.3000	-0.6639	medium	not_significant
Feature_0143	grouptreatment	0.284722	0.301228	0.9452	3.58e-1	8.48e-1	0.2250	-0.8244	low	not_significant
Feature_0144	grouptreatment	0.443013	0.505174	0.8770	3.66e-1	8.57e-1	0.2500	-0.4557	medium	not_significant
Feature_0145	grouptreatment	-0.421308	0.358215	-1.1761	2.41e-1	7.62e-1	0.2750	-0.6810	medium	not_significant
Feature_0146	grouptreatment	1.033732	0.584158	1.7696	9.70e-2	6.23e-1	0.3250	-0.2012	medium	not_significant
Feature_0147	grouptreatment	-0.057924	0.364184	-0.1591	8.92e-1	9.84e-1	0.3500	-0.5176	medium	not_significant
Feature_0148	grouptreatment	-0.129998	0.331484	-0.3922	6.89e-1	9.15e-1	0.2500	-0.7747	medium	not_significant
Feature_0149	grouptreatment	0.150475	0.305750	0.4922	6.35e-1	9.11e-1	0.2750	-0.7477	medium	not_significant
Feature_0150	grouptreatment	0.473269	0.334757	1.4138	1.54e-1	7.09e-1	0.3250	-0.6203	medium	not_significant
Feature_0151	grouptreatment	-0.325364	0.381202	-0.8535	4.06e-1	8.64e-1	0.5000	-0.2126	high	not_significant
Feature_0152	grouptreatment	0.425143	0.311356	1.3655	1.58e-1	7.09e-1	0.3000	-0.6498	medium	not_significant
Feature_0153	grouptreatment	-0.165573	0.270152	-0.6129	5.21e-1	8.81e-1	0.2750	-0.8043	medium	not_significant
Feature_0154	grouptreatment	0.098875	0.361411	0.2736	8.04e-1	9.58e-1	0.4750	-0.3187	medium	not_significant
Feature_0155	grouptreatment	0.019286	0.346368	0.0557	9.58e-1	9.84e-1	0.3500	-0.5927	medium	not_significant
Feature_0156	grouptreatment	-0.195810	0.317409	-0.6169	5.23e-1	8.81e-1	0.3250	-0.6919	medium	not_significant
Feature_0157	grouptreatment	0.013100	0.336136	0.0390	9.64e-1	9.84e-1	0.3000	-0.6813	medium	not_significant
Feature_0158	grouptreatment	-0.446428	0.341384	-1.3077	2.02e-1	7.44e-1	0.3500	-0.5398	medium	not_significant
Feature_0159	grouptreatment	1.945183	0.558043	3.4857	2.00e-3	1.11e-1	0.4500	0.2900	medium	suggestive
Feature_0160	grouptreatment	-0.481729	0.288188	-1.6716	9.10e-2	6.04e-1	0.3250	-0.6756	medium	not_significant
Feature_0161	grouptreatment	-0.328303	0.275359	-1.1923	2.43e-1	7.62e-1	0.2250	-0.8315	low	not_significant
Feature_0162	grouptreatment	0.256124	0.315021	0.8130	4.22e-1	8.64e-1	0.3000	-0.7078	medium	not_significant
Feature_0163	grouptreatment	-0.005099	0.310131	-0.0164	9.83e-1	9.93e-1	0.3000	-0.6954	medium	not_significant
Feature_0164	grouptreatment	0.723456	0.278190	2.6006	1.50e-2	1.87e-1	0.3750	-0.5811	medium	suggestive
Feature_0165	grouptreatment	0.153102	0.439528	0.3483	7.18e-1	9.31e-1	0.2500	-0.6147	medium	not_significant
Feature_0166	grouptreatment	-0.656538	0.288060	-2.2792	3.10e-2	2.80e-1	0.2750	-0.7689	medium	not_significant
Feature_0167	grouptreatment	-0.409565	0.270295	-1.5153	1.42e-1	7.09e-1	0.3000	-0.7951	medium	not_significant
Feature_0168	grouptreatment	-0.599607	0.251975	-2.3796	2.10e-2	2.20e-1	0.2500	-0.8875	medium	not_significant
Feature_0169	grouptreatment	0.116155	0.278107	0.4177	6.89e-1	9.15e-1	0.2250	-0.8592	low	not_significant
Feature_0170	grouptreatment	-0.412518	0.276740	-1.4906	1.36e-1	7.09e-1	0.2750	-0.7907	medium	not_significant
Feature_0171	grouptreatment	-0.302355	0.273395	-1.1059	2.78e-1	8.14e-1	0.3000	-0.7414	medium	not_significant
Feature_0172	grouptreatment	-0.641972	0.203370	-3.1567	4.00e-3	1.11e-1	0.2000	-1.0017	low	suggestive
Feature_0173	grouptreatment	-0.229762	0.296056	-0.7761	4.52e-1	8.64e-1	0.3750	-0.6519	medium	not_significant
Feature_0174	grouptreatment	-0.139081	0.245225	-0.5672	5.68e-1	9.11e-1	0.3500	-0.8133	medium	not_significant
Feature_0175	grouptreatment	-0.422250	0.148700	-2.8396	5.00e-3	1.11e-1	0.0750	-1.1665	rare	suggestive
Feature_0176	grouptreatment	-0.112387	0.235720	-0.4768	6.41e-1	9.11e-1	0.2500	-0.8930	medium	not_significant
Feature_0177	grouptreatment	0.137500	0.191628	0.7175	4.61e-1	8.64e-1	0.2500	-0.9714	medium	not_significant
Feature_0178	grouptreatment	-0.489746	0.161764	-3.0275	2.00e-3	1.11e-1	0.1250	-1.1328	low	suggestive
Feature_0179	grouptreatment	-0.121645	0.171675	-0.7086	5.05e-1	8.81e-1	0.1250	-1.1265	low	not_significant
Feature_0180	grouptreatment	-0.007936	0.182829	-0.0434	9.67e-1	9.84e-1	0.2750	-0.9636	medium	not_significant
Feature_0181	grouptreatment	-0.185294	0.227267	-0.8153	4.11e-1	8.64e-1	0.2250	-0.9550	low	not_significant
Feature_0182	grouptreatment	-0.024760	0.196758	-0.1258	8.78e-1	9.84e-1	0.3250	-0.9003	medium	not_significant
Feature_0183	grouptreatment	0.098077	0.226103	0.4338	6.64e-1	9.15e-1	0.2250	-0.9617	low	not_significant
Feature_0184	grouptreatment	0.887412	0.411094	2.1587	4.30e-2	3.42e-1	0.2500	-0.5964	medium	not_significant
Feature_0185	grouptreatment	-0.176576	0.138824	-1.2719	2.38e-1	7.62e-1	0.1250	-1.1539	low	not_significant
Feature_0186	grouptreatment	-0.147187	0.151468	-0.9717	3.89e-1	8.64e-1	0.0750	-1.1942	rare	not_significant
Feature_0187	grouptreatment	0.013757	0.203740	0.0675	9.47e-1	9.84e-1	0.2000	-1.0038	low	not_significant
Feature_0188	grouptreatment	-0.096104	0.151703	-0.6335	5.27e-1	8.81e-1	0.1500	-1.1137	low	not_significant
Feature_0189	grouptreatment	-0.282589	0.124420	-2.2712	2.40e-2	2.27e-1	0.1000	-1.1814	low	not_significant
Feature_0190	grouptreatment	0.178549	0.135132	1.3213	2.18e-1	7.62e-1	0.1250	-1.1412	low	not_significant
Feature_0191	grouptreatment	-0.117797	0.122532	-0.9614	3.39e-1	8.48e-1	0.0750	-1.2089	rare	not_significant
Feature_0192	grouptreatment	-0.092256	0.107346	-0.8594	4.28e-1	8.64e-1	0.0750	-1.2216	rare	not_significant
Feature_0193	grouptreatment	-0.066715	0.139976	-0.4766	6.29e-1	9.11e-1	0.1250	-1.1539	low	not_significant
Feature_0194	grouptreatment	-0.147187	0.098648	-1.4920	1.44e-1	7.09e-1	0.0500	-1.2491	rare	not_significant
Feature_0195	grouptreatment	-0.092256	0.165122	-0.5587	5.93e-1	9.11e-1	0.1500	-1.1118	low	not_significant
Feature_0196	grouptreatment	-0.299413	0.109380	-2.7374	6.00e-3	1.19e-1	0.0500	-1.2279	rare	suggestive
Feature_0197	grouptreatment	-0.257048	0.097208	-2.6443	8.00e-3	1.33e-1	0.0500	-1.2491	rare	suggestive
Feature_0198	grouptreatment	-0.257048	0.090076	-2.8537	8.00e-3	1.33e-1	0.0500	-1.2491	rare	suggestive
