feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
Feature_0043	grouptreatment	-0.361843	0.475713	-0.7606	4.30e-1	9.33e-1	0.2500	0.4179	medium	not_significant
Feature_0044	grouptreatment	-0.341789	0.238763	-1.4315	1.72e-1	8.06e-1	0.1000	-0.1692	low	not_significant
Feature_0045	grouptreatment	0.164397	0.291161	0.5646	6.44e-1	9.33e-1	0.0750	-0.1424	rare	not_significant
Feature_0046	grouptreatment	0.159508	0.513497	0.3106	7.30e-1	9.42e-1	0.1500	0.2630	low	not_significant
Feature_0047	grouptreatment	0.212265	0.454239	0.4673	6.71e-1	9.33e-1	0.1500	0.1552	low	not_significant
Feature_0048	grouptreatment	0.180002	0.459219	0.3920	7.60e-1	9.42e-1	0.1250	0.1365	low	not_significant
Feature_0049	grouptreatment	0.339331	0.326392	1.0396	3.81e-1	9.21e-1	0.1000	-0.0645	low	not_significant
Feature_0050	grouptreatment	0.575832	0.337819	1.7046	1.12e-1	7.40e-1	0.1250	-0.0385	low	not_significant
Feature_0051	grouptreatment	0.202193	0.305995	0.6608	4.73e-1	9.33e-1	0.0750	-0.1281	rare	not_significant
Feature_0052	grouptreatment	0.133215	0.399201	0.3337	7.44e-1	9.42e-1	0.1250	0.0215	low	not_significant
Feature_0053	grouptreatment	0.406216	0.389178	1.0438	3.20e-1	9.10e-1	0.1500	0.0770	low	not_significant
Feature_0054	grouptreatment	-1.001459	0.358783	-2.7913	1.00e-2	7.05e-1	0.1500	0.0802	low	not_significant
Feature_0055	grouptreatment	-0.504938	0.383147	-1.3179	1.93e-1	8.06e-1	0.1500	0.0691	low	not_significant
Feature_0056	grouptreatment	-0.064816	0.354353	-0.1829	8.35e-1	9.48e-1	0.1000	-0.0378	low	not_significant
Feature_0057	grouptreatment	0.036633	0.307754	0.1190	8.54e-1	9.48e-1	0.1000	-0.0923	low	not_significant
Feature_0058	grouptreatment	-0.068118	0.399387	-0.1706	6.58e-1	9.33e-1	0.1000	0.0239	low	not_significant
Feature_0059	grouptreatment	-0.565438	0.460470	-1.2280	2.63e-1	9.10e-1	0.2000	0.3052	low	not_significant
Feature_0060	grouptreatment	-0.381122	0.391553	-0.9734	3.53e-1	9.10e-1	0.1750	0.1254	low	not_significant
Feature_0061	grouptreatment	0.111429	0.239108	0.4660	7.14e-1	9.42e-1	0.1000	-0.1903	low	not_significant
Feature_0062	grouptreatment	0.189245	0.406683	0.4653	6.52e-1	9.33e-1	0.1250	0.0745	low	not_significant
Feature_0063	grouptreatment	-0.882567	0.342296	-2.5784	1.70e-2	7.05e-1	0.2000	0.1406	low	not_significant
Feature_0064	grouptreatment	-0.255720	0.438480	-0.5832	6.03e-1	9.33e-1	0.1750	0.1785	low	not_significant
Feature_0065	grouptreatment	-0.124664	0.305390	-0.4082	7.30e-1	9.42e-1	0.1000	-0.0836	low	not_significant
Feature_0066	grouptreatment	-0.739940	0.338617	-2.1852	3.60e-2	7.05e-1	0.1500	0.0467	low	not_significant
Feature_0067	grouptreatment	0.290950	0.355896	0.8175	4.25e-1	9.33e-1	0.1500	0.0523	low	not_significant
Feature_0068	grouptreatment	-0.203744	0.425994	-0.4783	6.14e-1	9.33e-1	0.2000	0.1804	low	not_significant
Feature_0069	grouptreatment	0.173199	0.326771	0.5300	5.63e-1	9.33e-1	0.1250	-0.0249	low	not_significant
Feature_0070	grouptreatment	0.251323	0.325463	0.7722	4.52e-1	9.33e-1	0.1750	0.0290	low	not_significant
Feature_0071	grouptreatment	-0.111809	0.384056	-0.2911	7.73e-1	9.42e-1	0.2250	0.2060	low	not_significant
Feature_0072	grouptreatment	0.220961	0.373155	0.5921	5.76e-1	9.33e-1	0.1500	0.0450	low	not_significant
Feature_0073	grouptreatment	0.088435	0.377792	0.2341	8.26e-1	9.48e-1	0.1500	0.0791	low	not_significant
Feature_0074	grouptreatment	-0.049218	0.226644	-0.2172	8.63e-1	9.51e-1	0.1000	-0.1762	low	not_significant
Feature_0075	grouptreatment	0.125608	0.215959	0.5816	6.91e-1	9.33e-1	0.0750	-0.2381	rare	not_significant
Feature_0076	grouptreatment	0.001283	0.340255	0.0038	9.98e-1	9.98e-1	0.1750	0.0851	low	not_significant
Feature_0077	grouptreatment	-0.536372	0.270137	-1.9856	6.00e-2	7.05e-1	0.1250	-0.0975	low	not_significant
Feature_0078	grouptreatment	-0.213966	0.331480	-0.6455	5.48e-1	9.33e-1	0.2250	0.1053	low	not_significant
Feature_0079	grouptreatment	0.024375	0.314200	0.0776	9.40e-1	9.82e-1	0.1500	-0.0198	low	not_significant
Feature_0080	grouptreatment	-0.097057	0.359861	-0.2697	8.17e-1	9.48e-1	0.2000	0.1030	low	not_significant
Feature_0081	grouptreatment	-0.027015	0.362739	-0.0745	9.48e-1	9.84e-1	0.1750	0.0931	low	not_significant
Feature_0082	grouptreatment	0.476885	0.335526	1.4213	1.89e-1	8.06e-1	0.1500	0.0093	low	not_significant
Feature_0083	grouptreatment	0.268512	0.264410	1.0155	3.34e-1	9.10e-1	0.1500	-0.0568	low	not_significant
Feature_0084	grouptreatment	0.477669	0.302135	1.5810	1.19e-1	7.40e-1	0.1500	-0.0327	low	not_significant
Feature_0085	grouptreatment	0.721173	0.518297	1.3914	2.03e-1	8.06e-1	0.1500	0.2769	low	not_significant
Feature_0086	grouptreatment	0.089501	0.361314	0.2477	8.24e-1	9.48e-1	0.1500	0.0415	low	not_significant
Feature_0087	grouptreatment	0.231781	0.286413	0.8093	4.43e-1	9.33e-1	0.1500	-0.0496	low	not_significant
Feature_0088	grouptreatment	-0.302088	0.210070	-1.4380	1.72e-1	8.06e-1	0.1250	-0.1597	low	not_significant
Feature_0089	grouptreatment	0.235879	0.145210	1.6244	1.65e-1	8.06e-1	0.0750	-0.2635	rare	not_significant
Feature_0090	grouptreatment	-0.005444	0.363849	-0.0150	9.82e-1	9.94e-1	0.1750	0.1046	low	not_significant
Feature_0091	grouptreatment	0.289787	0.365311	0.7933	3.91e-1	9.31e-1	0.2250	0.1944	low	not_significant
Feature_0092	grouptreatment	0.775342	0.470495	1.6479	1.07e-1	7.40e-1	0.1750	0.2616	low	not_significant
Feature_0093	grouptreatment	0.181296	0.389762	0.4651	6.40e-1	9.33e-1	0.1000	-0.0057	low	not_significant
Feature_0094	grouptreatment	0.190572	0.211895	0.8994	4.54e-1	9.33e-1	0.1000	-0.2056	low	not_significant
Feature_0096	grouptreatment	0.230058	0.274786	0.8372	4.34e-1	9.33e-1	0.1250	-0.0832	low	not_significant
Feature_0097	grouptreatment	0.224466	0.213719	1.0503	3.26e-1	9.10e-1	0.1000	-0.1887	low	not_significant
Feature_0098	grouptreatment	-0.049750	0.261782	-0.1900	7.65e-1	9.42e-1	0.1000	-0.1341	low	not_significant
Feature_0099	grouptreatment	0.177173	0.237712	0.7453	4.98e-1	9.33e-1	0.1500	-0.0924	low	not_significant
Feature_0100	grouptreatment	0.158349	0.275834	0.5741	5.85e-1	9.33e-1	0.1750	-0.0175	low	not_significant
Feature_0101	grouptreatment	-0.250654	0.263654	-0.9507	3.46e-1	9.10e-1	0.1250	-0.1147	low	not_significant
Feature_0102	grouptreatment	-0.346800	0.211626	-1.6387	1.14e-1	7.40e-1	0.1250	-0.1667	low	not_significant
Feature_0103	grouptreatment	0.047287	0.309058	0.1530	8.45e-1	9.48e-1	0.1500	-0.0040	low	not_significant
Feature_0104	grouptreatment	0.010119	0.267355	0.0378	9.71e-1	9.94e-1	0.1500	-0.0569	low	not_significant
Feature_0105	grouptreatment	0.400671	0.255945	1.5655	1.37e-1	7.40e-1	0.1250	-0.1006	low	not_significant
Feature_0106	grouptreatment	-0.045442	0.187885	-0.2419	6.53e-1	9.33e-1	0.0500	-0.2625	rare	not_significant
Feature_0108	grouptreatment	-0.448334	0.295293	-1.5183	1.57e-1	8.06e-1	0.1500	-0.0216	low	not_significant
Feature_0109	grouptreatment	-0.462153	0.285790	-1.6171	1.30e-1	7.40e-1	0.1750	0.0277	low	not_significant
Feature_0110	grouptreatment	0.528671	0.286541	1.8450	8.50e-2	7.40e-1	0.1500	-0.0072	low	not_significant
Feature_0111	grouptreatment	0.046698	0.172716	0.2704	8.17e-1	9.48e-1	0.0750	-0.2607	rare	not_significant
Feature_0112	grouptreatment	0.129334	0.287789	0.4494	6.73e-1	9.33e-1	0.1250	-0.0715	low	not_significant
Feature_0113	grouptreatment	0.454222	0.238628	1.9035	6.90e-2	7.05e-1	0.1500	-0.0993	low	not_significant
Feature_0114	grouptreatment	-0.111685	0.211921	-0.5270	6.00e-1	9.33e-1	0.1250	-0.1626	low	not_significant
Feature_0115	grouptreatment	-0.156331	0.270619	-0.5777	6.08e-1	9.33e-1	0.1000	-0.1458	low	not_significant
Feature_0116	grouptreatment	0.436777	0.277593	1.5734	1.23e-1	7.40e-1	0.2250	0.0591	low	not_significant
Feature_0117	grouptreatment	-0.130222	0.282344	-0.4612	6.36e-1	9.33e-1	0.2000	0.0315	low	not_significant
Feature_0118	grouptreatment	0.285805	0.305744	0.9348	4.30e-1	9.33e-1	0.1000	-0.1286	low	not_significant
Feature_0119	grouptreatment	-0.226575	0.231165	-0.9801	3.75e-1	9.21e-1	0.1250	-0.1295	low	not_significant
Feature_0121	grouptreatment	0.416809	0.219389	1.8999	7.20e-2	7.05e-1	0.1000	-0.1730	low	not_significant
Feature_0122	grouptreatment	-0.214010	0.129320	-1.6549	6.80e-2	7.05e-1	0.0500	-0.3136	rare	not_significant
Feature_0123	grouptreatment	0.083812	0.240612	0.3483	7.49e-1	9.42e-1	0.2000	-0.0431	low	not_significant
Feature_0124	grouptreatment	-0.400130	0.174894	-2.2878	2.50e-2	7.05e-1	0.1000	-0.2205	low	not_significant
Feature_0125	grouptreatment	0.106252	0.157508	0.6746	5.42e-1	9.33e-1	0.0750	-0.2733	rare	not_significant
Feature_0126	grouptreatment	-0.441223	0.188083	-2.3459	1.50e-2	7.05e-1	0.1250	-0.2000	low	not_significant
Feature_0127	grouptreatment	0.341892	0.211185	1.6189	1.11e-1	7.40e-1	0.2500	-0.0201	medium	not_significant
Feature_0128	grouptreatment	-0.094115	0.135928	-0.6924	5.61e-1	9.33e-1	0.0500	-0.3186	rare	not_significant
Feature_0130	grouptreatment	-0.157763	0.151922	-1.0385	3.27e-1	9.10e-1	0.1000	-0.2444	low	not_significant
Feature_0131	grouptreatment	-0.042651	0.280675	-0.1520	8.76e-1	9.55e-1	0.2000	0.0292	low	not_significant
Feature_0132	grouptreatment	0.130637	0.224082	0.5830	5.53e-1	9.33e-1	0.1250	-0.1383	low	not_significant
Feature_0133	grouptreatment	0.143994	0.140161	1.0273	3.81e-1	9.21e-1	0.0500	-0.3094	rare	not_significant
Feature_0134	grouptreatment	-0.123504	0.129849	-0.9511	3.63e-1	9.19e-1	0.1000	-0.2784	low	not_significant
Feature_0135	grouptreatment	0.089428	0.203408	0.4396	6.51e-1	9.33e-1	0.1750	-0.1040	low	not_significant
Feature_0136	grouptreatment	0.176690	0.173034	1.0211	3.49e-1	9.10e-1	0.1250	-0.1957	low	not_significant
Feature_0137	grouptreatment	-0.009795	0.136191	-0.0719	9.15e-1	9.67e-1	0.0500	-0.3058	rare	not_significant
Feature_0138	grouptreatment	-0.390461	0.197543	-1.9766	6.20e-2	7.05e-1	0.1250	-0.1704	low	not_significant
Feature_0139	grouptreatment	-0.191410	0.111118	-1.7226	7.40e-2	7.05e-1	0.0500	-0.3249	rare	not_significant
Feature_0140	grouptreatment	0.096218	0.141500	0.6800	5.28e-1	9.33e-1	0.0750	-0.2784	rare	not_significant
Feature_0142	grouptreatment	-0.214010	0.127573	-1.6775	6.50e-2	7.05e-1	0.0500	-0.3136	rare	not_significant
Feature_0143	grouptreatment	0.045136	0.150177	0.3006	8.41e-1	9.48e-1	0.0750	-0.2784	rare	not_significant
Feature_0144	grouptreatment	0.738645	0.396242	1.8641	9.50e-2	7.40e-1	0.1250	0.0429	low	not_significant
Feature_0145	grouptreatment	0.216113	0.204195	1.0584	3.15e-1	9.10e-1	0.1000	-0.1929	low	not_significant
Feature_0146	grouptreatment	0.764236	0.364801	2.0949	3.30e-2	7.05e-1	0.1500	0.0557	low	not_significant
Feature_0147	grouptreatment	-0.229517	0.112424	-2.0415	4.90e-2	7.05e-1	0.0750	-0.3058	rare	not_significant
Feature_0151	grouptreatment	0.083653	0.149166	0.5608	6.07e-1	9.33e-1	0.1250	-0.2297	low	not_significant
Feature_0154	grouptreatment	0.180538	0.193927	0.9310	3.54e-1	9.10e-1	0.1000	-0.2106	low	not_significant
Feature_0155	grouptreatment	-0.064725	0.106628	-0.6070	5.91e-1	9.33e-1	0.0500	-0.3333	rare	not_significant
Feature_0156	grouptreatment	-0.030467	0.159400	-0.1911	8.54e-1	9.48e-1	0.1500	-0.1895	low	not_significant
Feature_0157	grouptreatment	0.041288	0.114667	0.3601	7.42e-1	9.42e-1	0.0750	-0.3058	rare	not_significant
Feature_0158	grouptreatment	-0.068574	0.131671	-0.5208	5.72e-1	9.33e-1	0.0500	-0.3058	rare	not_significant
Feature_0159	grouptreatment	0.809459	0.380231	2.1289	4.00e-2	7.05e-1	0.2000	0.1587	low	not_significant
Feature_0160	grouptreatment	-0.123504	0.123564	-0.9995	3.20e-1	9.10e-1	0.1000	-0.2784	low	not_significant
Feature_0161	grouptreatment	-0.149045	0.151952	-0.9809	3.45e-1	9.10e-1	0.1000	-0.2488	low	not_significant
Feature_0162	grouptreatment	-0.094115	0.152237	-0.6182	5.46e-1	9.33e-1	0.1750	-0.1832	low	not_significant
Feature_0164	grouptreatment	0.125608	0.116014	1.0827	2.67e-1	9.10e-1	0.1250	-0.2637	low	not_significant
Feature_0166	grouptreatment	-0.056008	0.116798	-0.4795	6.21e-1	9.33e-1	0.0500	-0.3121	rare	not_significant
Feature_0168	grouptreatment	-0.039184	0.092623	-0.4231	6.82e-1	9.33e-1	0.0500	-0.3461	rare	not_significant
Feature_0169	grouptreatment	0.231621	0.138877	1.6678	9.90e-2	7.40e-1	0.1000	-0.2656	low	not_significant
Feature_0170	grouptreatment	0.121760	0.107781	1.1297	3.49e-1	9.10e-1	0.0500	-0.3205	rare	not_significant
Feature_0171	grouptreatment	-0.039184	0.088712	-0.4417	6.63e-1	9.33e-1	0.0500	-0.3461	rare	not_significant
Feature_0172	grouptreatment	-0.255059	0.113887	-2.2396	2.20e-2	7.05e-1	0.0750	-0.2930	rare	not_significant
Feature_0177	grouptreatment	-0.039184	0.088162	-0.4445	6.69e-1	9.33e-1	0.0500	-0.3461	rare	not_significant
Feature_0179	grouptreatment	0.015746	0.121098	0.1300	8.88e-1	9.55e-1	0.0500	-0.3186	rare	not_significant
Feature_0184	grouptreatment	0.303375	0.197598	1.5353	1.94e-1	8.06e-1	0.0750	-0.2297	rare	not_significant
