feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
Feature_0043	grouptreatment	1.034843	2.955971	0.3501	7.26e-1	1.00e0	0.4750	0.0050	medium	not_significant
Feature_0044	grouptreatment	-0.204235	3.555253	-0.0574	9.54e-1	1.00e0	0.4250	0.0057	medium	not_significant
Feature_0045	grouptreatment	0.126151	2.335432	0.0540	9.57e-1	1.00e0	0.2500	0.0017	medium	not_significant
Feature_0046	grouptreatment	0.485508	1.863238	0.2606	7.94e-1	1.00e0	0.3750	0.0025	medium	not_significant
Feature_0047	grouptreatment	0.230524	3.286029	0.0702	9.44e-1	1.00e0	0.5250	0.0059	high	not_significant
Feature_0048	grouptreatment	-1.520430	2.407471	-0.6315	5.28e-1	1.00e0	0.3750	0.0028	medium	not_significant
Feature_0049	grouptreatment	0.873366	3.452042	0.2530	8.00e-1	1.00e0	0.4500	0.0046	medium	not_significant
Feature_0050	grouptreatment	0.213193	2.301827	0.0926	9.26e-1	1.00e0	0.5500	0.0052	high	not_significant
Feature_0051	grouptreatment	0.132172	3.086635	0.0428	9.66e-1	1.00e0	0.4500	0.0038	medium	not_significant
Feature_0052	grouptreatment	0.394587	3.137916	0.1257	9.00e-1	1.00e0	0.5250	0.0046	high	not_significant
Feature_0053	grouptreatment	0.630233	2.426367	0.2597	7.95e-1	1.00e0	0.4250	0.0031	medium	not_significant
Feature_0054	grouptreatment	-0.071021	2.707875	-0.0262	9.79e-1	1.00e0	0.3500	0.0023	medium	not_significant
Feature_0055	grouptreatment	-2.875523	1.566975	-1.8351	6.65e-2	1.00e0	0.6000	0.0036	high	not_significant
Feature_0056	grouptreatment	1.564333	3.076289	0.5085	6.11e-1	1.00e0	0.4000	0.0032	medium	not_significant
Feature_0057	grouptreatment	0.627742	3.057561	0.2053	8.37e-1	1.00e0	0.3000	0.0018	medium	not_significant
Feature_0058	grouptreatment	0.058553	2.390099	0.0245	9.80e-1	1.00e0	0.4000	0.0025	medium	not_significant
Feature_0059	grouptreatment	0.477360	3.257835	0.1465	8.84e-1	1.00e0	0.4750	0.0038	medium	not_significant
Feature_0060	grouptreatment	0.701805	3.087321	0.2273	8.20e-1	1.00e0	0.4250	0.0046	medium	not_significant
Feature_0061	grouptreatment	-1.181994	2.193714	-0.5388	5.90e-1	1.00e0	0.2750	0.0009	medium	not_significant
Feature_0062	grouptreatment	0.394994	2.776377	0.1423	8.87e-1	1.00e0	0.4250	0.0039	medium	not_significant
Feature_0063	grouptreatment	-0.006079	2.541616	-0.0024	9.98e-1	1.00e0	0.3750	0.0030	medium	not_significant
Feature_0064	grouptreatment	-0.377294	1.930735	-0.1954	8.45e-1	1.00e0	0.2750	0.0015	medium	not_significant
Feature_0065	grouptreatment	-0.177599	3.598942	-0.0493	9.61e-1	1.00e0	0.4750	0.0030	medium	not_significant
Feature_0066	grouptreatment	0.354266	2.819429	0.1257	9.00e-1	1.00e0	0.3500	0.0022	medium	not_significant
Feature_0067	grouptreatment	0.560514	2.203945	0.2543	7.99e-1	1.00e0	0.4750	0.0031	medium	not_significant
Feature_0068	grouptreatment	0.824009	1.864212	0.4420	6.58e-1	1.00e0	0.4250	0.0024	medium	not_significant
Feature_0069	grouptreatment	0.797926	2.580283	0.3092	7.57e-1	1.00e0	0.2500	0.0015	medium	not_significant
Feature_0070	grouptreatment	0.351398	2.235637	0.1572	8.75e-1	1.00e0	0.3750	0.0023	medium	not_significant
Feature_0071	grouptreatment	0.156842	2.284154	0.0687	9.45e-1	1.00e0	0.3500	0.0016	medium	not_significant
Feature_0072	grouptreatment	0.387306	1.864615	0.2077	8.35e-1	1.00e0	0.5250	0.0030	high	not_significant
Feature_0073	grouptreatment	-1.269356	2.241030	-0.5664	5.71e-1	1.00e0	0.3000	0.0019	medium	not_significant
Feature_0074	grouptreatment	0.826222	2.185237	0.3781	7.05e-1	1.00e0	0.3000	0.0012	medium	not_significant
Feature_0075	grouptreatment	-0.197039	2.350916	-0.0838	9.33e-1	1.00e0	0.4000	0.0025	medium	not_significant
Feature_0076	grouptreatment	0.380883	2.472078	0.1541	8.78e-1	1.00e0	0.4000	0.0027	medium	not_significant
Feature_0077	grouptreatment	-3.789855	1.258266	-3.0120	2.60e-3	1.29e-1	0.2500	0.0008	medium	suggestive
Feature_0078	grouptreatment	-0.486885	1.561520	-0.3118	7.55e-1	1.00e0	0.5750	0.0030	high	not_significant
Feature_0079	grouptreatment	0.544302	1.597120	0.3408	7.33e-1	1.00e0	0.5000	0.0018	high	not_significant
Feature_0080	grouptreatment	0.220671	1.913277	0.1153	9.08e-1	1.00e0	0.4750	0.0018	medium	not_significant
Feature_0081	grouptreatment	1.192345	2.194318	0.5434	5.87e-1	1.00e0	0.4250	0.0017	medium	not_significant
Feature_0082	grouptreatment	0.143101	1.414615	0.1012	9.19e-1	1.00e0	0.2500	0.0006	medium	not_significant
Feature_0083	grouptreatment	-0.125163	1.706118	-0.0734	9.42e-1	1.00e0	0.4000	0.0018	medium	not_significant
Feature_0084	grouptreatment	0.328504	1.475758	0.2226	8.24e-1	1.00e0	0.3750	0.0010	medium	not_significant
Feature_0085	grouptreatment	3.000534	5.319724	0.5640	5.73e-1	1.00e0	0.4500	0.0067	medium	not_significant
Feature_0086	grouptreatment	-0.620652	1.793662	-0.3460	7.29e-1	1.00e0	0.4500	0.0011	medium	not_significant
Feature_0087	grouptreatment	1.727598	1.631738	1.0587	2.90e-1	1.00e0	0.3250	0.0011	medium	not_significant
Feature_0088	grouptreatment	-3.768922	2.401549	-1.5694	1.17e-1	1.00e0	0.2000	0.0006	low	not_significant
Feature_0089	grouptreatment	1.106075	1.744041	0.6342	5.26e-1	1.00e0	0.3750	0.0011	medium	not_significant
Feature_0090	grouptreatment	-0.384220	1.260144	-0.3049	7.60e-1	1.00e0	0.4000	0.0007	medium	not_significant
Feature_0091	grouptreatment	0.716137	1.774398	0.4036	6.87e-1	1.00e0	0.3000	0.0009	medium	not_significant
Feature_0092	grouptreatment	3.556741	4.455042	0.7984	4.25e-1	1.00e0	0.3750	0.0071	medium	not_significant
Feature_0093	grouptreatment	2.873751	4.201301	0.6840	4.94e-1	1.00e0	0.3250	0.0049	medium	not_significant
Feature_0094	grouptreatment	0.118418	1.907969	0.0621	9.51e-1	1.00e0	0.3750	0.0012	medium	not_significant
Feature_0095	grouptreatment	-3.106080	0.816268	-3.8052	1.42e-4	2.82e-2	0.2500	0.0003	medium	moderate
Feature_0096	grouptreatment	0.786238	1.642118	0.4788	6.32e-1	1.00e0	0.4500	0.0010	medium	not_significant
Feature_0097	grouptreatment	-0.139356	1.308341	-0.1065	9.15e-1	1.00e0	0.4000	0.0007	medium	not_significant
Feature_0098	grouptreatment	-0.438255	1.120400	-0.3912	6.96e-1	1.00e0	0.3250	0.0006	medium	not_significant
Feature_0099	grouptreatment	0.237801	1.432897	0.1660	8.68e-1	1.00e0	0.5000	0.0010	high	not_significant
Feature_0100	grouptreatment	0.122290	1.354075	0.0903	9.28e-1	1.00e0	0.4500	0.0007	medium	not_significant
Feature_0101	grouptreatment	3.911039	4.615491	0.8474	3.97e-1	1.00e0	0.4000	0.0061	medium	not_significant
Feature_0102	grouptreatment	0.115235	1.249855	0.0922	9.27e-1	1.00e0	0.4250	0.0007	medium	not_significant
Feature_0103	grouptreatment	0.080043	1.482231	0.0540	9.57e-1	1.00e0	0.2500	0.0004	medium	not_significant
Feature_0104	grouptreatment	0.074108	1.395184	0.0531	9.58e-1	1.00e0	0.4000	0.0008	medium	not_significant
Feature_0105	grouptreatment	1.026639	0.948972	1.0818	2.79e-1	1.00e0	0.3000	0.0004	medium	not_significant
Feature_0106	grouptreatment	-0.264693	1.461816	-0.1811	8.56e-1	1.00e0	0.3250	0.0009	medium	not_significant
Feature_0107	grouptreatment	-1.522427	1.277930	-1.1913	2.34e-1	1.00e0	0.3500	0.0008	medium	not_significant
Feature_0108	grouptreatment	-0.084557	1.376697	-0.0614	9.51e-1	1.00e0	0.3000	0.0006	medium	not_significant
Feature_0109	grouptreatment	-0.589769	1.041842	-0.5661	5.71e-1	1.00e0	0.3750	0.0007	medium	not_significant
Feature_0110	grouptreatment	0.012579	1.520857	0.0083	9.93e-1	1.00e0	0.3000	0.0005	medium	not_significant
Feature_0111	grouptreatment	0.418710	1.380141	0.3034	7.62e-1	1.00e0	0.4750	0.0007	medium	not_significant
Feature_0112	grouptreatment	0.123869	1.129528	0.1097	9.13e-1	1.00e0	0.3750	0.0005	medium	not_significant
Feature_0113	grouptreatment	-0.231802	0.908318	-0.2552	7.99e-1	1.00e0	0.4250	0.0005	medium	not_significant
Feature_0114	grouptreatment	0.124298	0.995276	0.1249	9.01e-1	1.00e0	0.4000	0.0006	medium	not_significant
Feature_0115	grouptreatment	0.194156	0.756573	0.2566	7.97e-1	1.00e0	0.3750	0.0003	medium	not_significant
Feature_0116	grouptreatment	0.229574	1.314423	0.1747	8.61e-1	1.00e0	0.2500	0.0005	medium	not_significant
Feature_0117	grouptreatment	-0.236389	1.154245	-0.2048	8.38e-1	1.00e0	0.4250	0.0007	medium	not_significant
Feature_0118	grouptreatment	3.908127	5.421715	0.7208	4.71e-1	1.00e0	0.2250	0.0031	low	not_significant
Feature_0119	grouptreatment	0.436002	1.127871	0.3866	6.99e-1	1.00e0	0.4000	0.0006	medium	not_significant
Feature_0120	grouptreatment	1.651998	1.254384	1.3170	1.88e-1	1.00e0	0.2750	0.0004	medium	not_significant
Feature_0121	grouptreatment	1.178655	1.264379	0.9322	3.51e-1	1.00e0	0.3000	0.0006	medium	not_significant
Feature_0122	grouptreatment	-0.553885	0.954147	-0.5805	5.62e-1	1.00e0	0.4000	0.0005	medium	not_significant
Feature_0123	grouptreatment	0.952009	0.791822	1.2023	2.29e-1	1.00e0	0.3000	0.0003	medium	not_significant
Feature_0124	grouptreatment	0.935461	0.910854	1.0270	3.04e-1	1.00e0	0.3250	0.0005	medium	not_significant
Feature_0125	grouptreatment	-0.628609	1.112555	-0.5650	5.72e-1	1.00e0	0.4000	0.0006	medium	not_significant
Feature_0126	grouptreatment	-3.178054	1.112430	-2.8569	4.28e-3	1.70e-1	0.1750	0.0001	low	suggestive
Feature_0127	grouptreatment	0.922722	0.875051	1.0545	2.92e-1	1.00e0	0.3750	0.0005	medium	not_significant
Feature_0128	grouptreatment	0.706941	1.042800	0.6779	4.98e-1	1.00e0	0.2750	0.0003	medium	not_significant
Feature_0129	grouptreatment	0.430783	0.733930	0.5870	5.57e-1	1.00e0	0.3000	0.0003	medium	not_significant
Feature_0130	grouptreatment	0.381368	1.135233	0.3359	7.37e-1	1.00e0	0.3250	0.0005	medium	not_significant
Feature_0131	grouptreatment	-0.656780	0.997828	-0.6582	5.10e-1	1.00e0	0.2250	0.0004	low	not_significant
Feature_0132	grouptreatment	0.875469	0.929382	0.9420	3.46e-1	1.00e0	0.3750	0.0005	medium	not_significant
Feature_0133	grouptreatment	0.160343	0.749342	0.2140	8.31e-1	1.00e0	0.3750	0.0004	medium	not_significant
Feature_0134	grouptreatment	-0.456758	0.932456	-0.4898	6.24e-1	1.00e0	0.3250	0.0004	medium	not_significant
Feature_0135	grouptreatment	-0.085158	0.767044	-0.1110	9.12e-1	1.00e0	0.4500	0.0003	medium	not_significant
Feature_0136	grouptreatment	0.133531	1.018577	0.1311	8.96e-1	1.00e0	0.3750	0.0005	medium	not_significant
Feature_0137	grouptreatment	0.198451	0.757121	0.2621	7.93e-1	1.00e0	0.4000	0.0003	medium	not_significant
Feature_0138	grouptreatment	0.650588	0.718795	0.9051	3.65e-1	1.00e0	0.3750	0.0002	medium	not_significant
Feature_0139	grouptreatment	-0.340927	0.746566	-0.4567	6.48e-1	1.00e0	0.3250	0.0002	medium	not_significant
Feature_0140	grouptreatment	-0.398348	0.932750	-0.4271	6.69e-1	1.00e0	0.4000	0.0003	medium	not_significant
Feature_0141	grouptreatment	0.055570	0.710212	0.0782	9.38e-1	1.00e0	0.3000	0.0002	medium	not_significant
Feature_0142	grouptreatment	-0.552069	0.621120	-0.8888	3.74e-1	1.00e0	0.3000	0.0002	medium	not_significant
Feature_0143	grouptreatment	0.767255	0.727954	1.0540	2.92e-1	1.00e0	0.2250	0.0001	low	not_significant
Feature_0144	grouptreatment	2.498700	2.537587	0.9847	3.25e-1	1.00e0	0.2500	0.0008	medium	not_significant
Feature_0145	grouptreatment	-0.379490	0.826754	-0.4590	6.46e-1	1.00e0	0.2750	0.0003	medium	not_significant
Feature_0146	grouptreatment	3.291931	1.932635	1.7033	8.85e-2	1.00e0	0.3250	0.0021	medium	not_significant
Feature_0147	grouptreatment	0.000000	0.815475	0.0000	1.00e0	1.00e0	0.3500	0.0002	medium	not_significant
Feature_0148	grouptreatment	0.087011	0.720480	0.1208	9.04e-1	1.00e0	0.2500	0.0002	medium	not_significant
Feature_0149	grouptreatment	0.538997	0.550108	0.9798	3.27e-1	1.00e0	0.2750	0.0002	medium	not_significant
Feature_0150	grouptreatment	1.405343	0.780676	1.8002	7.18e-2	1.00e0	0.3250	0.0002	medium	not_significant
Feature_0151	grouptreatment	-0.090972	0.506050	-0.1798	8.57e-1	1.00e0	0.5000	0.0004	high	not_significant
Feature_0152	grouptreatment	0.838329	0.630396	1.3298	1.84e-1	1.00e0	0.3000	0.0001	medium	not_significant
Feature_0153	grouptreatment	0.000000	0.560134	0.0000	1.00e0	1.00e0	0.2750	0.0001	medium	not_significant
Feature_0154	grouptreatment	0.569095	0.616327	0.9234	3.56e-1	1.00e0	0.4750	0.0003	medium	not_significant
Feature_0155	grouptreatment	0.175891	0.635630	0.2767	7.82e-1	1.00e0	0.3500	0.0002	medium	not_significant
Feature_0156	grouptreatment	-0.046520	0.590023	-0.0788	9.37e-1	1.00e0	0.3250	0.0002	medium	not_significant
Feature_0157	grouptreatment	0.251314	0.971580	0.2587	7.96e-1	1.00e0	0.3000	0.0002	medium	not_significant
Feature_0158	grouptreatment	0.211309	0.883192	0.2393	8.11e-1	1.00e0	0.3500	0.0002	medium	not_significant
Feature_0159	grouptreatment	3.354072	1.470917	2.2803	2.26e-2	6.42e-1	0.4500	0.0017	medium	not_significant
Feature_0160	grouptreatment	-0.693147	0.655744	-1.0570	2.90e-1	1.00e0	0.3250	0.0001	medium	not_significant
Feature_0161	grouptreatment	-0.613104	0.653001	-0.9389	3.48e-1	1.00e0	0.2250	0.0001	low	not_significant
Feature_0162	grouptreatment	0.762140	0.587570	1.2971	1.95e-1	1.00e0	0.3000	0.0002	medium	not_significant
Feature_0163	grouptreatment	0.000000	0.613437	0.0000	1.00e0	1.00e0	0.3000	0.0001	medium	not_significant
Feature_0164	grouptreatment	1.860752	0.544671	3.4163	6.35e-4	6.32e-2	0.3750	0.0001	medium	low
Feature_0165	grouptreatment	1.997203	1.344349	1.4856	1.37e-1	1.00e0	0.2500	0.0004	medium	not_significant
Feature_0166	grouptreatment	-1.386294	0.842615	-1.6452	9.99e-2	1.00e0	0.2750	0.0002	medium	not_significant
Feature_0167	grouptreatment	-0.613104	0.695314	-0.8818	3.78e-1	1.00e0	0.3000	0.0001	medium	not_significant
Feature_0168	grouptreatment	-0.810930	0.687386	-1.1797	2.38e-1	1.00e0	0.2500	0.0001	medium	not_significant
Feature_0169	grouptreatment	1.252763	0.668954	1.8727	6.11e-2	1.00e0	0.2250	0.0001	low	not_significant
Feature_0170	grouptreatment	-0.362905	0.676709	-0.5363	5.92e-1	1.00e0	0.2750	0.0001	medium	not_significant
Feature_0171	grouptreatment	-0.162519	0.543274	-0.2991	7.65e-1	1.00e0	0.3000	0.0001	medium	not_significant
Feature_0172	grouptreatment	-2.708050	1.055146	-2.5665	1.03e-2	3.41e-1	0.2000	0.0001	low	not_significant
Feature_0173	grouptreatment	-0.287682	0.526255	-0.5467	5.85e-1	1.00e0	0.3750	0.0002	medium	not_significant
Feature_0174	grouptreatment	0.087011	0.459825	0.1892	8.50e-1	1.00e0	0.3500	0.0001	medium	not_significant
Feature_0175	grouptreatment	-23.109560	22360.679778	-0.0010	9.99e-1	1.00e0	0.0750	0.0000	rare	not_significant
Feature_0176	grouptreatment	0.336472	0.573212	0.5870	5.57e-1	1.00e0	0.2500	0.0001	medium	not_significant
Feature_0177	grouptreatment	1.098612	0.640312	1.7157	8.62e-2	1.00e0	0.2500	0.0001	medium	not_significant
Feature_0178	grouptreatment	-23.109560	22360.679778	-0.0010	9.99e-1	1.00e0	0.1250	0.0001	low	not_significant
Feature_0179	grouptreatment	0.693147	0.770822	0.8992	3.69e-1	1.00e0	0.1250	0.0000	low	not_significant
Feature_0180	grouptreatment	0.287682	0.550000	0.5231	6.01e-1	1.00e0	0.2750	0.0000	medium	not_significant
Feature_0181	grouptreatment	0.000000	0.557275	0.0000	1.00e0	1.00e0	0.2250	0.0001	low	not_significant
Feature_0182	grouptreatment	0.117783	0.504700	0.2334	8.15e-1	1.00e0	0.3250	0.0000	medium	not_significant
Feature_0183	grouptreatment	0.773190	0.629357	1.2285	2.19e-1	1.00e0	0.2250	0.0001	low	not_significant
Feature_0184	grouptreatment	3.562466	1.111712	3.2045	1.35e-3	8.98e-2	0.2500	0.0004	medium	low
Feature_0185	grouptreatment	-0.000000	0.827647	-0.0000	1.00e0	1.00e0	0.1250	0.0000	low	not_significant
Feature_0186	grouptreatment	-0.693147	0.940744	-0.7368	4.61e-1	1.00e0	0.0750	0.0000	rare	not_significant
Feature_0187	grouptreatment	0.510826	0.637704	0.8010	4.23e-1	1.00e0	0.2000	0.0000	low	not_significant
Feature_0188	grouptreatment	0.510826	0.743864	0.6867	4.92e-1	1.00e0	0.1500	0.0000	low	not_significant
Feature_0189	grouptreatment	-1.386294	1.123610	-1.2338	2.17e-1	1.00e0	0.1000	0.0000	low	not_significant
Feature_0190	grouptreatment	22.976038	22360.683986	0.0010	9.99e-1	1.00e0	0.1250	0.0000	low	not_significant
Feature_0191	grouptreatment	0.000000	1.019804	0.0000	1.00e0	1.00e0	0.0750	0.0000	rare	not_significant
Feature_0192	grouptreatment	0.693147	1.224745	0.5660	5.71e-1	1.00e0	0.0750	0.0000	rare	not_significant
Feature_0193	grouptreatment	0.693147	0.871780	0.7951	4.27e-1	1.00e0	0.1250	0.0000	low	not_significant
Feature_0194	grouptreatment	0.000000	1.414214	0.0000	1.00e0	1.00e0	0.0500	0.0000	rare	not_significant
Feature_0195	grouptreatment	0.693147	0.759934	0.9121	3.62e-1	1.00e0	0.1500	0.0000	low	not_significant
Feature_0196	grouptreatment	-22.416413	22360.679781	-0.0010	9.99e-1	1.00e0	0.0500	0.0000	rare	not_significant
Feature_0197	grouptreatment	-21.723266	22360.679786	-0.0010	9.99e-1	1.00e0	0.0500	0.0000	rare	not_significant
Feature_0198	grouptreatment	-21.723266	22360.679786	-0.0010	9.99e-1	1.00e0	0.0500	0.0000	rare	not_significant
