feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
Feature_0025	grouptreatment	0.747214	0.795368	0.9395	3.47e-1	9.53e-1	0.2000	0.0117	low	not_significant
Feature_0026	grouptreatment	-0.014599	0.937793	-0.0156	9.88e-1	1.00e0	0.1500	0.0050	low	not_significant
Feature_0027	grouptreatment	1.179581	1.012817	1.1647	2.44e-1	8.42e-1	0.1500	0.0070	low	not_significant
Feature_0028	grouptreatment	1.791760	0.837223	2.1401	3.23e-2	3.08e-1	0.1750	0.0161	low	not_significant
Feature_0029	grouptreatment	0.573346	1.414244	0.4054	6.85e-1	1.00e0	0.0500	0.0016	rare	not_significant
Feature_0030	grouptreatment	-0.055730	1.005577	-0.0554	9.56e-1	1.00e0	0.1750	0.0170	low	not_significant
Feature_0031	grouptreatment	1.578188	1.194327	1.3214	1.86e-1	7.92e-1	0.1500	0.0059	low	not_significant
Feature_0032	grouptreatment	-0.447531	0.944798	-0.4737	6.36e-1	1.00e0	0.1250	0.0126	low	not_significant
Feature_0033	grouptreatment	2.002333	1.231948	1.6253	1.04e-1	7.21e-1	0.1000	0.0053	low	not_significant
Feature_0034	grouptreatment	1.114873	0.947611	1.1765	2.39e-1	8.42e-1	0.1500	0.0098	low	not_significant
Feature_0035	grouptreatment	0.159332	0.955995	0.1667	8.68e-1	1.00e0	0.1750	0.0062	low	not_significant
Feature_0036	grouptreatment	-1.302415	1.111578	-1.1717	2.41e-1	8.42e-1	0.1250	0.0043	low	not_significant
Feature_0037	grouptreatment	-1.281815	1.252921	-1.0231	3.06e-1	9.53e-1	0.1000	0.0052	low	not_significant
Feature_0038	grouptreatment	0.811483	1.259617	0.6442	5.19e-1	1.00e0	0.1250	0.0051	low	not_significant
Feature_0039	grouptreatment	1.069198	1.458371	0.7331	4.63e-1	1.00e0	0.1000	0.0065	low	not_significant
Feature_0040	grouptreatment	1.048788	0.701986	1.4940	1.35e-1	7.44e-1	0.2250	0.0120	low	not_significant
Feature_0041	grouptreatment	-3.428061	0.981965	-3.4910	4.81e-4	1.30e-2	0.1250	0.0053	low	moderate
Feature_0042	grouptreatment	-0.471247	1.164233	-0.4048	6.86e-1	1.00e0	0.1250	0.0072	low	not_significant
Feature_0043	grouptreatment	-0.102760	0.802926	-0.1280	8.98e-1	1.00e0	0.2500	0.0060	medium	not_significant
Feature_0044	grouptreatment	-1.535472	1.186514	-1.2941	1.96e-1	7.92e-1	0.1000	0.0007	low	not_significant
Feature_0045	grouptreatment	0.693179	1.322788	0.5240	6.00e-1	1.00e0	0.0750	0.0024	rare	not_significant
Feature_0046	grouptreatment	1.547271	0.971408	1.5928	1.11e-1	7.21e-1	0.1500	0.0059	low	not_significant
Feature_0047	grouptreatment	-0.048452	1.161584	-0.0417	9.67e-1	1.00e0	0.1500	0.0046	low	not_significant
Feature_0048	grouptreatment	-0.260531	1.066036	-0.2444	8.07e-1	1.00e0	0.1250	0.0062	low	not_significant
Feature_0049	grouptreatment	0.967163	1.338923	0.7223	4.70e-1	1.00e0	0.1000	0.0022	low	not_significant
Feature_0050	grouptreatment	-638.707517	99999.998172	-0.0064	9.95e-1	1.00e0	0.1250	0.0027	low	not_significant
Feature_0051	grouptreatment	0.936139	1.224754	0.7643	4.45e-1	9.93e-1	0.0750	0.0025	rare	not_significant
Feature_0052	grouptreatment	0.940985	1.173785	0.8017	4.23e-1	9.93e-1	0.1250	0.0090	low	not_significant
Feature_0053	grouptreatment	0.451992	1.038883	0.4351	6.64e-1	1.00e0	0.1500	0.0048	low	not_significant
Feature_0054	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.1500	0.0043	low	not_significant
Feature_0055	grouptreatment	-1.531483	0.959794	-1.5956	1.11e-1	7.21e-1	0.1500	0.0036	low	not_significant
Feature_0056	grouptreatment	0.133531	1.120481	0.1192	9.05e-1	1.00e0	0.1000	0.0044	low	not_significant
Feature_0057	grouptreatment	0.693518	1.018592	0.6809	4.96e-1	1.00e0	0.1000	0.0024	low	not_significant
Feature_0058	grouptreatment	-0.283575	1.002954	-0.2827	7.77e-1	1.00e0	0.1000	0.0037	low	not_significant
Feature_0059	grouptreatment	0.932486	0.924239	1.0089	3.13e-1	9.53e-1	0.2000	0.0064	low	not_significant
Feature_0060	grouptreatment	0.000000	1.153604	0.0000	1.00e0	1.00e0	0.1750	0.0036	low	not_significant
Feature_0061	grouptreatment	2.938044	1.167263	2.5170	1.18e-2	1.74e-1	0.1000	0.0016	low	suggestive
Feature_0062	grouptreatment	0.594412	1.005884	0.5909	5.55e-1	1.00e0	0.1250	0.0029	low	not_significant
Feature_0063	grouptreatment	-0.703421	1.168241	-0.6021	5.47e-1	1.00e0	0.2000	0.0022	low	not_significant
Feature_0064	grouptreatment	1.600488	0.925632	1.7291	8.38e-2	6.17e-1	0.1750	0.0067	low	not_significant
Feature_0065	grouptreatment	-1.017292	1.127716	-0.9021	3.67e-1	9.53e-1	0.1000	0.0016	low	not_significant
Feature_0066	grouptreatment	-1.689087	1.138064	-1.4842	1.38e-1	7.44e-1	0.1500	0.0036	low	not_significant
Feature_0067	grouptreatment	0.456941	0.972145	0.4700	6.38e-1	1.00e0	0.1500	0.0018	low	not_significant
Feature_0068	grouptreatment	-1.617113	0.881711	-1.8341	6.66e-2	5.68e-1	0.2000	0.0066	low	not_significant
Feature_0069	grouptreatment	0.645372	0.931198	0.6931	4.88e-1	1.00e0	0.1250	0.0026	low	not_significant
Feature_0070	grouptreatment	0.438264	0.913681	0.4797	6.31e-1	1.00e0	0.1750	0.0030	low	not_significant
Feature_0071	grouptreatment	0.406471	0.808883	0.5025	6.15e-1	1.00e0	0.2250	0.0037	low	not_significant
Feature_0072	grouptreatment	1.351410	0.953359	1.4175	1.56e-1	7.91e-1	0.1500	0.0049	low	not_significant
Feature_0073	grouptreatment	0.545236	0.976050	0.5586	5.76e-1	1.00e0	0.1500	0.0019	low	not_significant
Feature_0074	grouptreatment	0.457660	1.126164	0.4064	6.84e-1	1.00e0	0.1000	0.0010	low	not_significant
Feature_0075	grouptreatment	2.009337	1.394921	1.4405	1.50e-1	7.82e-1	0.0750	0.0013	rare	not_significant
Feature_0076	grouptreatment	1.032922	0.772203	1.3376	1.81e-1	7.92e-1	0.1750	0.0015	low	not_significant
Feature_0077	grouptreatment	NaN	1.118034	NaN	NaN	1.00e0	0.1250	0.0011	low	not_significant
Feature_0078	grouptreatment	1.510835	0.844572	1.7889	7.36e-2	5.92e-1	0.2250	0.0030	low	not_significant
Feature_0079	grouptreatment	0.316288	0.903237	0.3502	7.26e-1	1.00e0	0.1500	0.0015	low	not_significant
Feature_0080	grouptreatment	1.298539	0.935635	1.3879	1.65e-1	7.92e-1	0.2000	0.0053	low	not_significant
Feature_0081	grouptreatment	1.004533	0.814879	1.2327	2.18e-1	8.22e-1	0.1750	0.0032	low	not_significant
Feature_0082	grouptreatment	2.398303	0.951099	2.5216	1.17e-2	1.74e-1	0.1500	0.0038	low	suggestive
Feature_0083	grouptreatment	0.796872	0.888086	0.8973	3.70e-1	9.53e-1	0.1500	0.0010	low	not_significant
Feature_0084	grouptreatment	1.096098	1.448175	0.7569	4.49e-1	9.93e-1	0.1500	0.0021	low	not_significant
Feature_0085	grouptreatment	2.284254	0.888910	2.5697	1.02e-2	1.74e-1	0.1500	0.0070	low	suggestive
Feature_0086	grouptreatment	-0.894062	0.998367	-0.8955	3.71e-1	9.53e-1	0.1500	0.0047	low	not_significant
Feature_0087	grouptreatment	0.456388	0.943301	0.4838	6.29e-1	1.00e0	0.1500	0.0009	low	not_significant
Feature_0088	grouptreatment	NaN	0.912871	NaN	NaN	1.00e0	0.1250	0.0008	low	not_significant
Feature_0089	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0750	0.0001	rare	not_significant
Feature_0090	grouptreatment	0.829874	0.861459	0.9633	3.35e-1	9.53e-1	0.1750	0.0016	low	not_significant
Feature_0091	grouptreatment	0.471707	0.787752	0.5988	5.49e-1	1.00e0	0.2250	0.0016	low	not_significant
Feature_0092	grouptreatment	2.123162	0.896115	2.3693	1.78e-2	2.29e-1	0.1750	0.0101	low	not_significant
Feature_0093	grouptreatment	2.542303	1.119028	2.2719	2.31e-2	2.49e-1	0.1000	0.0028	low	not_significant
Feature_0094	grouptreatment	1.881984	1.431347	1.3148	1.89e-1	7.92e-1	0.1000	0.0003	low	not_significant
Feature_0096	grouptreatment	1.084740	0.917183	1.1827	2.37e-1	8.42e-1	0.1250	0.0005	low	not_significant
Feature_0097	grouptreatment	1.136426	1.154702	0.9842	3.25e-1	9.53e-1	0.1000	0.0008	low	not_significant
Feature_0098	grouptreatment	-0.144065	1.000003	-0.1441	8.85e-1	1.00e0	0.1000	0.0014	low	not_significant
Feature_0099	grouptreatment	0.148799	0.883694	0.1684	8.66e-1	1.00e0	0.1500	0.0014	low	not_significant
Feature_0100	grouptreatment	0.585926	0.781786	0.7495	4.54e-1	9.93e-1	0.1750	0.0015	low	not_significant
Feature_0101	grouptreatment	1.672216	1.118042	1.4957	1.35e-1	7.44e-1	0.1250	0.0007	low	not_significant
Feature_0102	grouptreatment	-1.214501	1.330990	-0.9125	3.62e-1	9.53e-1	0.1250	0.0008	low	not_significant
Feature_0103	grouptreatment	0.631067	0.816499	0.7729	4.40e-1	9.93e-1	0.1500	0.0018	low	not_significant
Feature_0104	grouptreatment	0.498684	0.924374	0.5395	5.90e-1	1.00e0	0.1500	0.0013	low	not_significant
Feature_0105	grouptreatment	1.516769	1.125222	1.3480	1.78e-1	7.92e-1	0.1250	0.0009	low	not_significant
Feature_0106	grouptreatment	-0.134113	1.414219	-0.0948	9.24e-1	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0108	grouptreatment	1.054490	1.198781	0.8796	3.79e-1	9.57e-1	0.1500	0.0016	low	not_significant
Feature_0109	grouptreatment	-0.519428	0.836662	-0.6208	5.35e-1	1.00e0	0.1750	0.0015	low	not_significant
Feature_0110	grouptreatment	0.715114	1.130603	0.6325	5.27e-1	1.00e0	0.1500	0.0012	low	not_significant
Feature_0111	grouptreatment	0.182784	1.268671	0.1441	8.85e-1	1.00e0	0.0750	0.0005	rare	not_significant
Feature_0112	grouptreatment	0.497659	0.967087	0.5146	6.07e-1	1.00e0	0.1250	0.0012	low	not_significant
Feature_0113	grouptreatment	NaN	1.095445	NaN	NaN	1.00e0	0.1500	0.0016	low	not_significant
Feature_0114	grouptreatment	0.576064	1.003922	0.5738	5.66e-1	1.00e0	0.1250	0.0004	low	not_significant
Feature_0115	grouptreatment	-1.315746	1.169217	-1.1253	2.60e-1	8.61e-1	0.1000	0.0011	low	not_significant
Feature_0116	grouptreatment	-0.320703	0.853210	-0.3759	7.07e-1	1.00e0	0.2250	0.0016	low	not_significant
Feature_0117	grouptreatment	0.857897	0.790010	1.0859	2.78e-1	8.99e-1	0.2000	0.0011	low	not_significant
Feature_0118	grouptreatment	-470.954337	70710.678978	-0.0067	9.95e-1	1.00e0	0.1000	0.0032	low	not_significant
Feature_0119	grouptreatment	-0.866283	0.912873	-0.9490	3.43e-1	9.53e-1	0.1250	0.0004	low	not_significant
Feature_0121	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.1000	0.0006	low	not_significant
Feature_0122	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0500	0.0002	rare	not_significant
Feature_0123	grouptreatment	1.279376	0.722960	1.7696	7.68e-2	5.92e-1	0.2000	0.0009	low	not_significant
Feature_0124	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.1000	0.0006	low	not_significant
Feature_0125	grouptreatment	NaN	1.224745	NaN	NaN	1.00e0	0.0750	0.0004	rare	not_significant
Feature_0126	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.1250	0.0012	low	not_significant
Feature_0127	grouptreatment	1.079029	0.690066	1.5637	1.18e-1	7.35e-1	0.2500	0.0007	medium	not_significant
Feature_0128	grouptreatment	NaN	1.414214	NaN	NaN	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0130	grouptreatment	0.918344	1.154702	0.7953	4.26e-1	9.93e-1	0.1000	0.0004	low	not_significant
Feature_0131	grouptreatment	-0.183234	0.717349	-0.2554	7.98e-1	1.00e0	0.2000	0.0011	low	not_significant
Feature_0132	grouptreatment	0.866283	0.912873	0.9490	3.43e-1	9.53e-1	0.1250	0.0006	low	not_significant
Feature_0133	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0500	0.0003	rare	not_significant
Feature_0134	grouptreatment	36.989806	8.464441	4.3700	1.24e-5	6.71e-4	0.1000	0.0005	low	very_high
Feature_0135	grouptreatment	0.462683	0.763763	0.6058	5.45e-1	1.00e0	0.1750	0.0004	low	not_significant
Feature_0136	grouptreatment	-0.571237	1.118035	-0.5109	6.09e-1	1.00e0	0.1250	0.0007	low	not_significant
Feature_0137	grouptreatment	0.900257	1.414216	0.6366	5.24e-1	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0138	grouptreatment	NaN	1.118034	NaN	NaN	1.00e0	0.1250	0.0010	low	not_significant
Feature_0139	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0140	grouptreatment	NaN	1.224745	NaN	NaN	1.00e0	0.0750	0.0001	rare	not_significant
Feature_0142	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0143	grouptreatment	0.336713	1.224746	0.2749	7.83e-1	1.00e0	0.0750	0.0011	rare	not_significant
Feature_0144	grouptreatment	22.101770	6.850529	3.2263	1.25e-3	2.54e-2	0.1250	0.0028	low	moderate
Feature_0145	grouptreatment	1.064540	1.154702	0.9219	3.57e-1	9.53e-1	0.1000	0.0008	low	not_significant
Feature_0146	grouptreatment	171999999876.852539	109544.511501	1570137.9971	0.00e0	0.00e0	0.1500	0.0137	low	very_high
Feature_0147	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0750	0.0001	rare	not_significant
Feature_0151	grouptreatment	NaN	0.912871	NaN	NaN	1.00e0	0.1250	0.0002	low	not_significant
Feature_0154	grouptreatment	0.905792	1.173146	0.7721	4.40e-1	9.93e-1	0.1000	0.0004	low	not_significant
Feature_0155	grouptreatment	428.430872	100000.052614	0.0043	9.97e-1	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0156	grouptreatment	-0.000000	0.816497	-0.0000	1.00e0	1.00e0	0.1500	0.0002	low	not_significant
Feature_0157	grouptreatment	NaN	1.224745	NaN	NaN	1.00e0	0.0750	0.0001	rare	not_significant
Feature_0158	grouptreatment	-0.900257	1.414216	-0.6366	5.24e-1	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0159	grouptreatment	2.915597	0.864468	3.3727	7.44e-4	1.72e-2	0.2000	0.0151	low	moderate
Feature_0160	grouptreatment	36.989806	8.464441	4.3700	1.24e-5	6.71e-4	0.1000	0.0001	low	very_high
Feature_0161	grouptreatment	0.918344	1.154702	0.7953	4.26e-1	9.93e-1	0.1000	0.0006	low	not_significant
Feature_0162	grouptreatment	-3.265601	0.923035	-3.5379	4.03e-4	1.30e-2	0.1750	0.0003	low	moderate
Feature_0164	grouptreatment	NaN	1.118034	NaN	NaN	1.00e0	0.1250	0.0001	low	not_significant
Feature_0166	grouptreatment	-0.571237	1.414215	-0.4039	6.86e-1	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0168	grouptreatment	0.000000	2.000000	0.0000	1.00e0	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0169	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.1000	0.0005	low	not_significant
Feature_0170	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0171	grouptreatment	0.000000	2.000000	0.0000	1.00e0	1.00e0	0.0500	0.0000	rare	not_significant
Feature_0172	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0750	0.0001	rare	not_significant
Feature_0177	grouptreatment	0.000000	2.000000	0.0000	1.00e0	1.00e0	0.0500	0.0001	rare	not_significant
Feature_0179	grouptreatment	NaN	1.414214	NaN	NaN	1.00e0	0.0500	0.0000	rare	not_significant
Feature_0184	grouptreatment	0.000000	NaN	NaN	NaN	1.00e0	0.0750	0.0009	rare	not_significant
