feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2	groupcontrol	-0.284631	0.445579	-0.6388	5.24e-1	9.82e-1	0.7318	2.6646	high	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter;s__;d__denovo7	groupcontrol	0.086405	0.440653	0.1961	8.45e-1	9.82e-1	0.5000	0.9718	high	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__;d__denovo323	groupcontrol	-0.075467	0.110843	-0.6808	4.97e-1	9.78e-1	0.1409	-0.4563	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__;d__denovo325	groupcontrol	-0.139140	0.109225	-1.2739	2.04e-1	9.74e-1	0.1864	-0.4194	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo328	groupcontrol	0.165356	0.106656	1.5504	1.23e-1	9.74e-1	0.1045	-0.4974	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo186	groupcontrol	-0.034931	0.156693	-0.2229	8.24e-1	9.82e-1	0.1045	-0.4294	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo185	groupcontrol	0.074468	0.166437	0.4474	6.55e-1	9.82e-1	0.1727	-0.3695	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__;d__denovo183	groupcontrol	0.109645	0.163085	0.6723	5.02e-1	9.78e-1	0.1682	-0.3296	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo180	groupcontrol	-0.049012	0.173555	-0.2824	7.78e-1	9.82e-1	0.1091	-0.3950	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo188	groupcontrol	0.230106	0.152592	1.5080	1.33e-1	9.74e-1	0.1000	-0.4592	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo266	groupcontrol	-0.036170	0.122647	-0.2949	7.68e-1	9.82e-1	0.1636	-0.4094	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo267	groupcontrol	-0.195495	0.127662	-1.5314	1.27e-1	9.74e-1	0.1636	-0.4106	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus;s__;d__denovo264	groupcontrol	0.361816	0.144393	2.5058	1.29e-2	8.10e-1	0.1727	-0.3902	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo69	groupcontrol	0.285210	0.257319	1.1084	2.69e-1	9.74e-1	0.2909	0.0848	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo63	groupcontrol	-0.055073	0.268056	-0.2055	8.37e-1	9.82e-1	0.2545	0.0436	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo62	groupcontrol	-0.078130	0.227552	-0.3433	7.32e-1	9.82e-1	0.2182	-0.1366	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb;s__;d__denovo60	groupcontrol	-0.086390	0.253191	-0.3412	7.33e-1	9.82e-1	0.3727	0.1805	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo67	groupcontrol	-0.312446	0.262252	-1.1914	2.35e-1	9.74e-1	0.3409	0.2006	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo66	groupcontrol	-0.326610	0.239598	-1.3632	1.74e-1	9.74e-1	0.2727	-0.0389	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo64	groupcontrol	-0.217078	0.260895	-0.8321	4.06e-1	9.74e-1	0.3955	0.3026	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo228	groupcontrol	0.106179	0.138186	0.7684	4.43e-1	9.74e-1	0.1455	-0.4101	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo226	groupcontrol	-0.068132	0.139874	-0.4871	6.27e-1	9.82e-1	0.1045	-0.4817	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo41	groupcontrol	-0.426820	0.295532	-1.4442	1.50e-1	9.74e-1	0.2636	0.1057	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo40	groupcontrol	-0.418519	0.306963	-1.3634	1.74e-1	9.74e-1	0.4136	0.5693	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo43	groupcontrol	-0.087031	0.275714	-0.3157	7.53e-1	9.82e-1	0.3364	0.1790	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo42	groupcontrol	-0.142364	0.279126	-0.5100	6.11e-1	9.82e-1	0.1455	-0.1381	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo45	groupcontrol	-0.241875	0.293383	-0.8244	4.11e-1	9.74e-1	0.4909	0.6850	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo44	groupcontrol	-0.092954	0.268229	-0.3465	7.29e-1	9.82e-1	0.3545	0.2041	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo47	groupcontrol	-0.183707	0.258467	-0.7108	4.78e-1	9.78e-1	0.3682	0.1796	medium	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus;s__;d__denovo46	groupcontrol	-0.008634	0.251661	-0.0343	9.73e-1	9.98e-1	0.1909	-0.1384	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo49	groupcontrol	0.134138	0.222891	0.6018	5.48e-1	9.82e-1	0.2091	-0.1867	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo48	groupcontrol	0.002048	0.281000	0.0073	9.94e-1	9.98e-1	0.5136	0.6259	high	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo206	groupcontrol	-0.136445	0.139506	-0.9781	3.29e-1	9.74e-1	0.3182	-0.1680	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__;d__denovo207	groupcontrol	-0.118124	0.145299	-0.8130	4.17e-1	9.74e-1	0.1045	-0.4378	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo200	groupcontrol	-0.062858	0.143946	-0.4367	6.63e-1	9.82e-1	0.1227	-0.4235	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__;d__denovo202	groupcontrol	-0.018124	0.137593	-0.1317	8.95e-1	9.82e-1	0.1318	-0.4345	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__;d__denovo203	groupcontrol	-0.045732	0.131302	-0.3483	7.28e-1	9.82e-1	0.2364	-0.3100	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo208	groupcontrol	-0.043591	0.155385	-0.2805	7.79e-1	9.82e-1	0.1500	-0.3840	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo209	groupcontrol	-0.046366	0.142111	-0.3263	7.45e-1	9.82e-1	0.1545	-0.3815	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo27	groupcontrol	0.424153	0.328822	1.2899	1.98e-1	9.74e-1	0.3000	0.2874	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo26	groupcontrol	-0.152176	0.325767	-0.4671	6.41e-1	9.82e-1	0.3773	0.3987	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo25	groupcontrol	0.067893	0.312983	0.2169	8.28e-1	9.82e-1	0.3045	0.2625	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo24	groupcontrol	0.413694	0.331123	1.2494	2.13e-1	9.74e-1	0.4500	0.6758	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo23	groupcontrol	-0.233248	0.323911	-0.7201	4.72e-1	9.78e-1	0.3955	0.4648	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo22	groupcontrol	0.443308	0.363122	1.2208	2.23e-1	9.74e-1	0.2591	0.2108	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo21	groupcontrol	-0.421104	0.340883	-1.2353	2.18e-1	9.74e-1	0.2773	0.2984	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo20	groupcontrol	0.077195	0.316082	0.2442	8.07e-1	9.82e-1	0.2136	0.0788	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo29	groupcontrol	-0.356248	0.298944	-1.1917	2.35e-1	9.74e-1	0.4318	0.4863	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo28	groupcontrol	-0.153166	0.362488	-0.4225	6.73e-1	9.82e-1	0.3045	0.3093	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo121	groupcontrol	-0.161536	0.212778	-0.7592	4.49e-1	9.74e-1	0.1182	-0.3619	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo120	groupcontrol	0.175196	0.196324	0.8924	3.73e-1	9.74e-1	0.1727	-0.2755	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo123	groupcontrol	0.011146	0.191224	0.0583	9.54e-1	9.98e-1	0.1364	-0.3475	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo122	groupcontrol	-0.104329	0.198330	-0.5260	5.99e-1	9.82e-1	0.3136	-0.0351	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__;d__denovo126	groupcontrol	-0.154889	0.169835	-0.9120	3.63e-1	9.74e-1	0.1136	-0.3981	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__;d__denovo457	groupcontrol	0.011157	0.097330	0.1146	9.09e-1	9.82e-1	0.1045	-0.5198	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo394	groupcontrol	0.023394	0.106992	0.2187	8.27e-1	9.82e-1	0.1318	-0.4806	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo138	groupcontrol	0.151565	0.169629	0.8935	3.73e-1	9.74e-1	0.1682	-0.3120	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo132	groupcontrol	-0.242734	0.177243	-1.3695	1.72e-1	9.74e-1	0.1955	-0.2782	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo131	groupcontrol	-0.308822	0.175381	-1.7609	7.97e-2	9.74e-1	0.2727	-0.1702	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo133	groupcontrol	0.003032	0.189722	0.0160	9.87e-1	9.98e-1	0.2409	-0.2118	low	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo130	groupcontrol	-0.140339	0.179833	-0.7804	4.36e-1	9.74e-1	0.1227	-0.3869	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo136	groupcontrol	0.422150	0.186541	2.2630	2.46e-2	9.31e-1	0.3136	-0.1032	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo114	groupcontrol	-0.196089	0.209132	-0.9376	3.49e-1	9.74e-1	0.2455	-0.1018	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__;d__denovo115	groupcontrol	0.347597	0.199658	1.7410	8.31e-2	9.74e-1	0.1818	-0.2415	low	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo117	groupcontrol	0.336743	0.195313	1.7241	8.61e-2	9.74e-1	0.1273	-0.3511	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo118	groupcontrol	0.061027	0.206858	0.2950	7.68e-1	9.82e-1	0.2091	-0.2191	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo119	groupcontrol	0.230286	0.206958	1.1127	2.67e-1	9.74e-1	0.2273	-0.1611	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo85	groupcontrol	0.035373	0.217274	0.1628	8.71e-1	9.82e-1	0.4773	0.3158	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo84	groupcontrol	0.221512	0.232219	0.9539	3.41e-1	9.74e-1	0.2227	-0.0946	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo86	groupcontrol	-0.366872	0.232101	-1.5807	1.15e-1	9.74e-1	0.3455	0.1308	medium	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo81	groupcontrol	0.461755	0.242829	1.9016	5.85e-2	9.74e-1	0.3136	-0.0053	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo82	groupcontrol	0.171767	0.246972	0.6955	4.87e-1	9.78e-1	0.2318	-0.1006	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo89	groupcontrol	-0.050006	0.188237	-0.2657	7.91e-1	9.82e-1	0.1318	-0.3404	low	not_significant
