feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo96	groupcontrol	0.652496	0.758781	0.8599	3.90e-1	9.33e-1	0.2727	0.0028	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI;s__;d__denovo97	groupcontrol	0.265102	0.928976	0.2854	7.75e-1	1.00e0	0.3545	0.0028	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo94	groupcontrol	-0.614888	0.627324	-0.9802	3.27e-1	8.78e-1	0.3500	0.0028	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo95	groupcontrol	-1.421844	0.481843	-2.9508	3.17e-3	4.99e-2	0.3136	0.0028	medium	moderate
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo99	groupcontrol	-0.281835	0.923031	-0.3053	7.60e-1	1.00e0	0.2000	0.0028	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo4	groupcontrol	-0.097403	0.672083	-0.1449	8.85e-1	1.00e0	0.4545	0.0331	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__;d__denovo342	groupcontrol	0.420831	1.045366	0.4026	6.87e-1	1.00e0	0.1045	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo345	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1000	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo347	groupcontrol	NaN	0.532291	NaN	NaN	1.00e0	0.1545	0.0003	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo348	groupcontrol	0.523660	0.508748	1.0293	3.03e-1	8.43e-1	0.1000	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__;o__;f__;g__;s__;d__denovo165	groupcontrol	-0.307002	0.560679	-0.5476	5.84e-1	1.00e0	0.1955	0.0009	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo164	groupcontrol	1.578358	1.161277	1.3592	1.74e-1	6.21e-1	0.2045	0.0008	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;s__;d__denovo167	groupcontrol	-1.059942	0.992898	-1.0675	2.86e-1	8.27e-1	0.1091	0.0015	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb;s__;d__denovo166	groupcontrol	-2.449199	1.117467	-2.1917	2.84e-2	2.06e-1	0.1409	0.0006	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter;s__;d__denovo163	groupcontrol	-0.596373	0.819847	-0.7274	4.67e-1	9.97e-1	0.1000	0.0013	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__;d__denovo168	groupcontrol	0.767523	0.840634	0.9130	3.61e-1	9.23e-1	0.1727	0.0008	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo366	groupcontrol	2.205600	1.051351	2.0979	3.59e-2	2.26e-1	0.1045	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo363	groupcontrol	399.314998	50000.002311	0.0080	9.94e-1	1.00e0	0.1000	0.0002	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo369	groupcontrol	-0.286125	0.537086	-0.5327	5.94e-1	1.00e0	0.1364	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI;s__;d__denovo149	groupcontrol	-0.865137	0.462291	-1.8714	6.13e-2	3.22e-1	0.3136	0.0013	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo142	groupcontrol	-0.759150	0.990327	-0.7666	4.43e-1	9.63e-1	0.2455	0.0010	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo140	groupcontrol	0.039889	0.551339	0.0724	9.42e-1	1.00e0	0.2682	0.0011	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo146	groupcontrol	0.199652	0.847584	0.2356	8.14e-1	1.00e0	0.2136	0.0010	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2	groupcontrol	-0.061313	0.411581	-0.1490	8.82e-1	1.00e0	0.7318	0.0700	high	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter;s__;d__denovo7	groupcontrol	0.005937	0.610706	0.0097	9.92e-1	1.00e0	0.5000	0.0332	high	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__;d__denovo323	groupcontrol	6.815978	1.019734	6.6841	2.32e-11	4.39e-9	0.1409	0.0005	low	very_high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__;d__denovo325	groupcontrol	NaN	0.725011	NaN	NaN	1.00e0	0.1864	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo328	groupcontrol	-0.077702	0.645381	-0.1204	9.04e-1	1.00e0	0.1045	0.0002	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo186	groupcontrol	-0.562178	0.908790	-0.6186	5.36e-1	1.00e0	0.1045	0.0007	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo185	groupcontrol	1.795819	2.530236	0.7097	4.78e-1	9.97e-1	0.1727	0.0008	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__;d__denovo183	groupcontrol	0.056680	0.684224	0.0828	9.34e-1	1.00e0	0.1682	0.0008	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo180	groupcontrol	-1.488284	0.662639	-2.2460	2.47e-2	1.95e-1	0.1091	0.0009	low	suggestive
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo188	groupcontrol	0.161189	1.308923	0.1231	9.02e-1	1.00e0	0.1000	0.0005	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo266	groupcontrol	-1.587067	0.654278	-2.4257	1.53e-2	1.44e-1	0.1636	0.0004	low	suggestive
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo267	groupcontrol	NaN	1.014185	NaN	NaN	1.00e0	0.1636	0.0005	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus;s__;d__denovo264	groupcontrol	-0.268525	0.513837	-0.5226	6.01e-1	1.00e0	0.1727	0.0005	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo69	groupcontrol	0.725838	0.744890	0.9744	3.30e-1	8.78e-1	0.2909	0.0034	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo63	groupcontrol	-0.094895	0.827464	-0.1147	9.09e-1	1.00e0	0.2545	0.0056	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo62	groupcontrol	-1.018602	0.738960	-1.3784	1.68e-1	6.11e-1	0.2182	0.0018	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb;s__;d__denovo60	groupcontrol	-0.305455	0.606223	-0.5039	6.14e-1	1.00e0	0.3727	0.0033	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo67	groupcontrol	-0.531119	0.602363	-0.8817	3.78e-1	9.28e-1	0.3409	0.0046	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo66	groupcontrol	-0.931199	0.942416	-0.9881	3.23e-1	8.78e-1	0.2727	0.0032	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo64	groupcontrol	-0.439375	0.525465	-0.8362	4.03e-1	9.35e-1	0.3955	0.0042	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo228	groupcontrol	-0.520913	0.900104	-0.5787	5.63e-1	1.00e0	0.1455	0.0006	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo226	groupcontrol	0.249178	1.859259	0.1340	8.93e-1	1.00e0	0.1045	0.0003	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo41	groupcontrol	-2.228594	0.601954	-3.7023	2.14e-4	1.01e-2	0.2636	0.0065	medium	moderate
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo40	groupcontrol	-0.937408	0.401087	-2.3372	1.94e-2	1.67e-1	0.4136	0.0072	medium	suggestive
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo43	groupcontrol	-0.399543	0.609790	-0.6552	5.12e-1	1.00e0	0.3364	0.0041	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo42	groupcontrol	-1.337525	0.660381	-2.0254	4.28e-2	2.61e-1	0.1455	0.0061	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo45	groupcontrol	-0.013451	0.469850	-0.0286	9.77e-1	1.00e0	0.4909	0.0066	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo44	groupcontrol	-1.117861	0.502470	-2.2247	2.61e-2	1.97e-1	0.3545	0.0050	medium	suggestive
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo47	groupcontrol	-0.811025	0.763232	-1.0626	2.88e-1	8.27e-1	0.3682	0.0041	medium	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus;s__;d__denovo46	groupcontrol	0.031300	0.849268	0.0369	9.71e-1	1.00e0	0.1909	0.0028	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo49	groupcontrol	-1.797159	0.528038	-3.4035	6.65e-4	2.10e-2	0.2091	0.0024	low	moderate
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo48	groupcontrol	-0.610091	0.379045	-1.6095	1.07e-1	4.23e-1	0.5136	0.0061	high	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo206	groupcontrol	0.407316	0.490283	0.8308	4.06e-1	9.35e-1	0.3182	0.0007	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__;d__denovo207	groupcontrol	-0.483166	1.321001	-0.3658	7.15e-1	1.00e0	0.1045	0.0006	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo200	groupcontrol	-0.563628	1.028384	-0.5481	5.84e-1	1.00e0	0.1227	0.0008	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__;d__denovo202	groupcontrol	-1.024720	0.868761	-1.1795	2.38e-1	7.50e-1	0.1318	0.0006	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__;d__denovo203	groupcontrol	-0.237249	0.659309	-0.3598	7.19e-1	1.00e0	0.2364	0.0006	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo208	groupcontrol	0.080058	1.078338	0.0742	9.41e-1	1.00e0	0.1500	0.0009	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo209	groupcontrol	-1.614376	0.594343	-2.7162	6.60e-3	7.80e-2	0.1545	0.0007	low	low
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo27	groupcontrol	-0.244343	0.506879	-0.4821	6.30e-1	1.00e0	0.3000	0.0076	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo26	groupcontrol	-0.232472	0.809028	-0.2873	7.74e-1	1.00e0	0.3773	0.0102	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo25	groupcontrol	0.006347	0.883163	0.0072	9.94e-1	1.00e0	0.3045	0.0073	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo24	groupcontrol	0.278403	0.696524	0.3997	6.89e-1	1.00e0	0.4500	0.0112	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo23	groupcontrol	-1.249644	0.421347	-2.9658	3.02e-3	4.99e-2	0.3955	0.0079	medium	moderate
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo22	groupcontrol	0.681464	0.884120	0.7708	4.41e-1	9.63e-1	0.2591	0.0149	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo21	groupcontrol	0.417015	0.980247	0.4254	6.71e-1	1.00e0	0.2773	0.0100	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo20	groupcontrol	0.312963	0.792433	0.3949	6.93e-1	1.00e0	0.2136	0.0085	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo29	groupcontrol	-1.400887	0.493071	-2.8411	4.50e-3	6.54e-2	0.4318	0.0067	medium	low
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo28	groupcontrol	0.047144	0.804619	0.0586	9.53e-1	1.00e0	0.3045	0.0113	medium	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo121	groupcontrol	-2.356096	0.855442	-2.7542	5.88e-3	7.41e-2	0.1182	0.0060	low	low
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo120	groupcontrol	-1.538374	0.611646	-2.5151	1.19e-2	1.18e-1	0.1727	0.0018	low	suggestive
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo123	groupcontrol	0.012487	1.037532	0.0120	9.90e-1	1.00e0	0.1364	0.0017	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo122	groupcontrol	-0.516227	0.583159	-0.8852	3.76e-1	9.28e-1	0.3136	0.0018	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__;d__denovo126	groupcontrol	-0.693966	1.450369	-0.4785	6.32e-1	1.00e0	0.1136	0.0017	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__;d__denovo457	groupcontrol	-2.368351	0.801579	-2.9546	3.13e-3	4.99e-2	0.1045	0.0002	low	moderate
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo394	groupcontrol	566.079931	50000.000037	0.0113	9.91e-1	1.00e0	0.1318	0.0002	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo138	groupcontrol	0.089513	0.709217	0.1262	9.00e-1	1.00e0	0.1682	0.0012	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo132	groupcontrol	-1.043077	0.935954	-1.1145	2.65e-1	7.95e-1	0.1955	0.0013	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo131	groupcontrol	-2.114423	0.664772	-3.1807	1.47e-3	3.47e-2	0.2727	0.0011	medium	moderate
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo133	groupcontrol	0.918394	1.007976	0.9111	3.62e-1	9.23e-1	0.2409	0.0015	low	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo130	groupcontrol	-2.092166	0.961339	-2.1763	2.95e-2	2.07e-1	0.1227	0.0014	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo136	groupcontrol	0.439203	0.610675	0.7192	4.72e-1	9.97e-1	0.3136	0.0013	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo114	groupcontrol	-0.152842	0.811136	-0.1884	8.51e-1	1.00e0	0.2455	0.0021	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__;d__denovo115	groupcontrol	-0.383192	0.603094	-0.6354	5.25e-1	1.00e0	0.1818	0.0017	low	not_significant
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__;d__denovo117	groupcontrol	1.403329	0.810135	1.7322	8.32e-2	3.79e-1	0.1273	0.0018	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo118	groupcontrol	1.374956	1.119386	1.2283	2.19e-1	7.15e-1	0.2091	0.0014	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo119	groupcontrol	-0.418186	0.513534	-0.8143	4.15e-1	9.35e-1	0.2273	0.0015	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo85	groupcontrol	-0.413349	0.513887	-0.8044	4.21e-1	9.37e-1	0.4773	0.0028	medium	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo84	groupcontrol	0.082178	0.560857	0.1465	8.84e-1	1.00e0	0.2227	0.0026	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo86	groupcontrol	-1.155726	0.498521	-2.3183	2.04e-2	1.68e-1	0.3455	0.0031	medium	suggestive
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo81	groupcontrol	-0.660469	0.622721	-1.0606	2.89e-1	8.27e-1	0.3136	0.0026	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo82	groupcontrol	-0.405432	0.589490	-0.6878	4.92e-1	1.00e0	0.2318	0.0029	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo89	groupcontrol	0.592144	1.290532	0.4588	6.46e-1	1.00e0	0.1318	0.0012	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo88	groupcontrol	-0.459442	0.650414	-0.7064	4.80e-1	9.97e-1	0.2909	0.0036	medium	not_significant
