feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo1867	groupcontrol	-0.492471	0.735981	-0.6691	5.03e-1	1.00e0	0.1605	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo1864	groupcontrol	-0.774625	1.131764	-0.6844	4.94e-1	1.00e0	0.1358	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo1868	groupcontrol	1.965703	1.322017	1.4869	1.37e-1	6.89e-1	0.2037	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2711	groupcontrol	0.277113	0.745357	0.3718	7.10e-1	1.00e0	0.1235	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2715	groupcontrol	0.126582	0.609750	0.2076	8.36e-1	1.00e0	0.1790	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2714	groupcontrol	-0.506718	0.670063	-0.7562	4.50e-1	1.00e0	0.1049	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__;d__denovo4719	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1049	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo4718	groupcontrol	-291602.152490	1.510027	-193110.6100	0.00e0	0.00e0	0.1111	0.0000	low	very_high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo4713	groupcontrol	806.565754	100000.000000	0.0081	9.94e-1	1.00e0	0.1173	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo4715	groupcontrol	0.938003	1.187386	0.7900	4.30e-1	1.00e0	0.1173	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo7061	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1049	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo932	groupcontrol	0.006592	0.952024	0.0069	9.94e-1	1.00e0	0.1173	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo931	groupcontrol	NaN	1.018350	NaN	NaN	1.00e0	0.1728	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo936	groupcontrol	NaN	1.017700	NaN	NaN	1.00e0	0.1790	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo937	groupcontrol	NaN	0.603807	NaN	NaN	1.00e0	0.2160	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo934	groupcontrol	-2.318251	0.766110	-3.0260	2.48e-3	2.33e-2	0.1235	0.0001	low	moderate
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo935	groupcontrol	-1.046667	0.577539	-1.8123	6.99e-2	4.37e-1	0.1728	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo938	groupcontrol	0.147356	0.654240	0.2252	8.22e-1	1.00e0	0.2346	0.0001	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__;s__;d__denovo939	groupcontrol	1.069463	1.198958	0.8920	3.72e-1	1.00e0	0.1975	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo2021	groupcontrol	4.630523	0.849003	5.4541	4.92e-8	6.99e-7	0.1358	0.0000	low	very_high
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo2020	groupcontrol	-0.984864	0.424300	-2.3212	2.03e-2	1.53e-1	0.1728	0.0001	low	suggestive
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__;d__denovo3374	groupcontrol	574.337877	100000.000001	0.0057	9.95e-1	1.00e0	0.1111	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo3376	groupcontrol	0.257110	0.636209	0.4041	6.86e-1	1.00e0	0.1049	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo3373	groupcontrol	NaN	0.752773	NaN	NaN	1.00e0	0.1049	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo165	groupcontrol	-0.335157	0.944565	-0.3548	7.23e-1	1.00e0	0.1790	0.0004	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo167	groupcontrol	-0.662546	1.189990	-0.5568	5.78e-1	1.00e0	0.2160	0.0005	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo166	groupcontrol	-0.116254	0.952491	-0.1221	9.03e-1	1.00e0	0.2346	0.0004	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;s__;d__denovo161	groupcontrol	-0.211814	1.286987	-0.1646	8.69e-1	1.00e0	0.2840	0.0005	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo160	groupcontrol	-3.377332	1.108830	-3.0459	2.32e-3	2.20e-2	0.1667	0.0006	low	moderate
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto;s__;d__denovo163	groupcontrol	-3.759205	0.892522	-4.2119	2.53e-5	3.02e-4	0.2222	0.0008	low	very_high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo162	groupcontrol	-1.014781	0.900875	-1.1264	2.60e-1	9.99e-1	0.1790	0.0007	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo169	groupcontrol	-1.178344	0.525942	-2.2404	2.51e-2	1.83e-1	0.7222	0.0019	high	suggestive
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo2030	groupcontrol	-0.790326	0.693507	-1.1396	2.54e-1	9.83e-1	0.1420	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2032	groupcontrol	-0.916527	0.832557	-1.1009	2.71e-1	1.00e0	0.1173	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2033	groupcontrol	-0.796930	0.652024	-1.2222	2.22e-1	9.09e-1	0.1605	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo2034	groupcontrol	0.605181	1.051482	0.5756	5.65e-1	1.00e0	0.1111	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo2036	groupcontrol	466.246365	70710.678119	0.0066	9.95e-1	1.00e0	0.1358	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__;d__denovo2037	groupcontrol	1.056874	0.741621	1.4251	1.54e-1	7.45e-1	0.1358	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo3341	groupcontrol	0.627974	0.636210	0.9871	3.24e-1	1.00e0	0.1049	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo3340	groupcontrol	6.103645	0.744480	8.1985	2.22e-16	4.97e-15	0.1420	0.0000	low	very_high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo3342	groupcontrol	NaN	0.747545	NaN	NaN	1.00e0	0.1173	0.0000	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo3345	groupcontrol	1.083885	0.623610	1.7381	8.22e-2	4.92e-1	0.1296	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo3347	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1543	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2698	groupcontrol	1.882103	1.257594	1.4966	1.34e-1	6.85e-1	0.1543	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__;d__denovo2699	groupcontrol	-0.629112	0.797892	-0.7885	4.30e-1	1.00e0	0.1852	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2694	groupcontrol	NaN	0.743392	NaN	NaN	1.00e0	0.1296	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo2695	groupcontrol	3.946630	0.837205	4.7141	2.43e-6	3.10e-5	0.1852	0.0000	low	very_high
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__;d__denovo2696	groupcontrol	NaN	0.731083	NaN	NaN	1.00e0	0.1914	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__;d__denovo2697	groupcontrol	1.776019	0.766994	2.3156	2.06e-2	1.54e-1	0.1728	0.0000	low	suggestive
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo2691	groupcontrol	NaN	0.737210	NaN	NaN	1.00e0	0.1543	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo2692	groupcontrol	407.097567	100000.000002	0.0041	9.97e-1	1.00e0	0.1111	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo4693	groupcontrol	-0.578416	0.829328	-0.6975	4.86e-1	1.00e0	0.1111	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2818	groupcontrol	-0.309071	0.716836	-0.4312	6.66e-1	1.00e0	0.1852	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo1906	groupcontrol	NaN	0.728219	NaN	NaN	1.00e0	0.2160	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo4321	groupcontrol	-34.202083	1.060660	-32.2460	0.00e0	0.00e0	0.1049	0.0000	low	very_high
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo2976	groupcontrol	-3.612679	1.049798	-3.4413	5.79e-4	6.10e-3	0.1667	0.0000	low	high
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo536	groupcontrol	1.057397	0.988071	1.0702	2.85e-1	1.00e0	0.3827	0.0002	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo532	groupcontrol	NaN	0.750000	NaN	NaN	1.00e0	0.1111	0.0001	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo533	groupcontrol	0.212268	0.737597	0.2878	7.74e-1	1.00e0	0.3025	0.0001	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo531	groupcontrol	-0.951466	0.885616	-1.0744	2.83e-1	1.00e0	0.2778	0.0001	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo538	groupcontrol	-0.055686	0.637756	-0.0873	9.30e-1	1.00e0	0.3333	0.0001	medium	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo1358	groupcontrol	0.108400	0.712798	0.1521	8.79e-1	1.00e0	0.2099	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo1359	groupcontrol	-3.042758	0.819549	-3.7127	2.05e-4	2.26e-3	0.1914	0.0000	low	high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo1350	groupcontrol	NaN	0.602283	NaN	NaN	1.00e0	0.2284	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo1351	groupcontrol	519.797654	57735.027003	0.0090	9.93e-1	1.00e0	0.2593	0.0001	medium	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo1352	groupcontrol	-0.048911	0.936166	-0.0522	9.58e-1	1.00e0	0.1605	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo1353	groupcontrol	-0.882940	1.722471	-0.5126	6.08e-1	1.00e0	0.1173	0.0001	low	not_significant
k__Bacteria;p__Cyanobacteria/Chloroplast;c__Chloroplast;o__;f__Chloroplast;g__Streptophyta;s__;d__denovo1354	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1173	0.0001	low	not_significant
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__;d__denovo1355	groupcontrol	-1.233955	0.799277	-1.5438	1.23e-1	6.45e-1	0.2099	0.0001	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo1356	groupcontrol	5.139359	0.842019	6.1036	1.04e-9	1.69e-8	0.1543	0.0000	low	very_high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo1357	groupcontrol	5.534009	2.751350	2.0114	4.43e-2	2.98e-1	0.1728	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2456	groupcontrol	1.216719	1.241310	0.9802	3.27e-1	1.00e0	0.1235	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo2457	groupcontrol	-0.022613	1.048626	-0.0216	9.83e-1	1.00e0	0.1296	0.0000	low	not_significant
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo2454	groupcontrol	2.260152	1.289637	1.7525	7.97e-2	4.82e-1	0.1790	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo2455	groupcontrol	1.066900	1.471461	0.7251	4.68e-1	1.00e0	0.1543	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2452	groupcontrol	0.047716	0.680317	0.0701	9.44e-1	1.00e0	0.1235	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo2450	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1111	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo2458	groupcontrol	0.285839	1.291332	0.2214	8.25e-1	1.00e0	0.2222	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo2459	groupcontrol	-0.879314	1.242176	-0.7079	4.79e-1	1.00e0	0.1481	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__;d__denovo5237	groupcontrol	NaN	0.743392	NaN	NaN	1.00e0	0.1296	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo658	groupcontrol	0.394876	0.536700	0.7357	4.62e-1	1.00e0	0.3210	0.0001	medium	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo6497	groupcontrol	NaN	0.741620	NaN	NaN	1.00e0	0.1358	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2805	groupcontrol	0.764496	0.512348	1.4921	1.36e-1	6.88e-1	0.1296	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo2804	groupcontrol	NaN	0.741620	NaN	NaN	1.00e0	0.1358	0.0000	low	not_significant
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2800	groupcontrol	1.577233	1.627959	0.9688	3.33e-1	1.00e0	0.1296	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo2802	groupcontrol	-3.727613	1.057997	-3.5233	4.26e-4	4.53e-3	0.1358	0.0000	low	high
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo2809	groupcontrol	NaN	1.027402	NaN	NaN	1.00e0	0.1173	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo4409	groupcontrol	NaN	0.621261	NaN	NaN	1.00e0	0.1358	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo4405	groupcontrol	-383436.711465	0.958580	-400004.8674	0.00e0	0.00e0	0.1111	0.0000	low	very_high
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo4403	groupcontrol	NaN	0.747545	NaN	NaN	1.00e0	0.1173	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo4402	groupcontrol	NaN	1.019804	NaN	NaN	1.00e0	0.1605	0.0000	low	not_significant
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo4401	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1173	0.0000	low	not_significant
